Variants	Fitness
011111110000110011001011	0.012527973331562
011101110000110011000001	0.0180859792906021
011101110000110011010001	0.00824520262000204
011101110001110011110011	0.16562244475445
011110110001110011100001	0.0424051412362324
011100110000110011001110	0.0224813030371473
011111110001100000011101	0.0761648703743494
011111110001100000101001	0.0509605822492936
011100110000100000101100	0.0214701653436278
011100110001100001110000	0.0204455574245113
011100110001100000100110	0.0484557421246957
011111110001100001101110	0.0405846514467876
011101110001100000111111	1.17625972813388
011111110000100001100100	0.0397368405281593
011100110000100000001000	0.0779424572985516
011111110001100001101010	0.0199514698652597
011100110001100000001011	0.0916962118035676
011101110001100000000001	0.167491558437612
011111110000100001011000	0.0860758284500522
011101110000100001110011	0.00924221417649208
011111110000100001100000	0.0171871945213692
011111110000100000001111	0.0303481838869547
011110110000111110101101	0.0402981390924454
011101110000111111110011	0.120249721204511
011111100110011100011101	0.607797345146196
011100100111011111101101	0.0138688898175424
011110100111011111110001	0.0322442543429418
011110100111011101100110	0.0107045779352497
011100100110011100101111	0.0110935435538659
011100100110011110111100	0.0624835006458079
011111100111011100100101	0.00825995571578782
011101100111011111001001	0.0116788546421408
011110100111011110101011	0.0126896687701033
011110100110011111001011	0.253075567884799
011111100110011110000000	0.0225236797598593
011101100111011101110011	0.0083205861060159
011110100110011111100001	0.00687207277403192
011101100111011101001111	0.0117377308660733
011110100111110101101000	0.0108718204408548
011101100110111011101100	0.0866684703163632
011111100110110100100110	0.0101948806223763
011101100110110110101110	0.029157020836613
011101100111110110111101	0.0204998605408436
011100100110110100001010	0.0184223690255159
011111100110111010001011	0.0130324509841999
011101100110111011000001	0.0100020777730864
011111100111110100110011	0.00993486298381339
011100100111111011100001	0.0073869308907561
011101100110101001011110	0.0131693282037574
011111100110101001111010	0.0139235858943992
011101100110101000101000	0.0221580436533142
011100100110101001101100	0.449979050886641
011101100111101000110000	0.0282252871111129
011110100111101001100111	0.0253032585350337
011110100111101001101110	0.0402304519853226
011111100111101000111110	0.0255930181708647
011101100110101000100101	0.0159757447603841
011110100110101000001001	0.00819399468939721
011100100110101001000011	0.00713537479898811
011110100110101001101011	0.0430147590037192
011100100110101000001011	0.0485128163133191
011111100110101000000001	0.0318446204949005
011101100110101001010111	0.00821737462891681
011101100110101001011010	0.0100237952542684
011101100111101001110011	0.0179634599615273
011100100110101001100000	0.0177133170978494
011111100111101000001110	0.0183589553597696
011101100111101101011100	0.00824671378790237
011101100110101100101001	0.0190098323769772
011100100111101101101100	0.445190148270252
011100100111101101110001	0.0239017234881638
011110100111101100100110	0.0222926391593116
011110100110101101101110	0.0363477571874067
011111100111101100111110	0.0131483271782779
011110100111101101100101	0.0109314947670491
011101100111101101001010	0.00989973309772374
011111100110101100101011	0.0254951179096932
011111100110101101001011	0.0174753153879279
011111100111101101000001	0.0607404929500559
011110100111101100010111	0.00527810998842063
011101100110101101010011	0.00644489854008479
011101100111101101110011	0.0209920681719628
011111100111101101100000	0.0235121981188572
011100100111101100001100	0.0206966891111988
011101100111110001011100	2.75327206570979
011111100111110000101000	0.0133584391512765
011110100110110001101101	0.0652287264078215
011101100110110000110000	0.243506796376896
011101100111110000100110	0.0249812762104864
011111100111110001101110	0.0185492247604219
011111100111110001111101	1.15410919774145
011100100110110001100100	0.0135415896153295
011111100111110000001000	0.0640072421828361
011101100110110001101011	0.0250321324958583
011111100110110001001011	0.12806802925062
011111100111110001000000	0.0463553270723286
011110100111110000011010	0.0643927471556196
011100100110110001110011	0.0127590172425474
011110100110110001100000	0.0113769033631324
011111100111110001001100	0.0418961294446678
011110100111100110011101	0.0223628943677561
011100100110100111111010	0.0141081530698991
011101100110100111101001	0.0440189320208588
011110100111100111101101	1.14272750197684
011100100111100110110001	0.0907260980851573
011110100110100110100111	0.0462950588327542
011100100111100110101110	0.172285208062254
011100100110100111111101	0.0158872150144633
011110100110100111100101	0.040405741066907
011100100111100111001000	0.0270220134952174
011110100111100111000101	0.0151015064343821
011100100111100111101010	0.0997072028658822
011101100110100111001011	0.083688498426475
011100100111100110000001	0.061766862388240903
011110100111100111010111	0.0117773405352599
011101100110100110010010	0.0313449393808164
011100100111100110011010	0.0219289267268166
011100100111100111110011	0.0125092588264154
011100100111100111100000	0.00771582144258958
011101100110100111001101	0.0410760105645653
011111100111101111011111	0.0160035686890634
011100100111101110110110	0.0331428858117396
011100100110101111101001	0.0135455265971053
011110100110101111101101	0.427519240692964
011101100111101111110001	0.0294086486363325
011110100110101110100110	0.0121039276953613
011101100111101110101110	0.0494837832253653
011110100111101111111111	0.0312839944482052
011110100111101111100101	0.0388143568697901
011110100111101110001001	0.0272672713889076
011100100111101111101010	0.060968201585084
011110100111101110001011	0.0218957489840517
011110100110101111000000	0.130771784693392
