Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-6	26	0110111010	0.92736	10	6	1
run-obj-nk6-6	27	0110111010	0.92736	10	6	1
run-obj-nk6-6	28	0110111010	0.92736	10	6	1
run-obj-nk6-6	29	0110111010	0.92736	10	6	1
run-obj-nk6-6	30	0110111010	0.92736	10	6	1
run-obj-nk6-6	31	0110111010	0.92736	10	6	1
run-obj-nk6-6	32	0110111010	0.92736	10	6	1
run-obj-nk6-6	33	0110111010	0.92736	10	6	1
run-obj-nk6-6	34	0110111010	0.92736	10	6	1
run-obj-nk6-6	35	0110111010	0.92736	10	6	1
run-obj-nk6-6	36	0110111010	0.92736	10	6	1
run-obj-nk6-6	37	0110111010	0.92736	10	6	1
run-obj-nk6-6	38	0110111010	0.92736	10	6	1
run-obj-nk6-6	39	0110111010	0.92736	10	6	1
run-obj-nk6-6	40	0110111010	0.92736	10	6	1
run-obj-nk6-6	41	0110111010	0.92736	10	6	1
run-obj-nk6-6	42	0110111010	0.92736	10	6	1
run-obj-nk6-6	43	0110111010	0.92736	10	6	1
run-obj-nk6-6	44	0110111010	0.92736	10	6	1
run-obj-nk6-6	45	0110111010	0.92736	10	6	1
run-obj-nk6-6	46	0110111010	0.92736	10	6	1
run-obj-nk6-6	47	0110111010	0.92736	10	6	1
run-obj-nk6-6	48	0110111010	0.92736	10	6	1
run-obj-nk6-6	49	0110111010	0.92736	10	6	1
run-obj-nk6-6	50	0110111010	0.92736	10	6	1
run-obj-nk6-6	51	0110111010	0.92736	10	6	1
run-obj-nk6-6	52	0110111010	0.92736	10	6	1
run-obj-nk6-6	53	0110111010	0.92736	10	6	1
run-obj-nk6-6	54	0110111010	0.92736	10	6	1
run-obj-nk6-6	55	0110111010	0.92736	10	6	1
run-obj-nk6-6	56	0110111010	0.92736	10	6	1
run-obj-nk6-6	57	0110111010	0.92736	10	6	1
run-obj-nk6-6	58	0110111010	0.92736	10	6	1
run-obj-nk6-6	59	0110111010	0.92736	10	6	1
run-obj-nk6-6	60	0110111010	0.92736	10	6	1
run-obj-nk6-6	61	0110111010	0.92736	10	6	1
run-obj-nk6-6	62	0110111010	0.92736	10	6	1
run-obj-nk6-6	63	0110111010	0.92736	10	6	1
run-obj-nk6-6	64	0110111010	0.92736	10	6	1
run-obj-nk6-6	65	0110111010	0.92736	10	6	1
run-obj-nk6-6	66	0110111010	0.92736	10	6	1
run-obj-nk6-6	67	0110111010	0.92736	10	6	1
run-obj-nk6-6	68	0110111010	0.92736	10	6	1
run-obj-nk6-6	69	0110111010	0.92736	10	6	1
run-obj-nk6-6	70	0110111010	0.92736	10	6	1
run-obj-nk6-6	71	0110111010	0.92736	10	6	1
run-obj-nk6-6	72	0110111010	0.92736	10	6	1
run-obj-nk6-6	73	0110111010	0.92736	10	6	1
run-obj-nk6-6	74	0110111010	0.92736	10	6	1
run-obj-nk6-6	75	0110111010	0.92736	10	6	1
run-obj-nk6-6	76	0110111010	0.92736	10	6	1
run-obj-nk6-6	77	0110111010	0.92736	10	6	1
run-obj-nk6-6	78	0110111010	0.92736	10	6	1
run-obj-nk6-6	79	0110111010	0.92736	10	6	1
run-obj-nk6-6	80	0110111010	0.92736	10	6	1
run-obj-nk6-6	81	0110111010	0.92736	10	6	1
run-obj-nk6-6	82	0110111010	0.92736	10	6	1
run-obj-nk6-6	83	0110111010	0.92736	10	6	1
run-obj-nk6-6	84	0110111010	0.92736	10	6	1
run-obj-nk6-6	85	0110111010	0.92736	10	6	1
run-obj-nk6-6	86	0110111010	0.92736	10	6	1
run-obj-nk6-6	87	0110111010	0.92736	10	6	1
run-obj-nk6-6	88	0110111010	0.92736	10	6	1
run-obj-nk6-6	89	0110111010	0.92736	10	6	1
run-obj-nk6-6	90	0110111010	0.92736	10	6	1
run-obj-nk6-6	91	0110111010	0.92736	10	6	1
run-obj-nk6-6	92	0110111010	0.92736	10	6	1
run-obj-nk6-6	93	0110111010	0.92736	10	6	1
run-obj-nk6-6	94	0110111010	0.92736	10	6	1
run-obj-nk6-6	95	0110111010	0.92736	10	6	1
run-obj-nk6-6	96	0110111010	0.92736	10	6	1
run-obj-nk6-6	97	0110111010	0.92736	10	6	1
run-obj-nk6-6	98	0110111010	0.92736	10	6	1
run-obj-nk6-6	99	0110111010	0.92736	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-7	0	1100000111	0.242369	10	6	1
run-obj-nk6-7	1	1110000101	0.876675	10	6	1
run-obj-nk6-7	2	1110000101	0.876675	10	6	1
run-obj-nk6-7	3	1010001101	0.995876	10	6	1
run-obj-nk6-7	4	1010001101	0.995876	10	6	1
run-obj-nk6-7	5	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-8	0	1011011100	0.635672	10	6	1
run-obj-nk6-8	1	1101011100	0.943573	10	6	1
run-obj-nk6-8	2	1101011100	0.943573	10	6	1
run-obj-nk6-8	3	1101010100	0.946455	10	6	1
run-obj-nk6-8	4	1101010100	0.946455	10	6	1
run-obj-nk6-8	5	1101010100	0.946455	10	6	1
run-obj-nk6-8	6	1101010100	0.946455	10	6	1
run-obj-nk6-8	7	1101010100	0.946455	10	6	1
run-obj-nk6-8	8	1101010100	0.946455	10	6	1
run-obj-nk6-8	9	1101010100	0.946455	10	6	1
run-obj-nk6-8	10	1101010100	0.946455	10	6	1
run-obj-nk6-8	11	1101010100	0.946455	10	6	1
run-obj-nk6-8	12	1101010100	0.946455	10	6	1
run-obj-nk6-8	13	1101010100	0.946455	10	6	1
run-obj-nk6-8	14	1101010100	0.946455	10	6	1
run-obj-nk6-8	15	1101010100	0.946455	10	6	1
run-obj-nk6-8	16	1101010100	0.946455	10	6	1
run-obj-nk6-8	17	1101010100	0.946455	10	6	1
run-obj-nk6-8	18	1101010100	0.946455	10	6	1
run-obj-nk6-8	19	1101010100	0.946455	10	6	1
run-obj-nk6-8	20	1101010100	0.946455	10	6	1
run-obj-nk6-8	21	1101010100	0.946455	10	6	1
run-obj-nk6-8	22	1101010100	0.946455	10	6	1
run-obj-nk6-8	23	1101010100	0.946455	10	6	1
run-obj-nk6-8	24	1101010100	0.946455	10	6	1
run-obj-nk6-8	25	1101010100	0.946455	10	6	1
run-obj-nk6-8	26	1101010100	0.946455	10	6	1
run-obj-nk6-8	27	1101010100	0.946455	10	6	1
run-obj-nk6-8	28	1101010100	0.946455	10	6	1
run-obj-nk6-8	29	1101010100	0.946455	10	6	1
run-obj-nk6-8	30	1101010100	0.946455	10	6	1
run-obj-nk6-8	31	1101010100	0.946455	10	6	1
run-obj-nk6-8	32	1101010100	0.946455	10	6	1
run-obj-nk6-8	33	1101010100	0.946455	10	6	1
run-obj-nk6-8	34	1101010100	0.946455	10	6	1
run-obj-nk6-8	35	1101010100	0.946455	10	6	1
run-obj-nk6-8	36	1101010100	0.946455	10	6	1
run-obj-nk6-8	37	1101010100	0.946455	10	6	1
run-obj-nk6-8	38	0100110100	0.948158	10	6	1
run-obj-nk6-8	39	0100110100	0.948158	10	6	1
run-obj-nk6-8	40	0100110100	0.948158	10	6	1
run-obj-nk6-8	41	0100110100	0.948158	10	6	1
run-obj-nk6-8	42	0100110100	0.948158	10	6	1
run-obj-nk6-8	43	0100110100	0.948158	10	6	1
run-obj-nk6-8	44	0100110100	0.948158	10	6	1
run-obj-nk6-8	45	0100110100	0.948158	10	6	1
run-obj-nk6-8	46	0100110100	0.948158	10	6	1
run-obj-nk6-8	47	0100110100	0.948158	10	6	1
run-obj-nk6-8	48	0100110100	0.948158	10	6	1
run-obj-nk6-8	49	0100110100	0.948158	10	6	1
run-obj-nk6-8	50	0100110100	0.948158	10	6	1
run-obj-nk6-8	51	0100110100	0.948158	10	6	1
run-obj-nk6-8	52	0100110100	0.948158	10	6	1
run-obj-nk6-8	53	0100110100	0.948158	10	6	1
run-obj-nk6-8	54	0100110100	0.948158	10	6	1
run-obj-nk6-8	55	0100110100	0.948158	10	6	1
run-obj-nk6-8	56	0100110100	0.948158	10	6	1
run-obj-nk6-8	57	0100110100	0.948158	10	6	1
run-obj-nk6-8	58	0100110100	0.948158	10	6	1
run-obj-nk6-8	59	0100110100	0.948158	10	6	1
run-obj-nk6-8	60	0100110100	0.948158	10	6	1
run-obj-nk6-8	61	0100110100	0.948158	10	6	1
run-obj-nk6-8	62	0100110100	0.948158	10	6	1
run-obj-nk6-8	63	0100110100	0.948158	10	6	1
run-obj-nk6-8	64	0100110100	0.948158	10	6	1
run-obj-nk6-8	65	0100110100	0.948158	10	6	1
run-obj-nk6-8	66	0100110100	0.948158	10	6	1
run-obj-nk6-8	67	0100110100	0.948158	10	6	1
run-obj-nk6-8	68	0100110100	0.948158	10	6	1
run-obj-nk6-8	69	0100110100	0.948158	10	6	1
run-obj-nk6-8	70	0100110100	0.948158	10	6	1
run-obj-nk6-8	71	0100110100	0.948158	10	6	1
run-obj-nk6-8	72	0100110100	0.948158	10	6	1
run-obj-nk6-8	73	1000110101	0.978348	10	6	1
run-obj-nk6-8	74	1000110101	0.978348	10	6	1
run-obj-nk6-8	75	1000110101	0.978348	10	6	1
run-obj-nk6-8	76	1000110101	0.978348	10	6	1
run-obj-nk6-8	77	1000110101	0.978348	10	6	1
run-obj-nk6-8	78	1000110101	0.978348	10	6	1
run-obj-nk6-8	79	1000110101	0.978348	10	6	1
run-obj-nk6-8	80	1000110101	0.978348	10	6	1
run-obj-nk6-8	81	1000110101	0.978348	10	6	1
run-obj-nk6-8	82	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-9	0	0010100000	0.691471	10	6	1
run-obj-nk6-9	1	0110100000	0.839796	10	6	1
run-obj-nk6-9	2	0110100000	0.839796	10	6	1
run-obj-nk6-9	3	0110100000	0.839796	10	6	1
run-obj-nk6-9	4	0110100000	0.839796	10	6	1
run-obj-nk6-9	5	0110100000	0.839796	10	6	1
run-obj-nk6-9	6	1110000101	0.876675	10	6	1
run-obj-nk6-9	7	1110100100	0.917593	10	6	1
run-obj-nk6-9	8	1101010100	0.946455	10	6	1
run-obj-nk6-9	9	1101010100	0.946455	10	6	1
run-obj-nk6-9	10	1101010100	0.946455	10	6	1
run-obj-nk6-9	11	1101010100	0.946455	10	6	1
run-obj-nk6-9	12	1101010100	0.946455	10	6	1
run-obj-nk6-9	13	1101010100	0.946455	10	6	1
run-obj-nk6-9	14	1101010100	0.946455	10	6	1
run-obj-nk6-9	15	1101010100	0.946455	10	6	1
run-obj-nk6-9	16	1101010100	0.946455	10	6	1
run-obj-nk6-9	17	1101010100	0.946455	10	6	1
run-obj-nk6-9	18	1101010100	0.946455	10	6	1
run-obj-nk6-9	19	1101010100	0.946455	10	6	1
run-obj-nk6-9	20	1101010100	0.946455	10	6	1
run-obj-nk6-9	21	1101010100	0.946455	10	6	1
run-obj-nk6-9	22	0100110100	0.948158	10	6	1
run-obj-nk6-9	23	0100110100	0.948158	10	6	1
run-obj-nk6-9	24	0100110100	0.948158	10	6	1
run-obj-nk6-9	25	0100110100	0.948158	10	6	1
run-obj-nk6-9	26	0100110100	0.948158	10	6	1
run-obj-nk6-9	27	0100110100	0.948158	10	6	1
run-obj-nk6-9	28	0100110100	0.948158	10	6	1
run-obj-nk6-9	29	0100110100	0.948158	10	6	1
run-obj-nk6-9	30	0100110100	0.948158	10	6	1
run-obj-nk6-9	31	0100110100	0.948158	10	6	1
run-obj-nk6-9	32	0100110100	0.948158	10	6	1
run-obj-nk6-9	33	0100110100	0.948158	10	6	1
run-obj-nk6-9	34	0100110100	0.948158	10	6	1
run-obj-nk6-9	35	0100110100	0.948158	10	6	1
run-obj-nk6-9	36	0100110100	0.948158	10	6	1
run-obj-nk6-9	37	0100110100	0.948158	10	6	1
run-obj-nk6-9	38	0100110100	0.948158	10	6	1
run-obj-nk6-9	39	0100110100	0.948158	10	6	1
run-obj-nk6-9	40	0100110100	0.948158	10	6	1
run-obj-nk6-9	41	0100110100	0.948158	10	6	1
run-obj-nk6-9	42	0100110100	0.948158	10	6	1
run-obj-nk6-9	43	0100110100	0.948158	10	6	1
run-obj-nk6-9	44	0100110100	0.948158	10	6	1
run-obj-nk6-9	45	0100110100	0.948158	10	6	1
run-obj-nk6-9	46	0100110100	0.948158	10	6	1
run-obj-nk6-9	47	0100110100	0.948158	10	6	1
run-obj-nk6-9	48	0100110100	0.948158	10	6	1
run-obj-nk6-9	49	0100110100	0.948158	10	6	1
run-obj-nk6-9	50	0100110100	0.948158	10	6	1
run-obj-nk6-9	51	0100110100	0.948158	10	6	1
run-obj-nk6-9	52	0100110100	0.948158	10	6	1
run-obj-nk6-9	53	0100110100	0.948158	10	6	1
run-obj-nk6-9	54	0100110100	0.948158	10	6	1
run-obj-nk6-9	55	0100110100	0.948158	10	6	1
run-obj-nk6-9	56	0100110100	0.948158	10	6	1
run-obj-nk6-9	57	0100110100	0.948158	10	6	1
run-obj-nk6-9	58	0100110100	0.948158	10	6	1
run-obj-nk6-9	59	1000110101	0.978348	10	6	1
run-obj-nk6-9	60	1000110101	0.978348	10	6	1
run-obj-nk6-9	61	1000110101	0.978348	10	6	1
run-obj-nk6-9	62	1000110101	0.978348	10	6	1
run-obj-nk6-9	63	1000110101	0.978348	10	6	1
run-obj-nk6-9	64	1000110101	0.978348	10	6	1
run-obj-nk6-9	65	1000110101	0.978348	10	6	1
run-obj-nk6-9	66	1000110101	0.978348	10	6	1
run-obj-nk6-9	67	1000110101	0.978348	10	6	1
run-obj-nk6-9	68	1000110101	0.978348	10	6	1
run-obj-nk6-9	69	1000110101	0.978348	10	6	1
run-obj-nk6-9	70	1000110101	0.978348	10	6	1
run-obj-nk6-9	71	1000110101	0.978348	10	6	1
run-obj-nk6-9	72	1000110101	0.978348	10	6	1
run-obj-nk6-9	73	1000110101	0.978348	10	6	1
run-obj-nk6-9	74	1000110101	0.978348	10	6	1
run-obj-nk6-9	75	1000110101	0.978348	10	6	1
run-obj-nk6-9	76	1000110101	0.978348	10	6	1
run-obj-nk6-9	77	1000110101	0.978348	10	6	1
run-obj-nk6-9	78	1000110101	0.978348	10	6	1
run-obj-nk6-9	79	1000110101	0.978348	10	6	1
run-obj-nk6-9	80	1000110101	0.978348	10	6	1
run-obj-nk6-9	81	1000110101	0.978348	10	6	1
run-obj-nk6-9	82	1000110101	0.978348	10	6	1
run-obj-nk6-9	83	1000110101	0.978348	10	6	1
run-obj-nk6-9	84	1000110101	0.978348	10	6	1
run-obj-nk6-9	85	1000110101	0.978348	10	6	1
run-obj-nk6-9	86	1000110101	0.978348	10	6	1
run-obj-nk6-9	87	1000110101	0.978348	10	6	1
run-obj-nk6-9	88	1000110101	0.978348	10	6	1
run-obj-nk6-9	89	1000110101	0.978348	10	6	1
run-obj-nk6-9	90	1000110101	0.978348	10	6	1
run-obj-nk6-9	91	1000110101	0.978348	10	6	1
run-obj-nk6-9	92	1000110101	0.978348	10	6	1
run-obj-nk6-9	93	1000110101	0.978348	10	6	1
run-obj-nk6-9	94	1000110101	0.978348	10	6	1
run-obj-nk6-9	95	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-10	0	1111110010	0.620614	10	6	1
run-obj-nk6-10	1	0111000010	0.752738	10	6	1
run-obj-nk6-10	2	1110010010	0.785295	10	6	1
run-obj-nk6-10	3	1110010010	0.785295	10	6	1
run-obj-nk6-10	4	1011000000	0.803849	10	6	1
run-obj-nk6-10	5	1011000000	0.803849	10	6	1
run-obj-nk6-10	6	1011000000	0.803849	10	6	1
run-obj-nk6-10	7	1010100000	0.808163	10	6	1
run-obj-nk6-10	8	0110100000	0.839796	10	6	1
run-obj-nk6-10	9	0110100000	0.839796	10	6	1
run-obj-nk6-10	10	1010101001	0.888246	10	6	1
run-obj-nk6-10	11	1010101001	0.888246	10	6	1
run-obj-nk6-10	12	1010101001	0.888246	10	6	1
run-obj-nk6-10	13	1000101001	0.934985	10	6	1
run-obj-nk6-10	14	1000101001	0.934985	10	6	1
run-obj-nk6-10	15	1000101001	0.934985	10	6	1
run-obj-nk6-10	16	1000101001	0.934985	10	6	1
run-obj-nk6-10	17	1000101001	0.934985	10	6	1
run-obj-nk6-10	18	1000101001	0.934985	10	6	1
run-obj-nk6-10	19	1000110101	0.978348	10	6	1
run-obj-nk6-10	20	1000110101	0.978348	10	6	1
run-obj-nk6-10	21	1000110101	0.978348	10	6	1
run-obj-nk6-10	22	1000110101	0.978348	10	6	1
run-obj-nk6-10	23	1000110101	0.978348	10	6	1
run-obj-nk6-10	24	1000110101	0.978348	10	6	1
run-obj-nk6-10	25	1000110101	0.978348	10	6	1
run-obj-nk6-10	26	1000110101	0.978348	10	6	1
run-obj-nk6-10	27	1000110101	0.978348	10	6	1
run-obj-nk6-10	28	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-11	0	0110100100	0.542266	10	6	1
run-obj-nk6-11	1	0100110100	0.948158	10	6	1
run-obj-nk6-11	2	0100110100	0.948158	10	6	1
run-obj-nk6-11	3	0100110100	0.948158	10	6	1
run-obj-nk6-11	4	0100110100	0.948158	10	6	1
run-obj-nk6-11	5	0100110100	0.948158	10	6	1
run-obj-nk6-11	6	0100110100	0.948158	10	6	1
run-obj-nk6-11	7	0100110100	0.948158	10	6	1
run-obj-nk6-11	8	0100110100	0.948158	10	6	1
run-obj-nk6-11	9	0100110100	0.948158	10	6	1
run-obj-nk6-11	10	0100110100	0.948158	10	6	1
run-obj-nk6-11	11	0100110100	0.948158	10	6	1
run-obj-nk6-11	12	0100110100	0.948158	10	6	1
run-obj-nk6-11	13	0100110100	0.948158	10	6	1
run-obj-nk6-11	14	0100110100	0.948158	10	6	1
run-obj-nk6-11	15	0100110100	0.948158	10	6	1
run-obj-nk6-11	16	0100110100	0.948158	10	6	1
run-obj-nk6-11	17	1000110101	0.978348	10	6	1
run-obj-nk6-11	18	1000110101	0.978348	10	6	1
run-obj-nk6-11	19	1000110101	0.978348	10	6	1
run-obj-nk6-11	20	1000110101	0.978348	10	6	1
run-obj-nk6-11	21	1000110101	0.978348	10	6	1
run-obj-nk6-11	22	1000110101	0.978348	10	6	1
run-obj-nk6-11	23	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-12	0	0011100100	0.72097	10	6	1
run-obj-nk6-12	1	1110100100	0.917593	10	6	1
run-obj-nk6-12	2	1110100100	0.917593	10	6	1
run-obj-nk6-12	3	1110100100	0.917593	10	6	1
run-obj-nk6-12	4	1110100100	0.917593	10	6	1
run-obj-nk6-12	5	1110100100	0.917593	10	6	1
run-obj-nk6-12	6	1110100100	0.917593	10	6	1
run-obj-nk6-12	7	1110100100	0.917593	10	6	1
run-obj-nk6-12	8	1110100100	0.917593	10	6	1
run-obj-nk6-12	9	1110100100	0.917593	10	6	1
run-obj-nk6-12	10	1110100100	0.917593	10	6	1
run-obj-nk6-12	11	1110100100	0.917593	10	6	1
run-obj-nk6-12	12	1110100100	0.917593	10	6	1
run-obj-nk6-12	13	1110100100	0.917593	10	6	1
run-obj-nk6-12	14	1110100100	0.917593	10	6	1
run-obj-nk6-12	15	1110100100	0.917593	10	6	1
run-obj-nk6-12	16	1110100100	0.917593	10	6	1
run-obj-nk6-12	17	1110100100	0.917593	10	6	1
run-obj-nk6-12	18	1110100100	0.917593	10	6	1
run-obj-nk6-12	19	1110100100	0.917593	10	6	1
run-obj-nk6-12	20	1110100100	0.917593	10	6	1
run-obj-nk6-12	21	1110100100	0.917593	10	6	1
run-obj-nk6-12	22	1110100100	0.917593	10	6	1
run-obj-nk6-12	23	1110100100	0.917593	10	6	1
run-obj-nk6-12	24	1110100100	0.917593	10	6	1
run-obj-nk6-12	25	1110100100	0.917593	10	6	1
run-obj-nk6-12	26	1110100100	0.917593	10	6	1
run-obj-nk6-12	27	1110100100	0.917593	10	6	1
run-obj-nk6-12	28	1110100100	0.917593	10	6	1
run-obj-nk6-12	29	1110100100	0.917593	10	6	1
run-obj-nk6-12	30	1110100100	0.917593	10	6	1
run-obj-nk6-12	31	1110100100	0.917593	10	6	1
run-obj-nk6-12	32	1010001101	0.995876	10	6	1
run-obj-nk6-12	33	1010001101	0.995876	10	6	1
run-obj-nk6-12	34	1010001101	0.995876	10	6	1
run-obj-nk6-12	35	1010011101	1.0	10	6	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk6-13	0	1111000000	0.530424	10	6	1
run-obj-nk6-13	1	1011000000	0.803849	10	6	1
run-obj-nk6-13	2	1110100100	0.917593	10	6	1
run-obj-nk6-13	3	1110100100	0.917593	10	6	1
run-obj-nk6-13	4	1110100100	0.917593	10	6	1
run-obj-nk6-13	5	1110100100	0.917593	10	6	1
run-obj-nk6-13	6	1110100100	0.917593	10	6	1
run-obj-nk6-13	7	0100110100	0.948158	10	6	1
run-obj-nk6-13	8	0100110100	0.948158	10	6	1
run-obj-nk6-13	9	0100110100	0.948158	10	6	1
run-obj-nk6-13	10	0100110100	0.948158	10	6	1
run-obj-nk6-13	11	0100110100	0.948158	10	6	1
run-obj-nk6-13	12	0100110100	0.948158	10	6	1
run-obj-nk6-13	13	0100110100	0.948158	10	6	1
run-obj-nk6-13	14	0100110100	0.948158	10	6	1
