Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-1	81	0000101010	0.94419	10	5	1
run-obj-nk5-1	82	0000101010	0.94419	10	5	1
run-obj-nk5-1	83	0000101010	0.94419	10	5	1
run-obj-nk5-1	84	0000101010	0.94419	10	5	1
run-obj-nk5-1	85	0000101010	0.94419	10	5	1
run-obj-nk5-1	86	0000101010	0.94419	10	5	1
run-obj-nk5-1	87	0000101010	0.94419	10	5	1
run-obj-nk5-1	88	0000101010	0.94419	10	5	1
run-obj-nk5-1	89	0000101010	0.94419	10	5	1
run-obj-nk5-1	90	0000101010	0.94419	10	5	1
run-obj-nk5-1	91	0000101010	0.94419	10	5	1
run-obj-nk5-1	92	0000101010	0.94419	10	5	1
run-obj-nk5-1	93	0000101010	0.94419	10	5	1
run-obj-nk5-1	94	0000101010	0.94419	10	5	1
run-obj-nk5-1	95	0000101010	0.94419	10	5	1
run-obj-nk5-1	96	0000101010	0.94419	10	5	1
run-obj-nk5-1	97	0000101010	0.94419	10	5	1
run-obj-nk5-1	98	0000101010	0.94419	10	5	1
run-obj-nk5-1	99	0000101010	0.94419	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-2	0	1010111001	0.50716	10	5	1
run-obj-nk5-2	1	1000111001	0.882276	10	5	1
run-obj-nk5-2	2	1000111001	0.882276	10	5	1
run-obj-nk5-2	3	1000111001	0.882276	10	5	1
run-obj-nk5-2	4	1000111001	0.882276	10	5	1
run-obj-nk5-2	5	1000111001	0.882276	10	5	1
run-obj-nk5-2	6	1000111001	0.882276	10	5	1
run-obj-nk5-2	7	1000111001	0.882276	10	5	1
run-obj-nk5-2	8	1000111001	0.882276	10	5	1
run-obj-nk5-2	9	1000111001	0.882276	10	5	1
run-obj-nk5-2	10	1000111001	0.882276	10	5	1
run-obj-nk5-2	11	1000111001	0.882276	10	5	1
run-obj-nk5-2	12	1000111001	0.882276	10	5	1
run-obj-nk5-2	13	1000111001	0.882276	10	5	1
run-obj-nk5-2	14	1000111001	0.882276	10	5	1
run-obj-nk5-2	15	1000111001	0.882276	10	5	1
run-obj-nk5-2	16	1000111001	0.882276	10	5	1
run-obj-nk5-2	17	1000111001	0.882276	10	5	1
run-obj-nk5-2	18	1000111001	0.882276	10	5	1
run-obj-nk5-2	19	1000111001	0.882276	10	5	1
run-obj-nk5-2	20	1000111001	0.882276	10	5	1
run-obj-nk5-2	21	1000111001	0.882276	10	5	1
run-obj-nk5-2	22	1000111001	0.882276	10	5	1
run-obj-nk5-2	23	1000111001	0.882276	10	5	1
run-obj-nk5-2	24	1000111001	0.882276	10	5	1
run-obj-nk5-2	25	1000111001	0.882276	10	5	1
run-obj-nk5-2	26	1000111001	0.882276	10	5	1
run-obj-nk5-2	27	1000111001	0.882276	10	5	1
run-obj-nk5-2	28	1000111001	0.882276	10	5	1
run-obj-nk5-2	29	1000111001	0.882276	10	5	1
run-obj-nk5-2	30	1000111001	0.882276	10	5	1
run-obj-nk5-2	31	1000111001	0.882276	10	5	1
run-obj-nk5-2	32	1000111001	0.882276	10	5	1
run-obj-nk5-2	33	1000111001	0.882276	10	5	1
run-obj-nk5-2	34	1000111001	0.882276	10	5	1
run-obj-nk5-2	35	1000111001	0.882276	10	5	1
run-obj-nk5-2	36	1000111001	0.882276	10	5	1
run-obj-nk5-2	37	1000111001	0.882276	10	5	1
run-obj-nk5-2	38	1000111001	0.882276	10	5	1
run-obj-nk5-2	39	1000111001	0.882276	10	5	1
run-obj-nk5-2	40	1000111001	0.882276	10	5	1
run-obj-nk5-2	41	1000111001	0.882276	10	5	1
run-obj-nk5-2	42	1000111001	0.882276	10	5	1
run-obj-nk5-2	43	1000111001	0.882276	10	5	1
run-obj-nk5-2	44	1000111001	0.882276	10	5	1
run-obj-nk5-2	45	1000111001	0.882276	10	5	1
run-obj-nk5-2	46	1000111001	0.882276	10	5	1
run-obj-nk5-2	47	1000111001	0.882276	10	5	1
run-obj-nk5-2	48	1000111001	0.882276	10	5	1
run-obj-nk5-2	49	1000111001	0.882276	10	5	1
run-obj-nk5-2	50	1000111001	0.882276	10	5	1
run-obj-nk5-2	51	1000111001	0.882276	10	5	1
run-obj-nk5-2	52	1000111001	0.882276	10	5	1
run-obj-nk5-2	53	1000111001	0.882276	10	5	1
run-obj-nk5-2	54	1000111001	0.882276	10	5	1
run-obj-nk5-2	55	1000111001	0.882276	10	5	1
run-obj-nk5-2	56	1000111001	0.882276	10	5	1
run-obj-nk5-2	57	1000111001	0.882276	10	5	1
run-obj-nk5-2	58	1000111001	0.882276	10	5	1
run-obj-nk5-2	59	1000111001	0.882276	10	5	1
run-obj-nk5-2	60	1000111001	0.882276	10	5	1
run-obj-nk5-2	61	1000111001	0.882276	10	5	1
run-obj-nk5-2	62	1000111001	0.882276	10	5	1
run-obj-nk5-2	63	1000111001	0.882276	10	5	1
run-obj-nk5-2	64	1000111001	0.882276	10	5	1
run-obj-nk5-2	65	1000111001	0.882276	10	5	1
run-obj-nk5-2	66	1000111001	0.882276	10	5	1
run-obj-nk5-2	67	1000111001	0.882276	10	5	1
run-obj-nk5-2	68	1000111001	0.882276	10	5	1
run-obj-nk5-2	69	1000111001	0.882276	10	5	1
run-obj-nk5-2	70	1000111001	0.882276	10	5	1
run-obj-nk5-2	71	1000111001	0.882276	10	5	1
run-obj-nk5-2	72	1000111001	0.882276	10	5	1
run-obj-nk5-2	73	1000111001	0.882276	10	5	1
run-obj-nk5-2	74	1000111001	0.882276	10	5	1
run-obj-nk5-2	75	1000111001	0.882276	10	5	1
run-obj-nk5-2	76	1000111001	0.882276	10	5	1
run-obj-nk5-2	77	1000111001	0.882276	10	5	1
run-obj-nk5-2	78	1000111001	0.882276	10	5	1
run-obj-nk5-2	79	1000111001	0.882276	10	5	1
run-obj-nk5-2	80	1000111001	0.882276	10	5	1
run-obj-nk5-2	81	1000111001	0.882276	10	5	1
run-obj-nk5-2	82	1000111001	0.882276	10	5	1
run-obj-nk5-2	83	1000111001	0.882276	10	5	1
run-obj-nk5-2	84	1000111001	0.882276	10	5	1
run-obj-nk5-2	85	1000111001	0.882276	10	5	1
run-obj-nk5-2	86	1000111001	0.882276	10	5	1
run-obj-nk5-2	87	1000111001	0.882276	10	5	1
run-obj-nk5-2	88	1000111001	0.882276	10	5	1
run-obj-nk5-2	89	1000111001	0.882276	10	5	1
run-obj-nk5-2	90	1000111001	0.882276	10	5	1
run-obj-nk5-2	91	1000111001	0.882276	10	5	1
run-obj-nk5-2	92	1000111001	0.882276	10	5	1
run-obj-nk5-2	93	1000111001	0.882276	10	5	1
run-obj-nk5-2	94	1000111001	0.882276	10	5	1
run-obj-nk5-2	95	1000111001	0.882276	10	5	1
run-obj-nk5-2	96	1000111001	0.882276	10	5	1
run-obj-nk5-2	97	1000111001	0.882276	10	5	1
run-obj-nk5-2	98	1000111001	0.882276	10	5	1
run-obj-nk5-2	99	1000111001	0.882276	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-3	0	1101101101	0.440364	10	5	1
run-obj-nk5-3	1	1001100101	0.70149	10	5	1
run-obj-nk5-3	2	0001101101	0.777036	10	5	1
run-obj-nk5-3	3	1011100101	0.981108	10	5	1
run-obj-nk5-3	4	1011100101	0.981108	10	5	1
run-obj-nk5-3	5	1011100101	0.981108	10	5	1
run-obj-nk5-3	6	1011100101	0.981108	10	5	1
run-obj-nk5-3	7	1011100101	0.981108	10	5	1
run-obj-nk5-3	8	1011100101	0.981108	10	5	1
run-obj-nk5-3	9	1011100101	0.981108	10	5	1
run-obj-nk5-3	10	1011100101	0.981108	10	5	1
run-obj-nk5-3	11	1011100101	0.981108	10	5	1
run-obj-nk5-3	12	1011100101	0.981108	10	5	1
run-obj-nk5-3	13	1011100101	0.981108	10	5	1
run-obj-nk5-3	14	1011100101	0.981108	10	5	1
run-obj-nk5-3	15	1011100101	0.981108	10	5	1
run-obj-nk5-3	16	1011100101	0.981108	10	5	1
run-obj-nk5-3	17	1011100101	0.981108	10	5	1
run-obj-nk5-3	18	1011100101	0.981108	10	5	1
run-obj-nk5-3	19	1011100101	0.981108	10	5	1
run-obj-nk5-3	20	1011100101	0.981108	10	5	1
run-obj-nk5-3	21	1011100101	0.981108	10	5	1
run-obj-nk5-3	22	1011100101	0.981108	10	5	1
run-obj-nk5-3	23	1011100101	0.981108	10	5	1
run-obj-nk5-3	24	1011100101	0.981108	10	5	1
run-obj-nk5-3	25	1011100101	0.981108	10	5	1
run-obj-nk5-3	26	1011100101	0.981108	10	5	1
run-obj-nk5-3	27	1011100101	0.981108	10	5	1
run-obj-nk5-3	28	1011100101	0.981108	10	5	1
run-obj-nk5-3	29	1011100101	0.981108	10	5	1
run-obj-nk5-3	30	1011100101	0.981108	10	5	1
run-obj-nk5-3	31	1011100101	0.981108	10	5	1
run-obj-nk5-3	32	1011100101	0.981108	10	5	1
run-obj-nk5-3	33	1011100101	0.981108	10	5	1
run-obj-nk5-3	34	1011100101	0.981108	10	5	1
run-obj-nk5-3	35	1011100101	0.981108	10	5	1
run-obj-nk5-3	36	1011100101	0.981108	10	5	1
run-obj-nk5-3	37	1011100101	0.981108	10	5	1
run-obj-nk5-3	38	1011100101	0.981108	10	5	1
run-obj-nk5-3	39	1011100101	0.981108	10	5	1
run-obj-nk5-3	40	1011100101	0.981108	10	5	1
run-obj-nk5-3	41	1011100101	0.981108	10	5	1
run-obj-nk5-3	42	1011100101	0.981108	10	5	1
run-obj-nk5-3	43	1011100101	0.981108	10	5	1
run-obj-nk5-3	44	1011100101	0.981108	10	5	1
run-obj-nk5-3	45	1011100101	0.981108	10	5	1
run-obj-nk5-3	46	1011100101	0.981108	10	5	1
run-obj-nk5-3	47	1011100101	0.981108	10	5	1
run-obj-nk5-3	48	1011100101	0.981108	10	5	1
run-obj-nk5-3	49	1011100101	0.981108	10	5	1
run-obj-nk5-3	50	1011100101	0.981108	10	5	1
run-obj-nk5-3	51	1011100101	0.981108	10	5	1
run-obj-nk5-3	52	1011100101	0.981108	10	5	1
run-obj-nk5-3	53	1011100101	0.981108	10	5	1
run-obj-nk5-3	54	1011100101	0.981108	10	5	1
run-obj-nk5-3	55	1011100101	0.981108	10	5	1
run-obj-nk5-3	56	1011100101	0.981108	10	5	1
run-obj-nk5-3	57	1011100101	0.981108	10	5	1
run-obj-nk5-3	58	1011100101	0.981108	10	5	1
run-obj-nk5-3	59	1011100101	0.981108	10	5	1
run-obj-nk5-3	60	1011100101	0.981108	10	5	1
run-obj-nk5-3	61	1011100101	0.981108	10	5	1
run-obj-nk5-3	62	1011100101	0.981108	10	5	1
run-obj-nk5-3	63	1011100101	0.981108	10	5	1
run-obj-nk5-3	64	1011100101	0.981108	10	5	1
run-obj-nk5-3	65	1011100101	0.981108	10	5	1
run-obj-nk5-3	66	1011100101	0.981108	10	5	1
run-obj-nk5-3	67	1011100101	0.981108	10	5	1
run-obj-nk5-3	68	1011100101	0.981108	10	5	1
run-obj-nk5-3	69	1011100101	0.981108	10	5	1
run-obj-nk5-3	70	1011100101	0.981108	10	5	1
run-obj-nk5-3	71	1011100101	0.981108	10	5	1
run-obj-nk5-3	72	1011100101	0.981108	10	5	1
run-obj-nk5-3	73	1011100101	0.981108	10	5	1
run-obj-nk5-3	74	1011100101	0.981108	10	5	1
run-obj-nk5-3	75	1011100101	0.981108	10	5	1
run-obj-nk5-3	76	1011100101	0.981108	10	5	1
run-obj-nk5-3	77	1011100101	0.981108	10	5	1
run-obj-nk5-3	78	1011100101	0.981108	10	5	1
run-obj-nk5-3	79	1011100101	0.981108	10	5	1
run-obj-nk5-3	80	1011100101	0.981108	10	5	1
run-obj-nk5-3	81	1011100101	0.981108	10	5	1
run-obj-nk5-3	82	1011100101	0.981108	10	5	1
run-obj-nk5-3	83	1011100101	0.981108	10	5	1
run-obj-nk5-3	84	1011100101	0.981108	10	5	1
run-obj-nk5-3	85	1011100101	0.981108	10	5	1
run-obj-nk5-3	86	1011100101	0.981108	10	5	1
run-obj-nk5-3	87	1011100101	0.981108	10	5	1
run-obj-nk5-3	88	1011100101	0.981108	10	5	1
run-obj-nk5-3	89	1011100101	0.981108	10	5	1
run-obj-nk5-3	90	1011100101	0.981108	10	5	1
run-obj-nk5-3	91	1011100101	0.981108	10	5	1
run-obj-nk5-3	92	1011100101	0.981108	10	5	1
run-obj-nk5-3	93	1011100101	0.981108	10	5	1
run-obj-nk5-3	94	1011100101	0.981108	10	5	1
run-obj-nk5-3	95	1011100101	0.981108	10	5	1
run-obj-nk5-3	96	1011100101	0.981108	10	5	1
run-obj-nk5-3	97	1011100101	0.981108	10	5	1
run-obj-nk5-3	98	1011100101	0.981108	10	5	1
run-obj-nk5-3	99	1011100101	0.981108	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-4	0	1110000110	0.537965	10	5	1
run-obj-nk5-4	1	1110010010	0.828946	10	5	1
run-obj-nk5-4	2	0110010110	0.997886	10	5	1
run-obj-nk5-4	3	0110010110	0.997886	10	5	1
run-obj-nk5-4	4	0110010110	0.997886	10	5	1
run-obj-nk5-4	5	0110110100	1.0	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-5	0	0101000001	0.187918	10	5	1
run-obj-nk5-5	1	0101010000	0.751369	10	5	1
run-obj-nk5-5	2	0110010000	0.864684	10	5	1
run-obj-nk5-5	3	0100010110	0.947992	10	5	1
run-obj-nk5-5	4	1011100101	0.981108	10	5	1
run-obj-nk5-5	5	0110110100	1.0	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-6	0	1101001000	0.312148	10	5	1
run-obj-nk5-6	1	0100001010	0.806815	10	5	1
run-obj-nk5-6	2	0100001010	0.806815	10	5	1
run-obj-nk5-6	3	0000101010	0.94419	10	5	1
run-obj-nk5-6	4	0000101010	0.94419	10	5	1
run-obj-nk5-6	5	0000101010	0.94419	10	5	1
run-obj-nk5-6	6	0000101010	0.94419	10	5	1
run-obj-nk5-6	7	0000101010	0.94419	10	5	1
run-obj-nk5-6	8	0000101010	0.94419	10	5	1
run-obj-nk5-6	9	0000101010	0.94419	10	5	1
run-obj-nk5-6	10	0000101010	0.94419	10	5	1
run-obj-nk5-6	11	0000101010	0.94419	10	5	1
run-obj-nk5-6	12	0000101010	0.94419	10	5	1
run-obj-nk5-6	13	0000101010	0.94419	10	5	1
run-obj-nk5-6	14	0000101010	0.94419	10	5	1
run-obj-nk5-6	15	0000101010	0.94419	10	5	1
run-obj-nk5-6	16	0000101010	0.94419	10	5	1
run-obj-nk5-6	17	0000101010	0.94419	10	5	1
run-obj-nk5-6	18	0000101010	0.94419	10	5	1
run-obj-nk5-6	19	0000101010	0.94419	10	5	1
run-obj-nk5-6	20	0000101010	0.94419	10	5	1
run-obj-nk5-6	21	0000101010	0.94419	10	5	1
run-obj-nk5-6	22	0000101010	0.94419	10	5	1
run-obj-nk5-6	23	0000101010	0.94419	10	5	1
run-obj-nk5-6	24	0000101010	0.94419	10	5	1
run-obj-nk5-6	25	0000101010	0.94419	10	5	1
run-obj-nk5-6	26	0000101010	0.94419	10	5	1
run-obj-nk5-6	27	0000101010	0.94419	10	5	1
run-obj-nk5-6	28	0000101010	0.94419	10	5	1
run-obj-nk5-6	29	0000101010	0.94419	10	5	1
run-obj-nk5-6	30	0000101010	0.94419	10	5	1
run-obj-nk5-6	31	0000101010	0.94419	10	5	1
run-obj-nk5-6	32	0000101010	0.94419	10	5	1
run-obj-nk5-6	33	0000101010	0.94419	10	5	1
run-obj-nk5-6	34	0000101010	0.94419	10	5	1
run-obj-nk5-6	35	0000101010	0.94419	10	5	1
run-obj-nk5-6	36	0000101010	0.94419	10	5	1
run-obj-nk5-6	37	0000101010	0.94419	10	5	1
run-obj-nk5-6	38	0000101010	0.94419	10	5	1
run-obj-nk5-6	39	0000101010	0.94419	10	5	1
run-obj-nk5-6	40	0000101010	0.94419	10	5	1
run-obj-nk5-6	41	0000101010	0.94419	10	5	1
run-obj-nk5-6	42	0000101010	0.94419	10	5	1
run-obj-nk5-6	43	0000101010	0.94419	10	5	1
run-obj-nk5-6	44	0000101010	0.94419	10	5	1
run-obj-nk5-6	45	0000101010	0.94419	10	5	1
run-obj-nk5-6	46	0000101010	0.94419	10	5	1
run-obj-nk5-6	47	0000101010	0.94419	10	5	1
run-obj-nk5-6	48	0000101010	0.94419	10	5	1
run-obj-nk5-6	49	0000101010	0.94419	10	5	1
run-obj-nk5-6	50	0000101010	0.94419	10	5	1
run-obj-nk5-6	51	0000101010	0.94419	10	5	1
run-obj-nk5-6	52	0000101010	0.94419	10	5	1
run-obj-nk5-6	53	0000101010	0.94419	10	5	1
run-obj-nk5-6	54	0000101010	0.94419	10	5	1
run-obj-nk5-6	55	0000101010	0.94419	10	5	1
run-obj-nk5-6	56	0000101010	0.94419	10	5	1
run-obj-nk5-6	57	0000101010	0.94419	10	5	1
run-obj-nk5-6	58	0000101010	0.94419	10	5	1
run-obj-nk5-6	59	0000101010	0.94419	10	5	1
run-obj-nk5-6	60	0000101010	0.94419	10	5	1
run-obj-nk5-6	61	0000101010	0.94419	10	5	1
run-obj-nk5-6	62	0000101010	0.94419	10	5	1
run-obj-nk5-6	63	0000101010	0.94419	10	5	1
run-obj-nk5-6	64	0000101010	0.94419	10	5	1
run-obj-nk5-6	65	0000101010	0.94419	10	5	1
run-obj-nk5-6	66	0000101010	0.94419	10	5	1
run-obj-nk5-6	67	0000101010	0.94419	10	5	1
run-obj-nk5-6	68	0000101010	0.94419	10	5	1
run-obj-nk5-6	69	0000101010	0.94419	10	5	1
run-obj-nk5-6	70	0000101010	0.94419	10	5	1
run-obj-nk5-6	71	0000101010	0.94419	10	5	1
run-obj-nk5-6	72	0000101010	0.94419	10	5	1
run-obj-nk5-6	73	0000101010	0.94419	10	5	1
run-obj-nk5-6	74	0000101010	0.94419	10	5	1
run-obj-nk5-6	75	0000101010	0.94419	10	5	1
run-obj-nk5-6	76	0000101010	0.94419	10	5	1
run-obj-nk5-6	77	0000101010	0.94419	10	5	1
run-obj-nk5-6	78	0000101010	0.94419	10	5	1
run-obj-nk5-6	79	0000101010	0.94419	10	5	1
run-obj-nk5-6	80	0000101010	0.94419	10	5	1
run-obj-nk5-6	81	0000101010	0.94419	10	5	1
run-obj-nk5-6	82	0000101010	0.94419	10	5	1
run-obj-nk5-6	83	0000101010	0.94419	10	5	1
run-obj-nk5-6	84	0000101010	0.94419	10	5	1
run-obj-nk5-6	85	0000101010	0.94419	10	5	1
run-obj-nk5-6	86	0000101010	0.94419	10	5	1
run-obj-nk5-6	87	0000101010	0.94419	10	5	1
run-obj-nk5-6	88	0000101010	0.94419	10	5	1
run-obj-nk5-6	89	0000101010	0.94419	10	5	1
run-obj-nk5-6	90	0000101010	0.94419	10	5	1
run-obj-nk5-6	91	0000101010	0.94419	10	5	1
run-obj-nk5-6	92	0000101010	0.94419	10	5	1
run-obj-nk5-6	93	0000101010	0.94419	10	5	1
run-obj-nk5-6	94	0000101010	0.94419	10	5	1
run-obj-nk5-6	95	0000101010	0.94419	10	5	1
run-obj-nk5-6	96	0000101010	0.94419	10	5	1
run-obj-nk5-6	97	0000101010	0.94419	10	5	1
run-obj-nk5-6	98	0000101010	0.94419	10	5	1
run-obj-nk5-6	99	0000101010	0.94419	10	5	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk5-7	0	0000101001	0.538068	10	5	1
run-obj-nk5-7	1	0000110101	0.882256	10	5	1
run-obj-nk5-7	2	0000101010	0.94419	10	5	1
run-obj-nk5-7	3	0000101010	0.94419	10	5	1
run-obj-nk5-7	4	0000101010	0.94419	10	5	1
run-obj-nk5-7	5	0000101010	0.94419	10	5	1
run-obj-nk5-7	6	0000101010	0.94419	10	5	1
run-obj-nk5-7	7	0000101010	0.94419	10	5	1
run-obj-nk5-7	8	0000101010	0.94419	10	5	1
run-obj-nk5-7	9	0000101010	0.94419	10	5	1
run-obj-nk5-7	10	0000101010	0.94419	10	5	1
run-obj-nk5-7	11	0000101010	0.94419	10	5	1
run-obj-nk5-7	12	0000101010	0.94419	10	5	1
run-obj-nk5-7	13	0000101010	0.94419	10	5	1
run-obj-nk5-7	14	0000101010	0.94419	10	5	1
run-obj-nk5-7	15	0000101010	0.94419	10	5	1
run-obj-nk5-7	16	0000101010	0.94419	10	5	1
run-obj-nk5-7	17	0000101010	0.94419	10	5	1
run-obj-nk5-7	18	0000101010	0.94419	10	5	1
run-obj-nk5-7	19	0000101010	0.94419	10	5	1
run-obj-nk5-7	20	0000101010	0.94419	10	5	1
run-obj-nk5-7	21	0000101010	0.94419	10	5	1
run-obj-nk5-7	22	0000101010	0.94419	10	5	1
run-obj-nk5-7	23	0000101010	0.94419	10	5	1
run-obj-nk5-7	24	0000101010	0.94419	10	5	1
run-obj-nk5-7	25	0000101010	0.94419	10	5	1
run-obj-nk5-7	26	0000101010	0.94419	10	5	1
run-obj-nk5-7	27	0000101010	0.94419	10	5	1
run-obj-nk5-7	28	0000101010	0.94419	10	5	1
run-obj-nk5-7	29	0000101010	0.94419	10	5	1
run-obj-nk5-7	30	0000101010	0.94419	10	5	1
run-obj-nk5-7	31	0000101010	0.94419	10	5	1
run-obj-nk5-7	32	0000101010	0.94419	10	5	1
run-obj-nk5-7	33	0000101010	0.94419	10	5	1
run-obj-nk5-7	34	0000101010	0.94419	10	5	1
run-obj-nk5-7	35	0000101010	0.94419	10	5	1
run-obj-nk5-7	36	0000101010	0.94419	10	5	1
run-obj-nk5-7	37	0000101010	0.94419	10	5	1
run-obj-nk5-7	38	0000101010	0.94419	10	5	1
run-obj-nk5-7	39	0000101010	0.94419	10	5	1
run-obj-nk5-7	40	0000101010	0.94419	10	5	1
run-obj-nk5-7	41	0000101010	0.94419	10	5	1
run-obj-nk5-7	42	0000101010	0.94419	10	5	1
run-obj-nk5-7	43	0000101010	0.94419	10	5	1
run-obj-nk5-7	44	0000101010	0.94419	10	5	1
run-obj-nk5-7	45	0000101010	0.94419	10	5	1
run-obj-nk5-7	46	0000101010	0.94419	10	5	1
run-obj-nk5-7	47	0000101010	0.94419	10	5	1
run-obj-nk5-7	48	0000101010	0.94419	10	5	1
run-obj-nk5-7	49	0000101010	0.94419	10	5	1
run-obj-nk5-7	50	0000101010	0.94419	10	5	1
run-obj-nk5-7	51	0000101010	0.94419	10	5	1
run-obj-nk5-7	52	0000101010	0.94419	10	5	1
run-obj-nk5-7	53	0000101010	0.94419	10	5	1
run-obj-nk5-7	54	0000101010	0.94419	10	5	1
run-obj-nk5-7	55	0000101010	0.94419	10	5	1
run-obj-nk5-7	56	0000101010	0.94419	10	5	1
run-obj-nk5-7	57	0000101010	0.94419	10	5	1
run-obj-nk5-7	58	0000101010	0.94419	10	5	1
run-obj-nk5-7	59	0000101010	0.94419	10	5	1
run-obj-nk5-7	60	0000101010	0.94419	10	5	1
run-obj-nk5-7	61	0000101010	0.94419	10	5	1
run-obj-nk5-7	62	0000101010	0.94419	10	5	1
