Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk8-2	19	0011110101	0.905809	10	8	1
run-obj-nk8-2	20	0011110101	0.905809	10	8	1
run-obj-nk8-2	21	0011110101	0.905809	10	8	1
run-obj-nk8-2	22	0011110101	0.905809	10	8	1
run-obj-nk8-2	23	0011110101	0.905809	10	8	1
run-obj-nk8-2	24	0011110101	0.905809	10	8	1
run-obj-nk8-2	25	0011110101	0.905809	10	8	1
run-obj-nk8-2	26	0011110101	0.905809	10	8	1
run-obj-nk8-2	27	0011110101	0.905809	10	8	1
run-obj-nk8-2	28	0011110101	0.905809	10	8	1
run-obj-nk8-2	29	0011110101	0.905809	10	8	1
run-obj-nk8-2	30	0011110101	0.905809	10	8	1
run-obj-nk8-2	31	1010110111	0.911109	10	8	1
run-obj-nk8-2	32	1010110111	0.911109	10	8	1
run-obj-nk8-2	33	1010110111	0.911109	10	8	1
run-obj-nk8-2	34	1010110111	0.911109	10	8	1
run-obj-nk8-2	35	1010110111	0.911109	10	8	1
run-obj-nk8-2	36	1010110111	0.911109	10	8	1
run-obj-nk8-2	37	1010110111	0.911109	10	8	1
run-obj-nk8-2	38	1010110111	0.911109	10	8	1
run-obj-nk8-2	39	1010110111	0.911109	10	8	1
run-obj-nk8-2	40	1010110111	0.911109	10	8	1
run-obj-nk8-2	41	1010110111	0.911109	10	8	1
run-obj-nk8-2	42	1010110111	0.911109	10	8	1
run-obj-nk8-2	43	1010110111	0.911109	10	8	1
run-obj-nk8-2	44	1010110111	0.911109	10	8	1
run-obj-nk8-2	45	1010110111	0.911109	10	8	1
run-obj-nk8-2	46	1010110111	0.911109	10	8	1
run-obj-nk8-2	47	1010110111	0.911109	10	8	1
run-obj-nk8-2	48	1010110111	0.911109	10	8	1
run-obj-nk8-2	49	1010110111	0.911109	10	8	1
run-obj-nk8-2	50	1010110111	0.911109	10	8	1
run-obj-nk8-2	51	1010110111	0.911109	10	8	1
run-obj-nk8-2	52	1010110111	0.911109	10	8	1
run-obj-nk8-2	53	1010110111	0.911109	10	8	1
run-obj-nk8-2	54	1010110111	0.911109	10	8	1
run-obj-nk8-2	55	1110100110	0.928847	10	8	1
run-obj-nk8-2	56	1110100110	0.928847	10	8	1
run-obj-nk8-2	57	1110100110	0.928847	10	8	1
run-obj-nk8-2	58	1110100110	0.928847	10	8	1
run-obj-nk8-2	59	1110100110	0.928847	10	8	1
run-obj-nk8-2	60	0110101111	0.960437	10	8	1
run-obj-nk8-2	61	0110101111	0.960437	10	8	1
run-obj-nk8-2	62	0110101111	0.960437	10	8	1
run-obj-nk8-2	63	0110101111	0.960437	10	8	1
run-obj-nk8-2	64	0110101111	0.960437	10	8	1
run-obj-nk8-2	65	0110101111	0.960437	10	8	1
run-obj-nk8-2	66	0110101111	0.960437	10	8	1
run-obj-nk8-2	67	0110101111	0.960437	10	8	1
run-obj-nk8-2	68	0110101111	0.960437	10	8	1
run-obj-nk8-2	69	0110101111	0.960437	10	8	1
run-obj-nk8-2	70	0110101111	0.960437	10	8	1
run-obj-nk8-2	71	0110101111	0.960437	10	8	1
run-obj-nk8-2	72	0110101111	0.960437	10	8	1
run-obj-nk8-2	73	0110101111	0.960437	10	8	1
run-obj-nk8-2	74	0110101111	0.960437	10	8	1
run-obj-nk8-2	75	0110101111	0.960437	10	8	1
run-obj-nk8-2	76	0110101111	0.960437	10	8	1
run-obj-nk8-2	77	0110101111	0.960437	10	8	1
run-obj-nk8-2	78	0110101111	0.960437	10	8	1
run-obj-nk8-2	79	0110101111	0.960437	10	8	1
run-obj-nk8-2	80	0110101111	0.960437	10	8	1
run-obj-nk8-2	81	0110101111	0.960437	10	8	1
run-obj-nk8-2	82	0110101111	0.960437	10	8	1
run-obj-nk8-2	83	0110101111	0.960437	10	8	1
run-obj-nk8-2	84	0110101111	0.960437	10	8	1
run-obj-nk8-2	85	0110101111	0.960437	10	8	1
run-obj-nk8-2	86	0110101111	0.960437	10	8	1
run-obj-nk8-2	87	0110101111	0.960437	10	8	1
run-obj-nk8-2	88	0110101111	0.960437	10	8	1
run-obj-nk8-2	89	0110101111	0.960437	10	8	1
run-obj-nk8-2	90	0110101111	0.960437	10	8	1
run-obj-nk8-2	91	0110101111	0.960437	10	8	1
run-obj-nk8-2	92	0110101111	0.960437	10	8	1
run-obj-nk8-2	93	0110101111	0.960437	10	8	1
run-obj-nk8-2	94	0110101111	0.960437	10	8	1
run-obj-nk8-2	95	0110101111	0.960437	10	8	1
run-obj-nk8-2	96	0110101111	0.960437	10	8	1
run-obj-nk8-2	97	0110101111	0.960437	10	8	1
run-obj-nk8-2	98	0110101111	0.960437	10	8	1
run-obj-nk8-2	99	0110101111	0.960437	10	8	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk8-3	0	1110011011	0.583398	10	8	1
run-obj-nk8-3	1	0110001001	0.812812	10	8	1
run-obj-nk8-3	2	1001001110	0.934723	10	8	1
run-obj-nk8-3	3	1101100010	1.0	10	8	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk8-4	0	1011101100	0.621584	10	8	1
run-obj-nk8-4	1	1001101110	0.922699	10	8	1
run-obj-nk8-4	2	1001101110	0.922699	10	8	1
run-obj-nk8-4	3	1001001110	0.934723	10	8	1
run-obj-nk8-4	4	1001001110	0.934723	10	8	1
run-obj-nk8-4	5	1001001110	0.934723	10	8	1
run-obj-nk8-4	6	1001001110	0.934723	10	8	1
run-obj-nk8-4	7	1001001110	0.934723	10	8	1
run-obj-nk8-4	8	1001001110	0.934723	10	8	1
run-obj-nk8-4	9	1001001110	0.934723	10	8	1
run-obj-nk8-4	10	1001001110	0.934723	10	8	1
run-obj-nk8-4	11	1001001110	0.934723	10	8	1
run-obj-nk8-4	12	1001001110	0.934723	10	8	1
run-obj-nk8-4	13	1001001110	0.934723	10	8	1
run-obj-nk8-4	14	1001001110	0.934723	10	8	1
run-obj-nk8-4	15	1001001110	0.934723	10	8	1
run-obj-nk8-4	16	1001001110	0.934723	10	8	1
run-obj-nk8-4	17	1001001110	0.934723	10	8	1
run-obj-nk8-4	18	1001001110	0.934723	10	8	1
run-obj-nk8-4	19	1001001110	0.934723	10	8	1
run-obj-nk8-4	20	1001001110	0.934723	10	8	1
run-obj-nk8-4	21	1001001110	0.934723	10	8	1
run-obj-nk8-4	22	1001001110	0.934723	10	8	1
run-obj-nk8-4	23	1001001110	0.934723	10	8	1
run-obj-nk8-4	24	1001001110	0.934723	10	8	1
run-obj-nk8-4	25	1001001110	0.934723	10	8	1
run-obj-nk8-4	26	1001001110	0.934723	10	8	1
run-obj-nk8-4	27	1001001110	0.934723	10	8	1
run-obj-nk8-4	28	1001001110	0.934723	10	8	1
run-obj-nk8-4	29	1001001110	0.934723	10	8	1
run-obj-nk8-4	30	1001001110	0.934723	10	8	1
run-obj-nk8-4	31	1001001110	0.934723	10	8	1
run-obj-nk8-4	32	1001001110	0.934723	10	8	1
run-obj-nk8-4	33	1001001110	0.934723	10	8	1
run-obj-nk8-4	34	1001001110	0.934723	10	8	1
run-obj-nk8-4	35	1001001110	0.934723	10	8	1
run-obj-nk8-4	36	1001001110	0.934723	10	8	1
run-obj-nk8-4	37	1001001110	0.934723	10	8	1
run-obj-nk8-4	38	1001001110	0.934723	10	8	1
run-obj-nk8-4	39	1001001110	0.934723	10	8	1
run-obj-nk8-4	40	1001001110	0.934723	10	8	1
run-obj-nk8-4	41	1001001110	0.934723	10	8	1
run-obj-nk8-4	42	1001001110	0.934723	10	8	1
run-obj-nk8-4	43	1001001110	0.934723	10	8	1
run-obj-nk8-4	44	1001001110	0.934723	10	8	1
run-obj-nk8-4	45	1001001110	0.934723	10	8	1
run-obj-nk8-4	46	1001001110	0.934723	10	8	1
run-obj-nk8-4	47	1001001110	0.934723	10	8	1
run-obj-nk8-4	48	1001001110	0.934723	10	8	1
run-obj-nk8-4	49	1001001110	0.934723	10	8	1
run-obj-nk8-4	50	1001001110	0.934723	10	8	1
run-obj-nk8-4	51	1001001110	0.934723	10	8	1
run-obj-nk8-4	52	1001001110	0.934723	10	8	1
run-obj-nk8-4	53	1001001110	0.934723	10	8	1
run-obj-nk8-4	54	1001001110	0.934723	10	8	1
run-obj-nk8-4	55	1001001110	0.934723	10	8	1
run-obj-nk8-4	56	1001001110	0.934723	10	8	1
run-obj-nk8-4	57	1001001110	0.934723	10	8	1
run-obj-nk8-4	58	1001001110	0.934723	10	8	1
run-obj-nk8-4	59	1001001110	0.934723	10	8	1
run-obj-nk8-4	60	1001001110	0.934723	10	8	1
run-obj-nk8-4	61	1001001110	0.934723	10	8	1
run-obj-nk8-4	62	1001001110	0.934723	10	8	1
run-obj-nk8-4	63	1001001110	0.934723	10	8	1
run-obj-nk8-4	64	1001001110	0.934723	10	8	1
run-obj-nk8-4	65	1001001110	0.934723	10	8	1
run-obj-nk8-4	66	1001001110	0.934723	10	8	1
run-obj-nk8-4	67	1001001110	0.934723	10	8	1
run-obj-nk8-4	68	1001001110	0.934723	10	8	1
run-obj-nk8-4	69	1001001110	0.934723	10	8	1
run-obj-nk8-4	70	1001001110	0.934723	10	8	1
run-obj-nk8-4	71	1001001110	0.934723	10	8	1
run-obj-nk8-4	72	1001001110	0.934723	10	8	1
run-obj-nk8-4	73	1001001110	0.934723	10	8	1
run-obj-nk8-4	74	1001001110	0.934723	10	8	1
run-obj-nk8-4	75	1001001110	0.934723	10	8	1
run-obj-nk8-4	76	1001001110	0.934723	10	8	1
run-obj-nk8-4	77	1001001110	0.934723	10	8	1
run-obj-nk8-4	78	1001001110	0.934723	10	8	1
run-obj-nk8-4	79	1001001110	0.934723	10	8	1
run-obj-nk8-4	80	1001001110	0.934723	10	8	1
run-obj-nk8-4	81	1001001110	0.934723	10	8	1
run-obj-nk8-4	82	1001001110	0.934723	10	8	1
run-obj-nk8-4	83	1001001110	0.934723	10	8	1
run-obj-nk8-4	84	1001001110	0.934723	10	8	1
run-obj-nk8-4	85	1001001110	0.934723	10	8	1
run-obj-nk8-4	86	1001001110	0.934723	10	8	1
run-obj-nk8-4	87	1001001110	0.934723	10	8	1
run-obj-nk8-4	88	1001001110	0.934723	10	8	1
run-obj-nk8-4	89	1001001110	0.934723	10	8	1
run-obj-nk8-4	90	1001001110	0.934723	10	8	1
run-obj-nk8-4	91	1001001110	0.934723	10	8	1
run-obj-nk8-4	92	1001001110	0.934723	10	8	1
run-obj-nk8-4	93	1001001110	0.934723	10	8	1
run-obj-nk8-4	94	1001001110	0.934723	10	8	1
run-obj-nk8-4	95	1001001110	0.934723	10	8	1
run-obj-nk8-4	96	0110101111	0.960437	10	8	1
run-obj-nk8-4	97	0110101111	0.960437	10	8	1
run-obj-nk8-4	98	0110101111	0.960437	10	8	1
run-obj-nk8-4	99	0110101111	0.960437	10	8	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk8-5	0	0010011101	0.544106	10	8	1
run-obj-nk8-5	1	0011110101	0.905809	10	8	1
run-obj-nk8-5	2	0011110101	0.905809	10	8	1
run-obj-nk8-5	3	0011110101	0.905809	10	8	1
run-obj-nk8-5	4	0011110101	0.905809	10	8	1
run-obj-nk8-5	5	0011110101	0.905809	10	8	1
run-obj-nk8-5	6	0011110101	0.905809	10	8	1
run-obj-nk8-5	7	0011110101	0.905809	10	8	1
run-obj-nk8-5	8	0011110101	0.905809	10	8	1
run-obj-nk8-5	9	0011110101	0.905809	10	8	1
run-obj-nk8-5	10	0011110101	0.905809	10	8	1
run-obj-nk8-5	11	0011110101	0.905809	10	8	1
run-obj-nk8-5	12	0011110101	0.905809	10	8	1
run-obj-nk8-5	13	0011110101	0.905809	10	8	1
run-obj-nk8-5	14	0011110101	0.905809	10	8	1
run-obj-nk8-5	15	0011110101	0.905809	10	8	1
run-obj-nk8-5	16	0011110101	0.905809	10	8	1
run-obj-nk8-5	17	0011110101	0.905809	10	8	1
run-obj-nk8-5	18	0011110101	0.905809	10	8	1
run-obj-nk8-5	19	0011110101	0.905809	10	8	1
run-obj-nk8-5	20	0011110101	0.905809	10	8	1
run-obj-nk8-5	21	0011110101	0.905809	10	8	1
run-obj-nk8-5	22	0011110101	0.905809	10	8	1
run-obj-nk8-5	23	0011110101	0.905809	10	8	1
run-obj-nk8-5	24	0011110101	0.905809	10	8	1
run-obj-nk8-5	25	0011110101	0.905809	10	8	1
run-obj-nk8-5	26	0011110101	0.905809	10	8	1
run-obj-nk8-5	27	0011110101	0.905809	10	8	1
run-obj-nk8-5	28	0011110101	0.905809	10	8	1
run-obj-nk8-5	29	0011110101	0.905809	10	8	1
run-obj-nk8-5	30	0011110101	0.905809	10	8	1
run-obj-nk8-5	31	0011110101	0.905809	10	8	1
run-obj-nk8-5	32	0011110101	0.905809	10	8	1
run-obj-nk8-5	33	0011110101	0.905809	10	8	1
run-obj-nk8-5	34	0011110101	0.905809	10	8	1
run-obj-nk8-5	35	0011110101	0.905809	10	8	1
run-obj-nk8-5	36	0011110101	0.905809	10	8	1
run-obj-nk8-5	37	0011110101	0.905809	10	8	1
run-obj-nk8-5	38	0011110101	0.905809	10	8	1
run-obj-nk8-5	39	0011110101	0.905809	10	8	1
run-obj-nk8-5	40	0011110101	0.905809	10	8	1
run-obj-nk8-5	41	0011110101	0.905809	10	8	1
run-obj-nk8-5	42	0011110101	0.905809	10	8	1
run-obj-nk8-5	43	0011110101	0.905809	10	8	1
run-obj-nk8-5	44	0011110101	0.905809	10	8	1
run-obj-nk8-5	45	0011110101	0.905809	10	8	1
run-obj-nk8-5	46	0011110101	0.905809	10	8	1
run-obj-nk8-5	47	0011110101	0.905809	10	8	1
run-obj-nk8-5	48	0011110101	0.905809	10	8	1
run-obj-nk8-5	49	0011110101	0.905809	10	8	1
run-obj-nk8-5	50	0011110101	0.905809	10	8	1
run-obj-nk8-5	51	0011110101	0.905809	10	8	1
run-obj-nk8-5	52	0011110101	0.905809	10	8	1
run-obj-nk8-5	53	0011110101	0.905809	10	8	1
run-obj-nk8-5	54	0011110101	0.905809	10	8	1
run-obj-nk8-5	55	0011110101	0.905809	10	8	1
run-obj-nk8-5	56	0011110101	0.905809	10	8	1
run-obj-nk8-5	57	0011110101	0.905809	10	8	1
run-obj-nk8-5	58	0011110101	0.905809	10	8	1
run-obj-nk8-5	59	0011110101	0.905809	10	8	1
run-obj-nk8-5	60	0011110101	0.905809	10	8	1
run-obj-nk8-5	61	0011110101	0.905809	10	8	1
run-obj-nk8-5	62	0011110101	0.905809	10	8	1
run-obj-nk8-5	63	0011110101	0.905809	10	8	1
run-obj-nk8-5	64	0011110101	0.905809	10	8	1
run-obj-nk8-5	65	0011110101	0.905809	10	8	1
run-obj-nk8-5	66	0011110101	0.905809	10	8	1
run-obj-nk8-5	67	0011110101	0.905809	10	8	1
run-obj-nk8-5	68	0011110101	0.905809	10	8	1
run-obj-nk8-5	69	1010110111	0.911109	10	8	1
run-obj-nk8-5	70	1010110111	0.911109	10	8	1
run-obj-nk8-5	71	1010110111	0.911109	10	8	1
run-obj-nk8-5	72	1010110111	0.911109	10	8	1
run-obj-nk8-5	73	1010110111	0.911109	10	8	1
run-obj-nk8-5	74	1010110111	0.911109	10	8	1
run-obj-nk8-5	75	1010110111	0.911109	10	8	1
run-obj-nk8-5	76	1010110111	0.911109	10	8	1
run-obj-nk8-5	77	1010110111	0.911109	10	8	1
run-obj-nk8-5	78	1010110111	0.911109	10	8	1
run-obj-nk8-5	79	1010110111	0.911109	10	8	1
run-obj-nk8-5	80	1010110111	0.911109	10	8	1
run-obj-nk8-5	81	1010110111	0.911109	10	8	1
run-obj-nk8-5	82	1010110111	0.911109	10	8	1
run-obj-nk8-5	83	1010110111	0.911109	10	8	1
run-obj-nk8-5	84	1010110111	0.911109	10	8	1
run-obj-nk8-5	85	1010110111	0.911109	10	8	1
run-obj-nk8-5	86	1010110111	0.911109	10	8	1
run-obj-nk8-5	87	1010110111	0.911109	10	8	1
run-obj-nk8-5	88	1110100110	0.928847	10	8	1
run-obj-nk8-5	89	1110100110	0.928847	10	8	1
run-obj-nk8-5	90	1110100110	0.928847	10	8	1
run-obj-nk8-5	91	1101100010	1.0	10	8	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk8-6	0	0000001110	0.370024	10	8	1
run-obj-nk8-6	1	0000001100	0.808924	10	8	1
run-obj-nk8-6	2	0000001100	0.808924	10	8	1
run-obj-nk8-6	3	0110100111	0.833602	10	8	1
run-obj-nk8-6	4	0110101111	0.960437	10	8	1
run-obj-nk8-6	5	0110101111	0.960437	10	8	1
run-obj-nk8-6	6	0110101111	0.960437	10	8	1
run-obj-nk8-6	7	0110101111	0.960437	10	8	1
run-obj-nk8-6	8	0110101111	0.960437	10	8	1
run-obj-nk8-6	9	0110101111	0.960437	10	8	1
run-obj-nk8-6	10	0110101111	0.960437	10	8	1
run-obj-nk8-6	11	0110101111	0.960437	10	8	1
run-obj-nk8-6	12	0110101111	0.960437	10	8	1
run-obj-nk8-6	13	0110101111	0.960437	10	8	1
run-obj-nk8-6	14	0110101111	0.960437	10	8	1
run-obj-nk8-6	15	0110101111	0.960437	10	8	1
run-obj-nk8-6	16	0110101111	0.960437	10	8	1
run-obj-nk8-6	17	0110101111	0.960437	10	8	1
run-obj-nk8-6	18	0110101111	0.960437	10	8	1
run-obj-nk8-6	19	0110101111	0.960437	10	8	1
run-obj-nk8-6	20	0110101111	0.960437	10	8	1
run-obj-nk8-6	21	0110101111	0.960437	10	8	1
run-obj-nk8-6	22	0110101111	0.960437	10	8	1
run-obj-nk8-6	23	0110101111	0.960437	10	8	1
run-obj-nk8-6	24	0110101111	0.960437	10	8	1
run-obj-nk8-6	25	0110101111	0.960437	10	8	1
run-obj-nk8-6	26	0110101111	0.960437	10	8	1
run-obj-nk8-6	27	0110101111	0.960437	10	8	1
run-obj-nk8-6	28	0110101111	0.960437	10	8	1
run-obj-nk8-6	29	0110101111	0.960437	10	8	1
run-obj-nk8-6	30	0110101111	0.960437	10	8	1
run-obj-nk8-6	31	0110101111	0.960437	10	8	1
run-obj-nk8-6	32	0110101111	0.960437	10	8	1
run-obj-nk8-6	33	0110101111	0.960437	10	8	1
run-obj-nk8-6	34	0110101111	0.960437	10	8	1
run-obj-nk8-6	35	0110101111	0.960437	10	8	1
run-obj-nk8-6	36	0110101111	0.960437	10	8	1
run-obj-nk8-6	37	0110101111	0.960437	10	8	1
run-obj-nk8-6	38	0110101111	0.960437	10	8	1
run-obj-nk8-6	39	0110101111	0.960437	10	8	1
run-obj-nk8-6	40	0110101111	0.960437	10	8	1
run-obj-nk8-6	41	0110101111	0.960437	10	8	1
run-obj-nk8-6	42	0110101111	0.960437	10	8	1
run-obj-nk8-6	43	0110101111	0.960437	10	8	1
run-obj-nk8-6	44	0110101111	0.960437	10	8	1
run-obj-nk8-6	45	0110101111	0.960437	10	8	1
run-obj-nk8-6	46	0110101111	0.960437	10	8	1
run-obj-nk8-6	47	0110101111	0.960437	10	8	1
run-obj-nk8-6	48	0110101111	0.960437	10	8	1
run-obj-nk8-6	49	0110101111	0.960437	10	8	1
run-obj-nk8-6	50	0110101111	0.960437	10	8	1
run-obj-nk8-6	51	0110101111	0.960437	10	8	1
run-obj-nk8-6	52	0110101111	0.960437	10	8	1
run-obj-nk8-6	53	0110101111	0.960437	10	8	1
run-obj-nk8-6	54	0110101111	0.960437	10	8	1
run-obj-nk8-6	55	0110101111	0.960437	10	8	1
run-obj-nk8-6	56	0110101111	0.960437	10	8	1
run-obj-nk8-6	57	0110101111	0.960437	10	8	1
run-obj-nk8-6	58	0110101111	0.960437	10	8	1
run-obj-nk8-6	59	0110101111	0.960437	10	8	1
run-obj-nk8-6	60	0110101111	0.960437	10	8	1
run-obj-nk8-6	61	0110101111	0.960437	10	8	1
run-obj-nk8-6	62	0110101111	0.960437	10	8	1
run-obj-nk8-6	63	0110101111	0.960437	10	8	1
run-obj-nk8-6	64	0110101111	0.960437	10	8	1
run-obj-nk8-6	65	0110101111	0.960437	10	8	1
run-obj-nk8-6	66	0110101111	0.960437	10	8	1
run-obj-nk8-6	67	0110101111	0.960437	10	8	1
run-obj-nk8-6	68	0110101111	0.960437	10	8	1
run-obj-nk8-6	69	0110101111	0.960437	10	8	1
run-obj-nk8-6	70	0110101111	0.960437	10	8	1
run-obj-nk8-6	71	0110101111	0.960437	10	8	1
run-obj-nk8-6	72	0110101111	0.960437	10	8	1
run-obj-nk8-6	73	0110101111	0.960437	10	8	1
run-obj-nk8-6	74	0110101111	0.960437	10	8	1
run-obj-nk8-6	75	0110101111	0.960437	10	8	1
run-obj-nk8-6	76	0110101111	0.960437	10	8	1
run-obj-nk8-6	77	0110101111	0.960437	10	8	1
run-obj-nk8-6	78	0110101111	0.960437	10	8	1
run-obj-nk8-6	79	0110101111	0.960437	10	8	1
run-obj-nk8-6	80	0110101111	0.960437	10	8	1
run-obj-nk8-6	81	0110101111	0.960437	10	8	1
run-obj-nk8-6	82	0110101111	0.960437	10	8	1
run-obj-nk8-6	83	0110101111	0.960437	10	8	1
run-obj-nk8-6	84	0110101111	0.960437	10	8	1
run-obj-nk8-6	85	0110101111	0.960437	10	8	1
run-obj-nk8-6	86	0110101111	0.960437	10	8	1
run-obj-nk8-6	87	0110101111	0.960437	10	8	1
run-obj-nk8-6	88	0110101111	0.960437	10	8	1
run-obj-nk8-6	89	0110101111	0.960437	10	8	1
run-obj-nk8-6	90	0110101111	0.960437	10	8	1
run-obj-nk8-6	91	0110101111	0.960437	10	8	1
run-obj-nk8-6	92	0110101111	0.960437	10	8	1
run-obj-nk8-6	93	0110101111	0.960437	10	8	1
run-obj-nk8-6	94	0110101111	0.960437	10	8	1
run-obj-nk8-6	95	0110101111	0.960437	10	8	1
run-obj-nk8-6	96	0110101111	0.960437	10	8	1
run-obj-nk8-6	97	0110101111	0.960437	10	8	1
run-obj-nk8-6	98	0110101111	0.960437	10	8	1
