Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-6	2	0111111011	0.76968	10	3	1
run-obj-nk3-6	3	0111111111	0.846744	10	3	1
run-obj-nk3-6	4	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-7	0	0111000100	0.646021	10	3	1
run-obj-nk3-7	1	0111111101	0.729532	10	3	1
run-obj-nk3-7	2	0100010100	0.829416	10	3	1
run-obj-nk3-7	3	1111111001	0.881822	10	3	1
run-obj-nk3-7	4	0010100110	0.925403	10	3	1
run-obj-nk3-7	5	0010100110	0.925403	10	3	1
run-obj-nk3-7	6	0010100110	0.925403	10	3	1
run-obj-nk3-7	7	1011000110	0.970346	10	3	1
run-obj-nk3-7	8	1011000110	0.970346	10	3	1
run-obj-nk3-7	9	1011000110	0.970346	10	3	1
run-obj-nk3-7	10	1011000110	0.970346	10	3	1
run-obj-nk3-7	11	1011000110	0.970346	10	3	1
run-obj-nk3-7	12	1011000110	0.970346	10	3	1
run-obj-nk3-7	13	1011000110	0.970346	10	3	1
run-obj-nk3-7	14	1011011110	0.979351	10	3	1
run-obj-nk3-7	15	1011011110	0.979351	10	3	1
run-obj-nk3-7	16	1011011110	0.979351	10	3	1
run-obj-nk3-7	17	1011011110	0.979351	10	3	1
run-obj-nk3-7	18	1011011110	0.979351	10	3	1
run-obj-nk3-7	19	1011011110	0.979351	10	3	1
run-obj-nk3-7	20	1011011110	0.979351	10	3	1
run-obj-nk3-7	21	1011011110	0.979351	10	3	1
run-obj-nk3-7	22	1011011110	0.979351	10	3	1
run-obj-nk3-7	23	1011011110	0.979351	10	3	1
run-obj-nk3-7	24	1011011110	0.979351	10	3	1
run-obj-nk3-7	25	1011011110	0.979351	10	3	1
run-obj-nk3-7	26	1011011110	0.979351	10	3	1
run-obj-nk3-7	27	1011011110	0.979351	10	3	1
run-obj-nk3-7	28	1011011110	0.979351	10	3	1
run-obj-nk3-7	29	1011011110	0.979351	10	3	1
run-obj-nk3-7	30	1011011110	0.979351	10	3	1
run-obj-nk3-7	31	1011011110	0.979351	10	3	1
run-obj-nk3-7	32	1011011110	0.979351	10	3	1
run-obj-nk3-7	33	1011011110	0.979351	10	3	1
run-obj-nk3-7	34	1011011110	0.979351	10	3	1
run-obj-nk3-7	35	1011011110	0.979351	10	3	1
run-obj-nk3-7	36	1011011110	0.979351	10	3	1
run-obj-nk3-7	37	1011011110	0.979351	10	3	1
run-obj-nk3-7	38	1011011110	0.979351	10	3	1
run-obj-nk3-7	39	1011011110	0.979351	10	3	1
run-obj-nk3-7	40	1011011110	0.979351	10	3	1
run-obj-nk3-7	41	1011011110	0.979351	10	3	1
run-obj-nk3-7	42	1011011110	0.979351	10	3	1
run-obj-nk3-7	43	1011011110	0.979351	10	3	1
run-obj-nk3-7	44	1011011110	0.979351	10	3	1
run-obj-nk3-7	45	1011011110	0.979351	10	3	1
run-obj-nk3-7	46	1011011110	0.979351	10	3	1
run-obj-nk3-7	47	1011011110	0.979351	10	3	1
run-obj-nk3-7	48	1011011110	0.979351	10	3	1
run-obj-nk3-7	49	1011011110	0.979351	10	3	1
run-obj-nk3-7	50	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-8	0	1010101000	0.616725	10	3	1
run-obj-nk3-8	1	1110111000	0.841825	10	3	1
run-obj-nk3-8	2	1111111000	0.864708	10	3	1
run-obj-nk3-8	3	1111111000	0.864708	10	3	1
run-obj-nk3-8	4	1111111001	0.881822	10	3	1
run-obj-nk3-8	5	1111111001	0.881822	10	3	1
run-obj-nk3-8	6	1111111001	0.881822	10	3	1
run-obj-nk3-8	7	1111111001	0.881822	10	3	1
run-obj-nk3-8	8	1011011101	0.911819	10	3	1
run-obj-nk3-8	9	1011011111	0.941175	10	3	1
run-obj-nk3-8	10	1011011110	0.979351	10	3	1
run-obj-nk3-8	11	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-9	0	0110000001	0.385455	10	3	1
run-obj-nk3-9	1	0110000100	0.728295	10	3	1
run-obj-nk3-9	2	0100100000	0.776333	10	3	1
run-obj-nk3-9	3	0110100100	0.783281	10	3	1
run-obj-nk3-9	4	0010100110	0.925403	10	3	1
run-obj-nk3-9	5	0010100110	0.925403	10	3	1
run-obj-nk3-9	6	0010100110	0.925403	10	3	1
run-obj-nk3-9	7	0010100110	0.925403	10	3	1
run-obj-nk3-9	8	0010100110	0.925403	10	3	1
run-obj-nk3-9	9	0010100110	0.925403	10	3	1
run-obj-nk3-9	10	0010100110	0.925403	10	3	1
run-obj-nk3-9	11	0010100110	0.925403	10	3	1
run-obj-nk3-9	12	0010100110	0.925403	10	3	1
run-obj-nk3-9	13	0010100110	0.925403	10	3	1
run-obj-nk3-9	14	0010100110	0.925403	10	3	1
run-obj-nk3-9	15	0010100110	0.925403	10	3	1
run-obj-nk3-9	16	0010100110	0.925403	10	3	1
run-obj-nk3-9	17	0010100110	0.925403	10	3	1
run-obj-nk3-9	18	0010100110	0.925403	10	3	1
run-obj-nk3-9	19	0010100110	0.925403	10	3	1
run-obj-nk3-9	20	0010100110	0.925403	10	3	1
run-obj-nk3-9	21	0010100110	0.925403	10	3	1
run-obj-nk3-9	22	0010100110	0.925403	10	3	1
run-obj-nk3-9	23	0010100110	0.925403	10	3	1
run-obj-nk3-9	24	0010100110	0.925403	10	3	1
run-obj-nk3-9	25	0010100110	0.925403	10	3	1
run-obj-nk3-9	26	0010100110	0.925403	10	3	1
run-obj-nk3-9	27	0010100110	0.925403	10	3	1
run-obj-nk3-9	28	0010100110	0.925403	10	3	1
run-obj-nk3-9	29	0010100110	0.925403	10	3	1
run-obj-nk3-9	30	0010100110	0.925403	10	3	1
run-obj-nk3-9	31	0010100110	0.925403	10	3	1
run-obj-nk3-9	32	0010100110	0.925403	10	3	1
run-obj-nk3-9	33	0010100110	0.925403	10	3	1
run-obj-nk3-9	34	0010100110	0.925403	10	3	1
run-obj-nk3-9	35	0010100110	0.925403	10	3	1
run-obj-nk3-9	36	0010100110	0.925403	10	3	1
run-obj-nk3-9	37	0010100110	0.925403	10	3	1
run-obj-nk3-9	38	0010100110	0.925403	10	3	1
run-obj-nk3-9	39	0010100110	0.925403	10	3	1
run-obj-nk3-9	40	0010100110	0.925403	10	3	1
run-obj-nk3-9	41	0010100110	0.925403	10	3	1
run-obj-nk3-9	42	0010100110	0.925403	10	3	1
run-obj-nk3-9	43	0010100110	0.925403	10	3	1
run-obj-nk3-9	44	0010100110	0.925403	10	3	1
run-obj-nk3-9	45	0010100110	0.925403	10	3	1
run-obj-nk3-9	46	0010100110	0.925403	10	3	1
run-obj-nk3-9	47	0010100110	0.925403	10	3	1
run-obj-nk3-9	48	0010100110	0.925403	10	3	1
run-obj-nk3-9	49	0010100110	0.925403	10	3	1
run-obj-nk3-9	50	0010100110	0.925403	10	3	1
run-obj-nk3-9	51	0010100110	0.925403	10	3	1
run-obj-nk3-9	52	0010100110	0.925403	10	3	1
run-obj-nk3-9	53	0010100110	0.925403	10	3	1
run-obj-nk3-9	54	0010100110	0.925403	10	3	1
run-obj-nk3-9	55	0010100110	0.925403	10	3	1
run-obj-nk3-9	56	0010100110	0.925403	10	3	1
run-obj-nk3-9	57	0010100110	0.925403	10	3	1
run-obj-nk3-9	58	0010100110	0.925403	10	3	1
run-obj-nk3-9	59	0010100110	0.925403	10	3	1
run-obj-nk3-9	60	0010100110	0.925403	10	3	1
run-obj-nk3-9	61	0010100110	0.925403	10	3	1
run-obj-nk3-9	62	0010100110	0.925403	10	3	1
run-obj-nk3-9	63	0010100110	0.925403	10	3	1
run-obj-nk3-9	64	0010100110	0.925403	10	3	1
run-obj-nk3-9	65	0010100110	0.925403	10	3	1
run-obj-nk3-9	66	0010100110	0.925403	10	3	1
run-obj-nk3-9	67	0010100110	0.925403	10	3	1
run-obj-nk3-9	68	0010100110	0.925403	10	3	1
run-obj-nk3-9	69	0010100110	0.925403	10	3	1
run-obj-nk3-9	70	0010100110	0.925403	10	3	1
run-obj-nk3-9	71	0010100110	0.925403	10	3	1
run-obj-nk3-9	72	0010100110	0.925403	10	3	1
run-obj-nk3-9	73	0010100110	0.925403	10	3	1
run-obj-nk3-9	74	0010100110	0.925403	10	3	1
run-obj-nk3-9	75	0010100110	0.925403	10	3	1
run-obj-nk3-9	76	0010100110	0.925403	10	3	1
run-obj-nk3-9	77	0010100110	0.925403	10	3	1
run-obj-nk3-9	78	0010100110	0.925403	10	3	1
run-obj-nk3-9	79	0010100110	0.925403	10	3	1
run-obj-nk3-9	80	0010100110	0.925403	10	3	1
run-obj-nk3-9	81	1011111110	0.976679	10	3	1
run-obj-nk3-9	82	1011011110	0.979351	10	3	1
run-obj-nk3-9	83	1011011110	0.979351	10	3	1
run-obj-nk3-9	84	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-10	0	1110111001	0.715501	10	3	1
run-obj-nk3-10	1	1111111001	0.881822	10	3	1
run-obj-nk3-10	2	1111111001	0.881822	10	3	1
run-obj-nk3-10	3	1111111001	0.881822	10	3	1
run-obj-nk3-10	4	1011011101	0.911819	10	3	1
run-obj-nk3-10	5	1011011101	0.911819	10	3	1
run-obj-nk3-10	6	1011011111	0.941175	10	3	1
run-obj-nk3-10	7	1011111110	0.976679	10	3	1
run-obj-nk3-10	8	1011011110	0.979351	10	3	1
run-obj-nk3-10	9	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-11	0	0011001110	0.503844	10	3	1
run-obj-nk3-11	1	1011000110	0.970346	10	3	1
run-obj-nk3-11	2	1011011110	0.979351	10	3	1
run-obj-nk3-11	3	1011011110	0.979351	10	3	1
run-obj-nk3-11	4	1011011110	0.979351	10	3	1
run-obj-nk3-11	5	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-12	0	0100111110	0.0	10	3	1
run-obj-nk3-12	1	1010111110	0.740354	10	3	1
run-obj-nk3-12	2	0111111111	0.846744	10	3	1
run-obj-nk3-12	3	1011111110	0.976679	10	3	1
run-obj-nk3-12	4	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-13	0	1100110110	0.462828	10	3	1
run-obj-nk3-13	1	0100100100	0.713872	10	3	1
run-obj-nk3-13	2	1111111110	0.874675	10	3	1
run-obj-nk3-13	3	1001010110	0.902647	10	3	1
run-obj-nk3-13	4	1011111110	0.976679	10	3	1
run-obj-nk3-13	5	1011011110	0.979351	10	3	1
run-obj-nk3-13	6	1011011110	0.979351	10	3	1
run-obj-nk3-13	7	1011011110	0.979351	10	3	1
run-obj-nk3-13	8	1011011110	0.979351	10	3	1
run-obj-nk3-13	9	1011011110	0.979351	10	3	1
run-obj-nk3-13	10	1011011110	0.979351	10	3	1
run-obj-nk3-13	11	1011011110	0.979351	10	3	1
run-obj-nk3-13	12	1011011110	0.979351	10	3	1
run-obj-nk3-13	13	1011011110	0.979351	10	3	1
run-obj-nk3-13	14	1011011110	0.979351	10	3	1
run-obj-nk3-13	15	1011011110	0.979351	10	3	1
run-obj-nk3-13	16	1011011110	0.979351	10	3	1
run-obj-nk3-13	17	1011011110	0.979351	10	3	1
run-obj-nk3-13	18	1011011110	0.979351	10	3	1
run-obj-nk3-13	19	1011011110	0.979351	10	3	1
run-obj-nk3-13	20	1011011110	0.979351	10	3	1
run-obj-nk3-13	21	1011011110	0.979351	10	3	1
run-obj-nk3-13	22	1011011110	0.979351	10	3	1
run-obj-nk3-13	23	1011011110	0.979351	10	3	1
run-obj-nk3-13	24	1011011110	0.979351	10	3	1
run-obj-nk3-13	25	1011011110	0.979351	10	3	1
run-obj-nk3-13	26	1011011110	0.979351	10	3	1
run-obj-nk3-13	27	1011011110	0.979351	10	3	1
run-obj-nk3-13	28	1011011110	0.979351	10	3	1
run-obj-nk3-13	29	1011011110	0.979351	10	3	1
run-obj-nk3-13	30	1011011110	0.979351	10	3	1
run-obj-nk3-13	31	1011011110	0.979351	10	3	1
run-obj-nk3-13	32	1011011110	0.979351	10	3	1
run-obj-nk3-13	33	1011011110	0.979351	10	3	1
run-obj-nk3-13	34	1011011110	0.979351	10	3	1
run-obj-nk3-13	35	1011011110	0.979351	10	3	1
run-obj-nk3-13	36	1011011110	0.979351	10	3	1
run-obj-nk3-13	37	1011011110	0.979351	10	3	1
run-obj-nk3-13	38	1011011110	0.979351	10	3	1
run-obj-nk3-13	39	1011011110	0.979351	10	3	1
run-obj-nk3-13	40	1011011110	0.979351	10	3	1
run-obj-nk3-13	41	1011011110	0.979351	10	3	1
run-obj-nk3-13	42	1011011110	0.979351	10	3	1
run-obj-nk3-13	43	1011011110	0.979351	10	3	1
run-obj-nk3-13	44	1011011110	0.979351	10	3	1
run-obj-nk3-13	45	1011011110	0.979351	10	3	1
run-obj-nk3-13	46	1011011110	0.979351	10	3	1
run-obj-nk3-13	47	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-14	0	1100011111	0.247943	10	3	1
run-obj-nk3-14	1	1000010111	0.726918	10	3	1
run-obj-nk3-14	2	1101111001	0.854131	10	3	1
run-obj-nk3-14	3	1101111001	0.854131	10	3	1
run-obj-nk3-14	4	1001010110	0.902647	10	3	1
run-obj-nk3-14	5	1001010110	0.902647	10	3	1
run-obj-nk3-14	6	1001010110	0.902647	10	3	1
run-obj-nk3-14	7	1001010110	0.902647	10	3	1
run-obj-nk3-14	8	1011000110	0.970346	10	3	1
run-obj-nk3-14	9	1011000110	0.970346	10	3	1
run-obj-nk3-14	10	1011000110	0.970346	10	3	1
run-obj-nk3-14	11	1011011110	0.979351	10	3	1
run-obj-nk3-14	12	1011011110	0.979351	10	3	1
run-obj-nk3-14	13	1011011110	0.979351	10	3	1
run-obj-nk3-14	14	1011011110	0.979351	10	3	1
run-obj-nk3-14	15	1011011110	0.979351	10	3	1
run-obj-nk3-14	16	1011011110	0.979351	10	3	1
run-obj-nk3-14	17	1011011110	0.979351	10	3	1
run-obj-nk3-14	18	1011011110	0.979351	10	3	1
run-obj-nk3-14	19	1011011110	0.979351	10	3	1
run-obj-nk3-14	20	1011011110	0.979351	10	3	1
run-obj-nk3-14	21	1011011110	0.979351	10	3	1
run-obj-nk3-14	22	1011011110	0.979351	10	3	1
run-obj-nk3-14	23	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-15	0	0000111000	0.4246	10	3	1
run-obj-nk3-15	1	1010111000	0.820624	10	3	1
run-obj-nk3-15	2	1110111000	0.841825	10	3	1
run-obj-nk3-15	3	1111111000	0.864708	10	3	1
run-obj-nk3-15	4	1111111001	0.881822	10	3	1
run-obj-nk3-15	5	1111111001	0.881822	10	3	1
run-obj-nk3-15	6	1111111001	0.881822	10	3	1
run-obj-nk3-15	7	1111111001	0.881822	10	3	1
run-obj-nk3-15	8	1111111001	0.881822	10	3	1
run-obj-nk3-15	9	1111111001	0.881822	10	3	1
run-obj-nk3-15	10	1111111001	0.881822	10	3	1
run-obj-nk3-15	11	1111111001	0.881822	10	3	1
run-obj-nk3-15	12	1111111001	0.881822	10	3	1
run-obj-nk3-15	13	1111111001	0.881822	10	3	1
run-obj-nk3-15	14	1111111001	0.881822	10	3	1
run-obj-nk3-15	15	1111111001	0.881822	10	3	1
run-obj-nk3-15	16	1111111001	0.881822	10	3	1
run-obj-nk3-15	17	1111111001	0.881822	10	3	1
run-obj-nk3-15	18	1111111001	0.881822	10	3	1
run-obj-nk3-15	19	1111111001	0.881822	10	3	1
run-obj-nk3-15	20	1111111001	0.881822	10	3	1
run-obj-nk3-15	21	1111111001	0.881822	10	3	1
run-obj-nk3-15	22	1111111001	0.881822	10	3	1
run-obj-nk3-15	23	1111111001	0.881822	10	3	1
run-obj-nk3-15	24	1111111001	0.881822	10	3	1
run-obj-nk3-15	25	1111111001	0.881822	10	3	1
run-obj-nk3-15	26	1111111001	0.881822	10	3	1
run-obj-nk3-15	27	1111111001	0.881822	10	3	1
run-obj-nk3-15	28	1111111001	0.881822	10	3	1
run-obj-nk3-15	29	1111111001	0.881822	10	3	1
run-obj-nk3-15	30	1111111001	0.881822	10	3	1
run-obj-nk3-15	31	1111111001	0.881822	10	3	1
run-obj-nk3-15	32	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-16	0	0010000110	0.718326	10	3	1
run-obj-nk3-16	1	0010100110	0.925403	10	3	1
run-obj-nk3-16	2	1011000110	0.970346	10	3	1
run-obj-nk3-16	3	1011000110	0.970346	10	3	1
run-obj-nk3-16	4	1011000110	0.970346	10	3	1
run-obj-nk3-16	5	1011011110	0.979351	10	3	1
run-obj-nk3-16	6	1011011110	0.979351	10	3	1
run-obj-nk3-16	7	1011011110	0.979351	10	3	1
run-obj-nk3-16	8	1011011110	0.979351	10	3	1
run-obj-nk3-16	9	1011011110	0.979351	10	3	1
run-obj-nk3-16	10	1011011110	0.979351	10	3	1
run-obj-nk3-16	11	1011011110	0.979351	10	3	1
run-obj-nk3-16	12	1011011110	0.979351	10	3	1
run-obj-nk3-16	13	1011011110	0.979351	10	3	1
run-obj-nk3-16	14	1011011110	0.979351	10	3	1
run-obj-nk3-16	15	1011011110	0.979351	10	3	1
run-obj-nk3-16	16	1011011110	0.979351	10	3	1
run-obj-nk3-16	17	1011011110	0.979351	10	3	1
run-obj-nk3-16	18	1011011110	0.979351	10	3	1
run-obj-nk3-16	19	1011011110	0.979351	10	3	1
run-obj-nk3-16	20	1011011110	0.979351	10	3	1
run-obj-nk3-16	21	1011011110	0.979351	10	3	1
run-obj-nk3-16	22	1011011110	0.979351	10	3	1
run-obj-nk3-16	23	1011011110	0.979351	10	3	1
run-obj-nk3-16	24	1011011110	0.979351	10	3	1
run-obj-nk3-16	25	1011011110	0.979351	10	3	1
run-obj-nk3-16	26	1011011110	0.979351	10	3	1
run-obj-nk3-16	27	1011011110	0.979351	10	3	1
run-obj-nk3-16	28	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-17	0	0101001100	0.398702	10	3	1
run-obj-nk3-17	1	0111000100	0.646021	10	3	1
run-obj-nk3-17	2	1011000100	0.719873	10	3	1
run-obj-nk3-17	3	0100010100	0.829416	10	3	1
run-obj-nk3-17	4	1011000110	0.970346	10	3	1
run-obj-nk3-17	5	1011000110	0.970346	10	3	1
run-obj-nk3-17	6	1011011110	0.979351	10	3	1
run-obj-nk3-17	7	1011011110	0.979351	10	3	1
run-obj-nk3-17	8	1011011110	0.979351	10	3	1
run-obj-nk3-17	9	1011011110	0.979351	10	3	1
run-obj-nk3-17	10	1011011110	0.979351	10	3	1
run-obj-nk3-17	11	1011011110	0.979351	10	3	1
run-obj-nk3-17	12	1011011110	0.979351	10	3	1
run-obj-nk3-17	13	1011011110	0.979351	10	3	1
run-obj-nk3-17	14	1011011110	0.979351	10	3	1
run-obj-nk3-17	15	1011011110	0.979351	10	3	1
run-obj-nk3-17	16	1011011110	0.979351	10	3	1
run-obj-nk3-17	17	1011011110	0.979351	10	3	1
run-obj-nk3-17	18	1011011110	0.979351	10	3	1
run-obj-nk3-17	19	1011011110	0.979351	10	3	1
run-obj-nk3-17	20	1011011110	0.979351	10	3	1
run-obj-nk3-17	21	1011011110	0.979351	10	3	1
run-obj-nk3-17	22	1011011110	0.979351	10	3	1
run-obj-nk3-17	23	1011011110	0.979351	10	3	1
run-obj-nk3-17	24	1011011110	0.979351	10	3	1
run-obj-nk3-17	25	1011011110	0.979351	10	3	1
run-obj-nk3-17	26	1011011110	0.979351	10	3	1
run-obj-nk3-17	27	1011011110	0.979351	10	3	1
run-obj-nk3-17	28	1011011110	0.979351	10	3	1
run-obj-nk3-17	29	1011011110	0.979351	10	3	1
run-obj-nk3-17	30	1011011110	0.979351	10	3	1
run-obj-nk3-17	31	1011011110	0.979351	10	3	1
run-obj-nk3-17	32	1011011110	0.979351	10	3	1
run-obj-nk3-17	33	1011011110	0.979351	10	3	1
run-obj-nk3-17	34	1011011110	0.979351	10	3	1
run-obj-nk3-17	35	1011011110	0.979351	10	3	1
run-obj-nk3-17	36	1011011110	0.979351	10	3	1
run-obj-nk3-17	37	1011011110	0.979351	10	3	1
run-obj-nk3-17	38	1011011110	0.979351	10	3	1
run-obj-nk3-17	39	1011011110	0.979351	10	3	1
run-obj-nk3-17	40	1011011110	0.979351	10	3	1
run-obj-nk3-17	41	1011011110	0.979351	10	3	1
run-obj-nk3-17	42	1011011110	0.979351	10	3	1
run-obj-nk3-17	43	1011011110	0.979351	10	3	1
run-obj-nk3-17	44	1011011110	0.979351	10	3	1
run-obj-nk3-17	45	1011011110	0.979351	10	3	1
run-obj-nk3-17	46	0011111111	1.0	10	3	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk3-18	0	0100001101	0.569835	10	3	1
run-obj-nk3-18	1	0100001001	0.746519	10	3	1
run-obj-nk3-18	2	0010100101	0.765689	10	3	1
run-obj-nk3-18	3	1101111010	0.842372	10	3	1
run-obj-nk3-18	4	0010100110	0.925403	10	3	1
run-obj-nk3-18	5	0010100110	0.925403	10	3	1
run-obj-nk3-18	6	0010100110	0.925403	10	3	1
run-obj-nk3-18	7	0010100110	0.925403	10	3	1
run-obj-nk3-18	8	0010100110	0.925403	10	3	1
run-obj-nk3-18	9	0010100110	0.925403	10	3	1
run-obj-nk3-18	10	0010100110	0.925403	10	3	1
run-obj-nk3-18	11	0010100110	0.925403	10	3	1
run-obj-nk3-18	12	0010100110	0.925403	10	3	1
run-obj-nk3-18	13	0010100110	0.925403	10	3	1
run-obj-nk3-18	14	0010100110	0.925403	10	3	1
run-obj-nk3-18	15	0010100110	0.925403	10	3	1
run-obj-nk3-18	16	0010100110	0.925403	10	3	1
run-obj-nk3-18	17	0010100110	0.925403	10	3	1
run-obj-nk3-18	18	0010100110	0.925403	10	3	1
run-obj-nk3-18	19	0010100110	0.925403	10	3	1
run-obj-nk3-18	20	0010100110	0.925403	10	3	1
run-obj-nk3-18	21	0010100110	0.925403	10	3	1
run-obj-nk3-18	22	0010100110	0.925403	10	3	1
run-obj-nk3-18	23	0010100110	0.925403	10	3	1
run-obj-nk3-18	24	0010100110	0.925403	10	3	1
run-obj-nk3-18	25	0010100110	0.925403	10	3	1
run-obj-nk3-18	26	0010100110	0.925403	10	3	1
run-obj-nk3-18	27	0010100110	0.925403	10	3	1
run-obj-nk3-18	28	0010100110	0.925403	10	3	1
run-obj-nk3-18	29	0010100110	0.925403	10	3	1
run-obj-nk3-18	30	0010100110	0.925403	10	3	1
run-obj-nk3-18	31	0010100110	0.925403	10	3	1
run-obj-nk3-18	32	0010100110	0.925403	10	3	1
run-obj-nk3-18	33	0010100110	0.925403	10	3	1
