tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial34	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial35	0	WQLY	0.006243356	1
alg1-trial35	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial36	0	WLCY	0.011231645	1
alg1-trial36	1	WLCV	0.597074556	1
alg1-trial36	2	WLLV	1.63624738	1
alg1-trial36	3	WLFV	2.842463322	1
alg1-trial36	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial37	0	VDCS	0.241626098	1
alg1-trial37	1	WDGS	0.819092111	1
alg1-trial37	2	WDFV	2.552753314	1
alg1-trial37	3	WDFV	2.552753314	1
alg1-trial37	4	WTFV	2.937378804	1
alg1-trial37	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial38	0	YLFS	0.043866527	1
alg1-trial38	1	WDFV	2.552753314	1
alg1-trial38	2	WLFV	2.842463322	1
alg1-trial38	3	WTFV	2.937378804	1
alg1-trial38	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial39	0	GLCP	0.008552377	1
alg1-trial39	1	WLCV	0.597074556	1
alg1-trial39	2	WLFV	2.842463322	1
alg1-trial39	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial40	0	FDYH	0.0	1
alg1-trial40	1	WEFV	2.09762032	1
alg1-trial40	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial41	0	WQGH	0.021380108	1
alg1-trial41	1	WDFV	2.552753314	1
alg1-trial41	2	WDFV	2.552753314	1
alg1-trial41	3	WLFV	2.842463322	1
alg1-trial41	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial42	0	WDFS	0.180769467	1
alg1-trial42	1	WTFV	2.937378804	1
alg1-trial42	2	WTFV	2.937378804	1
alg1-trial42	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial43	0	FLCV	0.137403255	1
alg1-trial43	1	FTGS	2.135197592	1
alg1-trial43	2	FTGS	2.135197592	1
alg1-trial43	3	FTGS	2.135197592	1
alg1-trial43	4	FTGS	2.135197592	1
alg1-trial43	5	FTGS	2.135197592	1
alg1-trial43	6	FTGS	2.135197592	1
alg1-trial43	7	FTGS	2.135197592	1
alg1-trial43	8	FTGS	2.135197592	1
alg1-trial43	9	FTGS	2.135197592	1
alg1-trial43	10	FTGS	2.135197592	1
alg1-trial43	11	FTGS	2.135197592	1
alg1-trial43	12	FTGS	2.135197592	1
alg1-trial43	13	FTGS	2.135197592	1
alg1-trial43	14	FTGS	2.135197592	1
alg1-trial43	15	FTGS	2.135197592	1
alg1-trial43	16	FTGS	2.135197592	1
alg1-trial43	17	WTFV	2.937378804	1
alg1-trial43	18	WTFV	2.937378804	1
alg1-trial43	19	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial44	0	VTFH	0.003703829	1
alg1-trial44	1	YTGS	1.361880409	1
alg1-trial44	2	WTFV	2.937378804	1
alg1-trial44	3	WTFV	2.937378804	1
alg1-trial44	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial45	0	FTGY	0.032133908	1
alg1-trial45	1	FTGS	2.135197592	1
alg1-trial45	2	FTGS	2.135197592	1
alg1-trial45	3	FTGS	2.135197592	1
alg1-trial45	4	FTGS	2.135197592	1
alg1-trial45	5	FTGS	2.135197592	1
alg1-trial45	6	FTGS	2.135197592	1
alg1-trial45	7	FTGS	2.135197592	1
alg1-trial45	8	FTGS	2.135197592	1
alg1-trial45	9	FTGS	2.135197592	1
alg1-trial45	10	FTGS	2.135197592	1
alg1-trial45	11	FTGS	2.135197592	1
alg1-trial45	12	FTGS	2.135197592	1
alg1-trial45	13	FTGS	2.135197592	1
alg1-trial45	14	FTGS	2.135197592	1
alg1-trial45	15	FTGS	2.135197592	1
alg1-trial45	16	FTGS	2.135197592	1
alg1-trial45	17	FTGS	2.135197592	1
alg1-trial45	18	FTGS	2.135197592	1
alg1-trial45	19	FTGS	2.135197592	1
alg1-trial45	20	WTFV	2.937378804	1
alg1-trial45	21	WTFV	2.937378804	1
alg1-trial45	22	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial46	0	VEYP	0.04439378	1
alg1-trial46	1	VEGV	0.860930664	1
alg1-trial46	2	WELV	1.17292055	1
alg1-trial46	3	WDLV	2.086983134	1
alg1-trial46	4	WDFV	2.552753314	1
alg1-trial46	5	WTFV	2.937378804	1
alg1-trial46	6	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial47	0	WEYS	0.00280213	1
alg1-trial47	1	WEGS	0.404356936	1
alg1-trial47	2	WTFV	2.937378804	1
alg1-trial47	3	WTFV	2.937378804	1
alg1-trial47	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial48	0	VLFP	0.040467928	1
alg1-trial48	1	YLFV	1.424659345	1
alg1-trial48	2	WLFV	2.842463322	1
alg1-trial48	3	WLFV	2.842463322	1
alg1-trial48	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial49	0	GELP	0.00111416	1
alg1-trial49	1	WQLP	0.288218967	1
alg1-trial49	2	WQLV	2.047315697	1
alg1-trial49	3	WTFV	2.937378804	1
alg1-trial49	4	WTFV	2.937378804	1
alg1-trial49	5	WTFV	2.937378804	1
alg1-trial49	6	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial50	0	GDYY	0.0	1
alg1-trial50	1	WDLS	0.453824354	1
alg1-trial50	2	WDLV	2.086983134	1
alg1-trial50	3	WDFV	2.552753314	1
alg1-trial50	4	WTFV	2.937378804	1
alg1-trial50	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial51	0	FECH	0.004568056	1
alg1-trial51	1	WELV	1.17292055	1
alg1-trial51	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial52	0	WQFY	0.009715641	1
alg1-trial52	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial53	0	WECV	0.360296023	1
alg1-trial53	1	WLFV	2.842463322	1
alg1-trial53	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial54	0	VTFH	0.003703829	1
alg1-trial54	1	YTGS	1.361880409	1
alg1-trial54	2	YTGS	1.361880409	1
alg1-trial54	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial55	0	VEGV	0.860930664	1
alg1-trial55	1	VTGV	1.165465363	1
alg1-trial55	2	YLFV	1.424659345	1
alg1-trial55	3	FTGS	2.135197592	1
alg1-trial55	4	WTFV	2.937378804	1
alg1-trial55	5	WTFV	2.937378804	1
alg1-trial55	6	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial56	0	YQLV	0.517922991	1
alg1-trial56	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial57	0	VLGS	0.234408136	1
alg1-trial57	1	FLGS	1.440974496	1
alg1-trial57	2	FDGS	1.520233412	1
alg1-trial57	3	FTGS	2.135197592	1
alg1-trial57	4	FTGS	2.135197592	1
alg1-trial57	5	FTGS	2.135197592	1
alg1-trial57	6	FTGS	2.135197592	1
alg1-trial57	7	FTGS	2.135197592	1
alg1-trial57	8	FTGS	2.135197592	1
alg1-trial57	9	FTGS	2.135197592	1
alg1-trial57	10	FTGS	2.135197592	1
alg1-trial57	11	FTGS	2.135197592	1
alg1-trial57	12	FTGS	2.135197592	1
alg1-trial57	13	FTGS	2.135197592	1
alg1-trial57	14	FTGS	2.135197592	1
alg1-trial57	15	FTGS	2.135197592	1
alg1-trial57	16	FTGS	2.135197592	1
alg1-trial57	17	FTGS	2.135197592	1
alg1-trial57	18	FTGS	2.135197592	1
alg1-trial57	19	FTGS	2.135197592	1
alg1-trial57	20	FTGS	2.135197592	1
alg1-trial57	21	FTGS	2.135197592	1
alg1-trial57	22	FTGS	2.135197592	1
alg1-trial57	23	FTGS	2.135197592	1
alg1-trial57	24	WTFV	2.937378804	1
alg1-trial57	25	WTFV	2.937378804	1
alg1-trial57	26	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial58	0	GEGV	0.001830273	1
alg1-trial58	1	VQGV	1.113893638	1
alg1-trial58	2	WQLV	2.047315697	1
alg1-trial58	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial59	0	YDGH	0.017682796	1
alg1-trial59	1	WELV	1.17292055	1
alg1-trial59	2	WEFV	2.09762032	1
alg1-trial59	3	WEFV	2.09762032	1
alg1-trial59	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial60	0	VDLY	0.005171384	1
alg1-trial60	1	VTLH	0.339749134	1
alg1-trial60	2	WDFV	2.552753314	1
alg1-trial60	3	WDFV	2.552753314	1
alg1-trial60	4	WTFV	2.937378804	1
alg1-trial60	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial61	0	WDYV	0.075144514	1
alg1-trial61	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial62	0	FLGY	0.019081751	1
alg1-trial62	1	FLGS	1.440974496	1
alg1-trial62	2	FLGS	1.440974496	1
alg1-trial62	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial63	0	GQCP	0.008770667	1
alg1-trial63	1	WQLV	2.047315697	1
alg1-trial63	2	WDLV	2.086983134	1
alg1-trial63	3	WDFV	2.552753314	1
alg1-trial63	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial64	0	VELH	0.014683036	1
alg1-trial64	1	WELV	1.17292055	1
alg1-trial64	2	WDLV	2.086983134	1
alg1-trial64	3	WDLV	2.086983134	1
alg1-trial64	4	WDFV	2.552753314	1
alg1-trial64	5	WLFV	2.842463322	1
alg1-trial64	6	WTFV	2.937378804	1
alg1-trial64	7	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial65	0	VQCH	0.0	1
alg1-trial65	1	WQCV	0.885170578	1
alg1-trial65	2	FTGS	2.135197592	1
alg1-trial65	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial66	0	WLGV	0.022066752	1
alg1-trial66	1	WLLV	1.63624738	1
alg1-trial66	2	WDLV	2.086983134	1
alg1-trial66	3	WLFV	2.842463322	1
alg1-trial66	4	WTFV	2.937378804	1
alg1-trial66	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial67	0	VLLV	0.013595149	1
alg1-trial67	1	WLFV	2.842463322	1
alg1-trial67	2	WLFV	2.842463322	1
alg1-trial67	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial68	0	YDCV	0.225333335	1
alg1-trial68	1	YQFV	1.511755815	1
alg1-trial68	2	WDLV	2.086983134	1
alg1-trial68	3	WLFV	2.842463322	1
alg1-trial68	4	WTFV	2.937378804	1
alg1-trial68	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial69	0	FTCV	0.11420139	1
alg1-trial69	1	FQFV	1.079552727	1
alg1-trial69	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial70	0	FDYP	0.00602381	1
alg1-trial70	1	YTFV	1.080334619	1
alg1-trial70	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial71	0	WELP	0.112084486	1
alg1-trial71	1	WDLV	2.086983134	1
alg1-trial71	2	WEFV	2.09762032	1
alg1-trial71	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial72	0	WEFS	0.119068182	1
alg1-trial72	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial73	0	FELV	0.098917294	1
alg1-trial73	1	YEFV	0.911950005	1
alg1-trial73	2	FTGS	2.135197592	1
alg1-trial73	3	FTGS	2.135197592	1
alg1-trial73	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial74	0	WECH	0.005673135	1
alg1-trial74	1	WDCV	0.836044628	1
alg1-trial74	2	WTFV	2.937378804	1
alg1-trial74	3	WTFV	2.937378804	1
alg1-trial74	4	WTFV	2.937378804	1
alg1-trial74	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial75	0	FQFV	1.079552727	1
alg1-trial75	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial76	0	WDCH	0.008986339	1
alg1-trial76	1	WDCV	0.836044628	1
alg1-trial76	2	WDCV	0.836044628	1
alg1-trial76	3	WDLV	2.086983134	1
alg1-trial76	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial77	0	VQLV	0.019081751	1
alg1-trial77	1	WQLV	2.047315697	1
alg1-trial77	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial78	0	YEYH	0.001756944	1
alg1-trial78	1	YEFV	0.911950005	1
alg1-trial78	2	WQLV	2.047315697	1
alg1-trial78	3	WDFV	2.552753314	1
alg1-trial78	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial79	0	VTGP	0.007386269	1
alg1-trial79	1	VTGV	1.165465363	1
alg1-trial79	2	YTGS	1.361880409	1
alg1-trial79	3	WQLV	2.047315697	1
alg1-trial79	4	FTGS	2.135197592	1
alg1-trial79	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial80	0	FDYV	0.0	1
alg1-trial80	1	FDGS	1.520233412	1
alg1-trial80	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial81	0	WQCS	0.478020957	1
alg1-trial81	1	WQLV	2.047315697	1
alg1-trial81	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial82	0	GLGP	0.001686667	1
alg1-trial82	1	WDGY	0.220150145	1
alg1-trial82	2	FTGS	2.135197592	1
alg1-trial82	3	WLFV	2.842463322	1
alg1-trial82	4	WTFV	2.937378804	1
alg1-trial82	5	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial83	0	GQYH	0.005374183	1
alg1-trial83	1	WQLS	0.481877082	1
alg1-trial83	2	FQGS	1.853041677	1
alg1-trial83	3	WDFV	2.552753314	1
alg1-trial83	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial84	0	FTFV	0.668763337	1
alg1-trial84	1	WTFV	2.937378804	1
alg1-trial84	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial85	0	FLGY	0.019081751	1
alg1-trial85	1	FLGS	1.440974496	1
alg1-trial85	2	WLFV	2.842463322	1
alg1-trial85	3	WLFV	2.842463322	1
alg1-trial85	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial86	0	WLGP	0.006304868	1
alg1-trial86	1	WLFV	2.842463322	1
alg1-trial86	2	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial87	0	WQCV	0.885170578	1
alg1-trial87	1	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial88	0	VELP	0.03036	1
alg1-trial88	1	VTGV	1.165465363	1
alg1-trial88	2	WDFV	2.552753314	1
alg1-trial88	3	WDFV	2.552753314	1
alg1-trial88	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial89	0	WELY	0.005481667	1
alg1-trial89	1	WLLV	1.63624738	1
alg1-trial89	2	WEFV	2.09762032	1
alg1-trial89	3	WTFV	2.937378804	1
alg1-trial89	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial90	0	GTLS	0.00298322	1
alg1-trial90	1	FEGS	1.110136097	1
alg1-trial90	2	FLGS	1.440974496	1
alg1-trial90	3	FTGS	2.135197592	1
alg1-trial90	4	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial91	0	FQYP	0.007613426	1
alg1-trial91	1	WQCV	0.885170578	1
alg1-trial91	2	WQLV	2.047315697	1
alg1-trial91	3	WQFV	3.230076565	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial92	0	YECV	0.152427547	1
alg1-trial92	1	YEFV	0.911950005	1
