tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial1	83	FWAA	8.76196565571	1
alg1-trial1	84	FWAA	8.76196565571	1
alg1-trial1	85	FWAA	8.76196565571	1
alg1-trial1	86	FWAA	8.76196565571	1
alg1-trial1	87	FWAA	8.76196565571	1
alg1-trial1	88	FWAA	8.76196565571	1
alg1-trial1	89	FWAA	8.76196565571	1
alg1-trial1	90	FWAA	8.76196565571	1
alg1-trial1	91	FWAA	8.76196565571	1
alg1-trial1	92	FWAA	8.76196565571	1
alg1-trial1	93	FWAA	8.76196565571	1
alg1-trial1	94	FWAA	8.76196565571	1
alg1-trial1	95	FWAA	8.76196565571	1
alg1-trial1	96	FWAA	8.76196565571	1
alg1-trial1	97	FWAA	8.76196565571	1
alg1-trial1	98	FWAA	8.76196565571	1
alg1-trial1	99	FWAA	8.76196565571	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial2	0	SWSM	0.0104412698976	1
alg1-trial2	1	HWGM	2.74285610335	1
alg1-trial2	2	LKAA	3.95031195259	1
alg1-trial2	3	VWGM	5.00280845609	1
alg1-trial2	4	VWGM	5.00280845609	1
alg1-trial2	5	VWGF	5.3907325057	1
alg1-trial2	6	VWGF	5.3907325057	1
alg1-trial2	7	VAAA	6.2011354501	1
alg1-trial2	8	VAAA	6.2011354501	1
alg1-trial2	9	FWAA	8.76196565571	1
alg1-trial2	10	FWAA	8.76196565571	1
alg1-trial2	11	FWAA	8.76196565571	1
alg1-trial2	12	FWAA	8.76196565571	1
alg1-trial2	13	FWAA	8.76196565571	1
alg1-trial2	14	FWAA	8.76196565571	1
alg1-trial2	15	FWAA	8.76196565571	1
alg1-trial2	16	FWAA	8.76196565571	1
alg1-trial2	17	FWAA	8.76196565571	1
alg1-trial2	18	FWAA	8.76196565571	1
alg1-trial2	19	FWAA	8.76196565571	1
alg1-trial2	20	FWAA	8.76196565571	1
alg1-trial2	21	FWAA	8.76196565571	1
alg1-trial2	22	FWAA	8.76196565571	1
alg1-trial2	23	FWAA	8.76196565571	1
alg1-trial2	24	FWAA	8.76196565571	1
alg1-trial2	25	FWAA	8.76196565571	1
alg1-trial2	26	FWAA	8.76196565571	1
alg1-trial2	27	FWAA	8.76196565571	1
alg1-trial2	28	FWAA	8.76196565571	1
alg1-trial2	29	FWAA	8.76196565571	1
alg1-trial2	30	FWAA	8.76196565571	1
alg1-trial2	31	FWAA	8.76196565571	1
alg1-trial2	32	FWAA	8.76196565571	1
alg1-trial2	33	FWAA	8.76196565571	1
alg1-trial2	34	FWAA	8.76196565571	1
alg1-trial2	35	FWAA	8.76196565571	1
alg1-trial2	36	FWAA	8.76196565571	1
alg1-trial2	37	FWAA	8.76196565571	1
alg1-trial2	38	FWAA	8.76196565571	1
alg1-trial2	39	FWAA	8.76196565571	1
alg1-trial2	40	FWAA	8.76196565571	1
alg1-trial2	41	FWAA	8.76196565571	1
alg1-trial2	42	FWAA	8.76196565571	1
alg1-trial2	43	FWAA	8.76196565571	1
alg1-trial2	44	FWAA	8.76196565571	1
alg1-trial2	45	FWAA	8.76196565571	1
alg1-trial2	46	FWAA	8.76196565571	1
alg1-trial2	47	FWAA	8.76196565571	1
alg1-trial2	48	FWAA	8.76196565571	1
alg1-trial2	49	FWAA	8.76196565571	1
alg1-trial2	50	FWAA	8.76196565571	1
alg1-trial2	51	FWAA	8.76196565571	1
alg1-trial2	52	FWAA	8.76196565571	1
alg1-trial2	53	FWAA	8.76196565571	1
alg1-trial2	54	FWAA	8.76196565571	1
alg1-trial2	55	FWAA	8.76196565571	1
alg1-trial2	56	FWAA	8.76196565571	1
alg1-trial2	57	FWAA	8.76196565571	1
alg1-trial2	58	FWAA	8.76196565571	1
alg1-trial2	59	FWAA	8.76196565571	1
alg1-trial2	60	FWAA	8.76196565571	1
alg1-trial2	61	FWAA	8.76196565571	1
alg1-trial2	62	FWAA	8.76196565571	1
alg1-trial2	63	FWAA	8.76196565571	1
alg1-trial2	64	FWAA	8.76196565571	1
alg1-trial2	65	FWAA	8.76196565571	1
alg1-trial2	66	FWAA	8.76196565571	1
alg1-trial2	67	FWAA	8.76196565571	1
alg1-trial2	68	FWAA	8.76196565571	1
alg1-trial2	69	FWAA	8.76196565571	1
alg1-trial2	70	FWAA	8.76196565571	1
alg1-trial2	71	FWAA	8.76196565571	1
alg1-trial2	72	FWAA	8.76196565571	1
alg1-trial2	73	FWAA	8.76196565571	1
alg1-trial2	74	FWAA	8.76196565571	1
alg1-trial2	75	FWAA	8.76196565571	1
alg1-trial2	76	FWAA	8.76196565571	1
alg1-trial2	77	FWAA	8.76196565571	1
alg1-trial2	78	FWAA	8.76196565571	1
alg1-trial2	79	FWAA	8.76196565571	1
alg1-trial2	80	FWAA	8.76196565571	1
alg1-trial2	81	FWAA	8.76196565571	1
alg1-trial2	82	FWAA	8.76196565571	1
alg1-trial2	83	FWAA	8.76196565571	1
alg1-trial2	84	FWAA	8.76196565571	1
alg1-trial2	85	FWAA	8.76196565571	1
alg1-trial2	86	FWAA	8.76196565571	1
alg1-trial2	87	FWAA	8.76196565571	1
alg1-trial2	88	FWAA	8.76196565571	1
alg1-trial2	89	FWAA	8.76196565571	1
alg1-trial2	90	FWAA	8.76196565571	1
alg1-trial2	91	FWAA	8.76196565571	1
alg1-trial2	92	FWAA	8.76196565571	1
alg1-trial2	93	FWAA	8.76196565571	1
alg1-trial2	94	FWAA	8.76196565571	1
alg1-trial2	95	FWAA	8.76196565571	1
alg1-trial2	96	FWAA	8.76196565571	1
alg1-trial2	97	FWAA	8.76196565571	1
alg1-trial2	98	FWAA	8.76196565571	1
alg1-trial2	99	FWAA	8.76196565571	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial3	0	IEDM	0.0	1
alg1-trial3	1	IYGM	3.77421468466	1
alg1-trial3	2	WAFG	4.87690007344	1
alg1-trial3	3	IWGM	5.2292463054	1
alg1-trial3	4	TYGM	5.24272225049	1
alg1-trial3	5	TYGM	5.24272225049	1
alg1-trial3	6	IWGF	5.77203220934	1
alg1-trial3	7	IWGF	5.77203220934	1
alg1-trial3	8	IWGF	5.77203220934	1
alg1-trial3	9	IWGF	5.77203220934	1
alg1-trial3	10	IWGF	5.77203220934	1
alg1-trial3	11	IWGF	5.77203220934	1
alg1-trial3	12	IWGF	5.77203220934	1
alg1-trial3	13	IWGF	5.77203220934	1
alg1-trial3	14	IWGF	5.77203220934	1
alg1-trial3	15	IWGF	5.77203220934	1
alg1-trial3	16	IWGF	5.77203220934	1
alg1-trial3	17	IWGF	5.77203220934	1
alg1-trial3	18	IWGF	5.77203220934	1
alg1-trial3	19	IWGF	5.77203220934	1
alg1-trial3	20	IWGF	5.77203220934	1
alg1-trial3	21	IWGF	5.77203220934	1
alg1-trial3	22	IWGF	5.77203220934	1
alg1-trial3	23	IWGF	5.77203220934	1
alg1-trial3	24	IWGF	5.77203220934	1
alg1-trial3	25	IWGF	5.77203220934	1
alg1-trial3	26	IWGF	5.77203220934	1
alg1-trial3	27	IWGF	5.77203220934	1
alg1-trial3	28	IWAA	6.04207763853	1
alg1-trial3	29	IWAA	6.04207763853	1
alg1-trial3	30	IWAA	6.04207763853	1
alg1-trial3	31	FWAA	8.76196565571	1
alg1-trial3	32	FWAA	8.76196565571	1
alg1-trial3	33	FWAA	8.76196565571	1
alg1-trial3	34	FWAA	8.76196565571	1
alg1-trial3	35	FWAA	8.76196565571	1
alg1-trial3	36	FWAA	8.76196565571	1
alg1-trial3	37	FWAA	8.76196565571	1
alg1-trial3	38	FWAA	8.76196565571	1
alg1-trial3	39	FWAA	8.76196565571	1
alg1-trial3	40	FWAA	8.76196565571	1
alg1-trial3	41	FWAA	8.76196565571	1
alg1-trial3	42	FWAA	8.76196565571	1
alg1-trial3	43	FWAA	8.76196565571	1
alg1-trial3	44	FWAA	8.76196565571	1
alg1-trial3	45	FWAA	8.76196565571	1
alg1-trial3	46	FWAA	8.76196565571	1
alg1-trial3	47	FWAA	8.76196565571	1
alg1-trial3	48	FWAA	8.76196565571	1
alg1-trial3	49	FWAA	8.76196565571	1
alg1-trial3	50	FWAA	8.76196565571	1
alg1-trial3	51	FWAA	8.76196565571	1
alg1-trial3	52	FWAA	8.76196565571	1
alg1-trial3	53	FWAA	8.76196565571	1
alg1-trial3	54	FWAA	8.76196565571	1
alg1-trial3	55	FWAA	8.76196565571	1
alg1-trial3	56	FWAA	8.76196565571	1
alg1-trial3	57	FWAA	8.76196565571	1
alg1-trial3	58	FWAA	8.76196565571	1
alg1-trial3	59	FWAA	8.76196565571	1
alg1-trial3	60	FWAA	8.76196565571	1
alg1-trial3	61	FWAA	8.76196565571	1
alg1-trial3	62	FWAA	8.76196565571	1
alg1-trial3	63	FWAA	8.76196565571	1
alg1-trial3	64	FWAA	8.76196565571	1
alg1-trial3	65	FWAA	8.76196565571	1
alg1-trial3	66	FWAA	8.76196565571	1
alg1-trial3	67	FWAA	8.76196565571	1
alg1-trial3	68	FWAA	8.76196565571	1
alg1-trial3	69	FWAA	8.76196565571	1
alg1-trial3	70	FWAA	8.76196565571	1
alg1-trial3	71	FWAA	8.76196565571	1
alg1-trial3	72	FWAA	8.76196565571	1
alg1-trial3	73	FWAA	8.76196565571	1
alg1-trial3	74	FWAA	8.76196565571	1
alg1-trial3	75	FWAA	8.76196565571	1
alg1-trial3	76	FWAA	8.76196565571	1
alg1-trial3	77	FWAA	8.76196565571	1
alg1-trial3	78	FWAA	8.76196565571	1
alg1-trial3	79	FWAA	8.76196565571	1
alg1-trial3	80	FWAA	8.76196565571	1
alg1-trial3	81	FWAA	8.76196565571	1
alg1-trial3	82	FWAA	8.76196565571	1
alg1-trial3	83	FWAA	8.76196565571	1
alg1-trial3	84	FWAA	8.76196565571	1
alg1-trial3	85	FWAA	8.76196565571	1
alg1-trial3	86	FWAA	8.76196565571	1
alg1-trial3	87	FWAA	8.76196565571	1
alg1-trial3	88	FWAA	8.76196565571	1
alg1-trial3	89	FWAA	8.76196565571	1
alg1-trial3	90	FWAA	8.76196565571	1
alg1-trial3	91	FWAA	8.76196565571	1
alg1-trial3	92	FWAA	8.76196565571	1
alg1-trial3	93	FWAA	8.76196565571	1
alg1-trial3	94	FWAA	8.76196565571	1
alg1-trial3	95	FWAA	8.76196565571	1
alg1-trial3	96	FWAA	8.76196565571	1
alg1-trial3	97	FWAA	8.76196565571	1
alg1-trial3	98	FWAA	8.76196565571	1
alg1-trial3	99	FWAA	8.76196565571	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial4	0	KSNH	0.00446875002409	1
alg1-trial4	1	KPCA	0.471909612759	1
alg1-trial4	2	ISGM	2.21118848544	1
alg1-trial4	3	FAGT	3.3817046751	1
alg1-trial4	4	WACA	4.58177914419	1
alg1-trial4	5	LICA	4.9844268087	1
alg1-trial4	6	ANCA	7.55686908836	1
alg1-trial4	7	ANCA	7.55686908836	1
alg1-trial4	8	AHCA	9.9130883273888	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial5	0	MTNE	0.0027271973613	1
alg1-trial5	1	MVNA	0.961614411964	1
alg1-trial5	2	MVFA	1.83992330288	1
alg1-trial5	3	YICG	3.50412957864	1
alg1-trial5	4	YICG	3.50412957864	1
alg1-trial5	5	YICG	3.50412957864	1
alg1-trial5	6	YIFG	5.06704771382	1
alg1-trial5	7	WIFG	5.12297723033	1
alg1-trial5	8	WIFG	5.12297723033	1
alg1-trial5	9	YYAA	6.98133337097	1
alg1-trial5	10	YYAA	6.98133337097	1
alg1-trial5	11	YYAA	6.98133337097	1
alg1-trial5	12	FYAA	8.04515200416	1
alg1-trial5	13	FYAA	8.04515200416	1
alg1-trial5	14	FYAA	8.04515200416	1
alg1-trial5	15	FYAA	8.04515200416	1
alg1-trial5	16	FWAA	8.76196565571	1
alg1-trial5	17	FWAA	8.76196565571	1
alg1-trial5	18	FWAA	8.76196565571	1
alg1-trial5	19	FWAA	8.76196565571	1
alg1-trial5	20	FWAA	8.76196565571	1
alg1-trial5	21	FWAA	8.76196565571	1
alg1-trial5	22	FWAA	8.76196565571	1
alg1-trial5	23	FWAA	8.76196565571	1
alg1-trial5	24	FWAA	8.76196565571	1
alg1-trial5	25	FWAA	8.76196565571	1
alg1-trial5	26	FWAA	8.76196565571	1
alg1-trial5	27	FWAA	8.76196565571	1
alg1-trial5	28	FWAA	8.76196565571	1
alg1-trial5	29	FWAA	8.76196565571	1
alg1-trial5	30	FWAA	8.76196565571	1
alg1-trial5	31	FWAA	8.76196565571	1
alg1-trial5	32	FWAA	8.76196565571	1
alg1-trial5	33	FWAA	8.76196565571	1
alg1-trial5	34	FWAA	8.76196565571	1
alg1-trial5	35	FWAA	8.76196565571	1
alg1-trial5	36	FWAA	8.76196565571	1
alg1-trial5	37	FWAA	8.76196565571	1
alg1-trial5	38	FWAA	8.76196565571	1
alg1-trial5	39	FWAA	8.76196565571	1
alg1-trial5	40	FWAA	8.76196565571	1
alg1-trial5	41	FWAA	8.76196565571	1
alg1-trial5	42	FWAA	8.76196565571	1
alg1-trial5	43	FWAA	8.76196565571	1
alg1-trial5	44	FWAA	8.76196565571	1
alg1-trial5	45	FWAA	8.76196565571	1
alg1-trial5	46	FWAA	8.76196565571	1
alg1-trial5	47	FWAA	8.76196565571	1
alg1-trial5	48	FWAA	8.76196565571	1
alg1-trial5	49	FWAA	8.76196565571	1
alg1-trial5	50	FWAA	8.76196565571	1
alg1-trial5	51	FWAA	8.76196565571	1
alg1-trial5	52	FWAA	8.76196565571	1
alg1-trial5	53	FWAA	8.76196565571	1
alg1-trial5	54	FWAA	8.76196565571	1
alg1-trial5	55	FWAA	8.76196565571	1
alg1-trial5	56	FWAA	8.76196565571	1
alg1-trial5	57	FWAA	8.76196565571	1
alg1-trial5	58	FWAA	8.76196565571	1
alg1-trial5	59	FWAA	8.76196565571	1
alg1-trial5	60	FWAA	8.76196565571	1
alg1-trial5	61	FWAA	8.76196565571	1
alg1-trial5	62	FWAA	8.76196565571	1
alg1-trial5	63	FWAA	8.76196565571	1
alg1-trial5	64	FWAA	8.76196565571	1
alg1-trial5	65	FWAA	8.76196565571	1
alg1-trial5	66	FWAA	8.76196565571	1
alg1-trial5	67	FWAA	8.76196565571	1
alg1-trial5	68	FWAA	8.76196565571	1
alg1-trial5	69	FWAA	8.76196565571	1
alg1-trial5	70	FWAA	8.76196565571	1
alg1-trial5	71	FWAA	8.76196565571	1
alg1-trial5	72	FWAA	8.76196565571	1
alg1-trial5	73	FWAA	8.76196565571	1
alg1-trial5	74	FWAA	8.76196565571	1
alg1-trial5	75	FWAA	8.76196565571	1
alg1-trial5	76	FWAA	8.76196565571	1
alg1-trial5	77	FWAA	8.76196565571	1
alg1-trial5	78	FWAA	8.76196565571	1
alg1-trial5	79	FWAA	8.76196565571	1
alg1-trial5	80	FWAA	8.76196565571	1
alg1-trial5	81	FWAA	8.76196565571	1
alg1-trial5	82	FWAA	8.76196565571	1
alg1-trial5	83	FWAA	8.76196565571	1
alg1-trial5	84	FWAA	8.76196565571	1
alg1-trial5	85	FWAA	8.76196565571	1
alg1-trial5	86	FWAA	8.76196565571	1
alg1-trial5	87	FWAA	8.76196565571	1
alg1-trial5	88	FWAA	8.76196565571	1
alg1-trial5	89	FWAA	8.76196565571	1
alg1-trial5	90	FWAA	8.76196565571	1
alg1-trial5	91	FWAA	8.76196565571	1
alg1-trial5	92	FWAA	8.76196565571	1
alg1-trial5	93	FWAA	8.76196565571	1
alg1-trial5	94	FWAA	8.76196565571	1
alg1-trial5	95	FWAA	8.76196565571	1
alg1-trial5	96	FWAA	8.76196565571	1
alg1-trial5	97	FWAA	8.76196565571	1
alg1-trial5	98	FWAA	8.76196565571	1
alg1-trial5	99	FWAA	8.76196565571	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial6	0	SLTL	0.00210340897586	1
alg1-trial6	1	MWGL	2.60195673238	1
alg1-trial6	2	EKLG	3.20063435241	1
alg1-trial6	3	VWGL	3.65924146762	1
alg1-trial6	4	IWGL	3.91693721017	1
alg1-trial6	5	VWGF	5.3907325057	1
alg1-trial6	6	VWGF	5.3907325057	1
alg1-trial6	7	VWGF	5.3907325057	1
alg1-trial6	8	IWGF	5.77203220934	1
alg1-trial6	9	IWGF	5.77203220934	1
alg1-trial6	10	IWGF	5.77203220934	1
alg1-trial6	11	IWGF	5.77203220934	1
alg1-trial6	12	IWGF	5.77203220934	1
alg1-trial6	13	IWGF	5.77203220934	1
alg1-trial6	14	IWGF	5.77203220934	1
alg1-trial6	15	IWGF	5.77203220934	1
alg1-trial6	16	IWGF	5.77203220934	1
alg1-trial6	17	IWGF	5.77203220934	1
alg1-trial6	18	IWGF	5.77203220934	1
alg1-trial6	19	IWGF	5.77203220934	1
alg1-trial6	20	IWGF	5.77203220934	1
alg1-trial6	21	IWGF	5.77203220934	1
alg1-trial6	22	IWGF	5.77203220934	1
alg1-trial6	23	IWGF	5.77203220934	1
alg1-trial6	24	IWGF	5.77203220934	1
alg1-trial6	25	IWGF	5.77203220934	1
alg1-trial6	26	IWGF	5.77203220934	1
alg1-trial6	27	IWGF	5.77203220934	1
alg1-trial6	28	IWGF	5.77203220934	1
alg1-trial6	29	IWGF	5.77203220934	1
alg1-trial6	30	IWGF	5.77203220934	1
alg1-trial6	31	IWGF	5.77203220934	1
alg1-trial6	32	IWAA	6.04207763853	1
alg1-trial6	33	IWAA	6.04207763853	1
alg1-trial6	34	IWAA	6.04207763853	1
alg1-trial6	35	FWAA	8.76196565571	1
alg1-trial6	36	FWAA	8.76196565571	1
alg1-trial6	37	FWAA	8.76196565571	1
alg1-trial6	38	FWAA	8.76196565571	1
alg1-trial6	39	FWAA	8.76196565571	1
alg1-trial6	40	FWAA	8.76196565571	1
alg1-trial6	41	FWAA	8.76196565571	1
alg1-trial6	42	FWAA	8.76196565571	1
alg1-trial6	43	FWAA	8.76196565571	1
alg1-trial6	44	FWAA	8.76196565571	1
alg1-trial6	45	FWAA	8.76196565571	1
alg1-trial6	46	FWAA	8.76196565571	1
alg1-trial6	47	FWAA	8.76196565571	1
alg1-trial6	48	FWAA	8.76196565571	1
alg1-trial6	49	FWAA	8.76196565571	1
alg1-trial6	50	FWAA	8.76196565571	1
alg1-trial6	51	FWAA	8.76196565571	1
alg1-trial6	52	FWAA	8.76196565571	1
alg1-trial6	53	FWAA	8.76196565571	1
alg1-trial6	54	FWAA	8.76196565571	1
alg1-trial6	55	FWAA	8.76196565571	1
alg1-trial6	56	FWAA	8.76196565571	1
alg1-trial6	57	FWAA	8.76196565571	1
alg1-trial6	58	FWAA	8.76196565571	1
alg1-trial6	59	FWAA	8.76196565571	1
alg1-trial6	60	FWAA	8.76196565571	1
alg1-trial6	61	FWAA	8.76196565571	1
alg1-trial6	62	FWAA	8.76196565571	1
alg1-trial6	63	FWAA	8.76196565571	1
alg1-trial6	64	FWAA	8.76196565571	1
alg1-trial6	65	FWAA	8.76196565571	1
alg1-trial6	66	FWAA	8.76196565571	1
alg1-trial6	67	FWAA	8.76196565571	1
alg1-trial6	68	FWAA	8.76196565571	1
alg1-trial6	69	FWAA	8.76196565571	1
alg1-trial6	70	FWAA	8.76196565571	1
alg1-trial6	71	FWAA	8.76196565571	1
alg1-trial6	72	FWAA	8.76196565571	1
alg1-trial6	73	FWAA	8.76196565571	1
alg1-trial6	74	FWAA	8.76196565571	1
alg1-trial6	75	FWAA	8.76196565571	1
alg1-trial6	76	FWAA	8.76196565571	1
alg1-trial6	77	FWAA	8.76196565571	1
alg1-trial6	78	FWAA	8.76196565571	1
alg1-trial6	79	FWAA	8.76196565571	1
alg1-trial6	80	FWAA	8.76196565571	1
alg1-trial6	81	FWAA	8.76196565571	1
alg1-trial6	82	FWAA	8.76196565571	1
alg1-trial6	83	FWAA	8.76196565571	1
alg1-trial6	84	FWAA	8.76196565571	1
alg1-trial6	85	FWAA	8.76196565571	1
alg1-trial6	86	FWAA	8.76196565571	1
alg1-trial6	87	FWAA	8.76196565571	1
alg1-trial6	88	FWAA	8.76196565571	1
alg1-trial6	89	FWAA	8.76196565571	1
alg1-trial6	90	FWAA	8.76196565571	1
alg1-trial6	91	FWAA	8.76196565571	1
alg1-trial6	92	FWAA	8.76196565571	1
alg1-trial6	93	FWAA	8.76196565571	1
alg1-trial6	94	FWAA	8.76196565571	1
alg1-trial6	95	FWAA	8.76196565571	1
alg1-trial6	96	FWAA	8.76196565571	1
alg1-trial6	97	FWAA	8.76196565571	1
alg1-trial6	98	FWAA	8.76196565571	1
alg1-trial6	99	FWAA	8.76196565571	1
tag	gen	elite_hap	elite_fitness	algorithm
alg1-trial7	0	PTVH	0.0030895061895	1
alg1-trial7	1	PHVD	0.122513837489091	1
alg1-trial7	2	CDAA	2.2298637025	1
alg1-trial7	3	SWGF	3.63135319418	1
alg1-trial7	4	YFAA	5.60091243146	1
alg1-trial7	5	IWGF	5.77203220934	1
alg1-trial7	6	IWGF	5.77203220934	1
alg1-trial7	7	YYAA	6.98133337097	1
alg1-trial7	8	YYAA	6.98133337097	1
alg1-trial7	9	FYAA	8.04515200416	1
alg1-trial7	10	FYAA	8.04515200416	1
alg1-trial7	11	FYAA	8.04515200416	1
alg1-trial7	12	FWAA	8.76196565571	1
alg1-trial7	13	FWAA	8.76196565571	1
alg1-trial7	14	FWAA	8.76196565571	1
alg1-trial7	15	FWAA	8.76196565571	1
alg1-trial7	16	FWAA	8.76196565571	1
alg1-trial7	17	FWAA	8.76196565571	1
alg1-trial7	18	FWAA	8.76196565571	1
alg1-trial7	19	FWAA	8.76196565571	1
alg1-trial7	20	FWAA	8.76196565571	1
alg1-trial7	21	FWAA	8.76196565571	1
alg1-trial7	22	FWAA	8.76196565571	1
alg1-trial7	23	FWAA	8.76196565571	1
alg1-trial7	24	FWAA	8.76196565571	1
alg1-trial7	25	FWAA	8.76196565571	1
alg1-trial7	26	FWAA	8.76196565571	1
alg1-trial7	27	FWAA	8.76196565571	1
alg1-trial7	28	FWAA	8.76196565571	1
alg1-trial7	29	FWAA	8.76196565571	1
alg1-trial7	30	FWAA	8.76196565571	1
alg1-trial7	31	FWAA	8.76196565571	1
alg1-trial7	32	FWAA	8.76196565571	1
alg1-trial7	33	FWAA	8.76196565571	1
alg1-trial7	34	FWAA	8.76196565571	1
alg1-trial7	35	FWAA	8.76196565571	1
alg1-trial7	36	FWAA	8.76196565571	1
alg1-trial7	37	FWAA	8.76196565571	1
alg1-trial7	38	FWAA	8.76196565571	1
alg1-trial7	39	FWAA	8.76196565571	1
alg1-trial7	40	FWAA	8.76196565571	1
alg1-trial7	41	FWAA	8.76196565571	1
alg1-trial7	42	FWAA	8.76196565571	1
alg1-trial7	43	FWAA	8.76196565571	1
alg1-trial7	44	FWAA	8.76196565571	1
alg1-trial7	45	FWAA	8.76196565571	1
alg1-trial7	46	FWAA	8.76196565571	1
alg1-trial7	47	FWAA	8.76196565571	1
alg1-trial7	48	FWAA	8.76196565571	1
alg1-trial7	49	FWAA	8.76196565571	1
alg1-trial7	50	FWAA	8.76196565571	1
alg1-trial7	51	FWAA	8.76196565571	1
alg1-trial7	52	FWAA	8.76196565571	1
alg1-trial7	53	FWAA	8.76196565571	1
alg1-trial7	54	FWAA	8.76196565571	1
alg1-trial7	55	FWAA	8.76196565571	1
alg1-trial7	56	FWAA	8.76196565571	1
alg1-trial7	57	FWAA	8.76196565571	1
alg1-trial7	58	FWAA	8.76196565571	1
alg1-trial7	59	FWAA	8.76196565571	1
alg1-trial7	60	FWAA	8.76196565571	1
alg1-trial7	61	FWAA	8.76196565571	1
alg1-trial7	62	FWAA	8.76196565571	1
alg1-trial7	63	FWAA	8.76196565571	1
alg1-trial7	64	FWAA	8.76196565571	1
alg1-trial7	65	FWAA	8.76196565571	1
