Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-4	30	0101111101	0.970859	10	1	1
run-obj-nk1-4	31	0101111101	0.970859	10	1	1
run-obj-nk1-4	32	0101111101	0.970859	10	1	1
run-obj-nk1-4	33	0101111101	0.970859	10	1	1
run-obj-nk1-4	34	0101111101	0.970859	10	1	1
run-obj-nk1-4	35	0101111101	0.970859	10	1	1
run-obj-nk1-4	36	0101111101	0.970859	10	1	1
run-obj-nk1-4	37	0101111101	0.970859	10	1	1
run-obj-nk1-4	38	0101111101	0.970859	10	1	1
run-obj-nk1-4	39	0101111101	0.970859	10	1	1
run-obj-nk1-4	40	0101111101	0.970859	10	1	1
run-obj-nk1-4	41	0101111101	0.970859	10	1	1
run-obj-nk1-4	42	0101111101	0.970859	10	1	1
run-obj-nk1-4	43	0101111101	0.970859	10	1	1
run-obj-nk1-4	44	0101111101	0.970859	10	1	1
run-obj-nk1-4	45	0101111101	0.970859	10	1	1
run-obj-nk1-4	46	0101111101	0.970859	10	1	1
run-obj-nk1-4	47	0101111101	0.970859	10	1	1
run-obj-nk1-4	48	0101111101	0.970859	10	1	1
run-obj-nk1-4	49	0101111101	0.970859	10	1	1
run-obj-nk1-4	50	0101111101	0.970859	10	1	1
run-obj-nk1-4	51	0101111101	0.970859	10	1	1
run-obj-nk1-4	52	0101111101	0.970859	10	1	1
run-obj-nk1-4	53	0101111101	0.970859	10	1	1
run-obj-nk1-4	54	0101111101	0.970859	10	1	1
run-obj-nk1-4	55	0101111101	0.970859	10	1	1
run-obj-nk1-4	56	0101111101	0.970859	10	1	1
run-obj-nk1-4	57	0101111101	0.970859	10	1	1
run-obj-nk1-4	58	0101111101	0.970859	10	1	1
run-obj-nk1-4	59	0101111101	0.970859	10	1	1
run-obj-nk1-4	60	0101111101	0.970859	10	1	1
run-obj-nk1-4	61	0101111101	0.970859	10	1	1
run-obj-nk1-4	62	0101111101	0.970859	10	1	1
run-obj-nk1-4	63	0101111101	0.970859	10	1	1
run-obj-nk1-4	64	0101111101	0.970859	10	1	1
run-obj-nk1-4	65	0101111101	0.970859	10	1	1
run-obj-nk1-4	66	0101111101	0.970859	10	1	1
run-obj-nk1-4	67	0101111101	0.970859	10	1	1
run-obj-nk1-4	68	0101111101	0.970859	10	1	1
run-obj-nk1-4	69	0101111101	0.970859	10	1	1
run-obj-nk1-4	70	0101111101	0.970859	10	1	1
run-obj-nk1-4	71	0101111101	0.970859	10	1	1
run-obj-nk1-4	72	0101111101	0.970859	10	1	1
run-obj-nk1-4	73	0101111101	0.970859	10	1	1
run-obj-nk1-4	74	0101111101	0.970859	10	1	1
run-obj-nk1-4	75	0101111101	0.970859	10	1	1
run-obj-nk1-4	76	0101111101	0.970859	10	1	1
run-obj-nk1-4	77	0101111101	0.970859	10	1	1
run-obj-nk1-4	78	0101111101	0.970859	10	1	1
run-obj-nk1-4	79	0101111101	0.970859	10	1	1
run-obj-nk1-4	80	0101111101	0.970859	10	1	1
run-obj-nk1-4	81	0101111101	0.970859	10	1	1
run-obj-nk1-4	82	0101111101	0.970859	10	1	1
run-obj-nk1-4	83	0101111101	0.970859	10	1	1
run-obj-nk1-4	84	0101111101	0.970859	10	1	1
run-obj-nk1-4	85	0101111101	0.970859	10	1	1
run-obj-nk1-4	86	0101111101	0.970859	10	1	1
run-obj-nk1-4	87	0101111101	0.970859	10	1	1
run-obj-nk1-4	88	0101111101	0.970859	10	1	1
run-obj-nk1-4	89	0101111101	0.970859	10	1	1
run-obj-nk1-4	90	0101111101	0.970859	10	1	1
run-obj-nk1-4	91	0101111101	0.970859	10	1	1
run-obj-nk1-4	92	0101111101	0.970859	10	1	1
run-obj-nk1-4	93	0101111101	0.970859	10	1	1
run-obj-nk1-4	94	0101111101	0.970859	10	1	1
run-obj-nk1-4	95	0101111101	0.970859	10	1	1
run-obj-nk1-4	96	0101111101	0.970859	10	1	1
run-obj-nk1-4	97	0101111101	0.970859	10	1	1
run-obj-nk1-4	98	0101111101	0.970859	10	1	1
run-obj-nk1-4	99	0101111101	0.970859	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-5	0	0001100111	0.460717	10	1	1
run-obj-nk1-5	1	1011110111	0.787378	10	1	1
run-obj-nk1-5	2	0101110101	0.949282	10	1	1
run-obj-nk1-5	3	0101111101	0.970859	10	1	1
run-obj-nk1-5	4	0101111101	0.970859	10	1	1
run-obj-nk1-5	5	0101111101	0.970859	10	1	1
run-obj-nk1-5	6	0101111101	0.970859	10	1	1
run-obj-nk1-5	7	0101111101	0.970859	10	1	1
run-obj-nk1-5	8	0101111101	0.970859	10	1	1
run-obj-nk1-5	9	0101111101	0.970859	10	1	1
run-obj-nk1-5	10	0101111101	0.970859	10	1	1
run-obj-nk1-5	11	0101111101	0.970859	10	1	1
run-obj-nk1-5	12	0101111101	0.970859	10	1	1
run-obj-nk1-5	13	0101111101	0.970859	10	1	1
run-obj-nk1-5	14	0101111101	0.970859	10	1	1
run-obj-nk1-5	15	0101111101	0.970859	10	1	1
run-obj-nk1-5	16	0101111101	0.970859	10	1	1
run-obj-nk1-5	17	0101111101	0.970859	10	1	1
run-obj-nk1-5	18	0101111101	0.970859	10	1	1
run-obj-nk1-5	19	0101111101	0.970859	10	1	1
run-obj-nk1-5	20	0101111101	0.970859	10	1	1
run-obj-nk1-5	21	0101111101	0.970859	10	1	1
run-obj-nk1-5	22	0101111101	0.970859	10	1	1
run-obj-nk1-5	23	0101111101	0.970859	10	1	1
run-obj-nk1-5	24	0101111101	0.970859	10	1	1
run-obj-nk1-5	25	0101111101	0.970859	10	1	1
run-obj-nk1-5	26	0101111101	0.970859	10	1	1
run-obj-nk1-5	27	0101111101	0.970859	10	1	1
run-obj-nk1-5	28	0101111101	0.970859	10	1	1
run-obj-nk1-5	29	0101111101	0.970859	10	1	1
run-obj-nk1-5	30	0101111101	0.970859	10	1	1
run-obj-nk1-5	31	0101111101	0.970859	10	1	1
run-obj-nk1-5	32	0101111101	0.970859	10	1	1
run-obj-nk1-5	33	0101111101	0.970859	10	1	1
run-obj-nk1-5	34	0101111101	0.970859	10	1	1
run-obj-nk1-5	35	0101111101	0.970859	10	1	1
run-obj-nk1-5	36	0101111101	0.970859	10	1	1
run-obj-nk1-5	37	0101111101	0.970859	10	1	1
run-obj-nk1-5	38	0101111101	0.970859	10	1	1
run-obj-nk1-5	39	0101111101	0.970859	10	1	1
run-obj-nk1-5	40	0101111101	0.970859	10	1	1
run-obj-nk1-5	41	0101111101	0.970859	10	1	1
run-obj-nk1-5	42	0101111101	0.970859	10	1	1
run-obj-nk1-5	43	0101111101	0.970859	10	1	1
run-obj-nk1-5	44	0101111101	0.970859	10	1	1
run-obj-nk1-5	45	0101111101	0.970859	10	1	1
run-obj-nk1-5	46	0101111101	0.970859	10	1	1
run-obj-nk1-5	47	0101111101	0.970859	10	1	1
run-obj-nk1-5	48	0101111101	0.970859	10	1	1
run-obj-nk1-5	49	0101111101	0.970859	10	1	1
run-obj-nk1-5	50	0101111101	0.970859	10	1	1
run-obj-nk1-5	51	0101111101	0.970859	10	1	1
run-obj-nk1-5	52	0101111101	0.970859	10	1	1
run-obj-nk1-5	53	0101111101	0.970859	10	1	1
run-obj-nk1-5	54	0101111101	0.970859	10	1	1
run-obj-nk1-5	55	0101111101	0.970859	10	1	1
run-obj-nk1-5	56	0101111101	0.970859	10	1	1
run-obj-nk1-5	57	0101111101	0.970859	10	1	1
run-obj-nk1-5	58	0101111101	0.970859	10	1	1
run-obj-nk1-5	59	0101111101	0.970859	10	1	1
run-obj-nk1-5	60	0101111101	0.970859	10	1	1
run-obj-nk1-5	61	0101111101	0.970859	10	1	1
run-obj-nk1-5	62	0101111101	0.970859	10	1	1
run-obj-nk1-5	63	0101111101	0.970859	10	1	1
run-obj-nk1-5	64	0101111101	0.970859	10	1	1
run-obj-nk1-5	65	0101111101	0.970859	10	1	1
run-obj-nk1-5	66	0101111101	0.970859	10	1	1
run-obj-nk1-5	67	0101111101	0.970859	10	1	1
run-obj-nk1-5	68	0101111101	0.970859	10	1	1
run-obj-nk1-5	69	0101111101	0.970859	10	1	1
run-obj-nk1-5	70	0101111101	0.970859	10	1	1
run-obj-nk1-5	71	0101111101	0.970859	10	1	1
run-obj-nk1-5	72	0101111101	0.970859	10	1	1
run-obj-nk1-5	73	0101111101	0.970859	10	1	1
run-obj-nk1-5	74	0101111101	0.970859	10	1	1
run-obj-nk1-5	75	0101111101	0.970859	10	1	1
run-obj-nk1-5	76	0101111101	0.970859	10	1	1
run-obj-nk1-5	77	0101111101	0.970859	10	1	1
run-obj-nk1-5	78	0101111101	0.970859	10	1	1
run-obj-nk1-5	79	0101111101	0.970859	10	1	1
run-obj-nk1-5	80	0101111101	0.970859	10	1	1
run-obj-nk1-5	81	0101111101	0.970859	10	1	1
run-obj-nk1-5	82	0101111101	0.970859	10	1	1
run-obj-nk1-5	83	0101111101	0.970859	10	1	1
run-obj-nk1-5	84	0101111101	0.970859	10	1	1
run-obj-nk1-5	85	0101111101	0.970859	10	1	1
run-obj-nk1-5	86	0101111101	0.970859	10	1	1
run-obj-nk1-5	87	0101111101	0.970859	10	1	1
run-obj-nk1-5	88	0101111101	0.970859	10	1	1
run-obj-nk1-5	89	0101111101	0.970859	10	1	1
run-obj-nk1-5	90	0101111101	0.970859	10	1	1
run-obj-nk1-5	91	0101111101	0.970859	10	1	1
run-obj-nk1-5	92	0101111101	0.970859	10	1	1
run-obj-nk1-5	93	0101111101	0.970859	10	1	1
run-obj-nk1-5	94	0101111101	0.970859	10	1	1
run-obj-nk1-5	95	0101111101	0.970859	10	1	1
run-obj-nk1-5	96	0101111101	0.970859	10	1	1
run-obj-nk1-5	97	0101111101	0.970859	10	1	1
run-obj-nk1-5	98	0101111101	0.970859	10	1	1
run-obj-nk1-5	99	0101111101	0.970859	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-6	0	1101111110	0.86584	10	1	1
run-obj-nk1-6	1	1111111110	0.888309	10	1	1
run-obj-nk1-6	2	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-7	0	0011111001	0.428619	10	1	1
run-obj-nk1-7	1	0010111101	0.819492	10	1	1
run-obj-nk1-7	2	0001111101	0.964551	10	1	1
run-obj-nk1-7	3	0001111101	0.964551	10	1	1
run-obj-nk1-7	4	0101111101	0.970859	10	1	1
run-obj-nk1-7	5	0101111101	0.970859	10	1	1
run-obj-nk1-7	6	0101111101	0.970859	10	1	1
run-obj-nk1-7	7	0101111101	0.970859	10	1	1
run-obj-nk1-7	8	0101111101	0.970859	10	1	1
run-obj-nk1-7	9	0101111101	0.970859	10	1	1
run-obj-nk1-7	10	0101111101	0.970859	10	1	1
run-obj-nk1-7	11	0101111101	0.970859	10	1	1
run-obj-nk1-7	12	0101111101	0.970859	10	1	1
run-obj-nk1-7	13	0101111101	0.970859	10	1	1
run-obj-nk1-7	14	0101111101	0.970859	10	1	1
run-obj-nk1-7	15	0101111101	0.970859	10	1	1
run-obj-nk1-7	16	0101111101	0.970859	10	1	1
run-obj-nk1-7	17	0101111101	0.970859	10	1	1
run-obj-nk1-7	18	0101111101	0.970859	10	1	1
run-obj-nk1-7	19	0101111101	0.970859	10	1	1
run-obj-nk1-7	20	0101111101	0.970859	10	1	1
run-obj-nk1-7	21	0101111101	0.970859	10	1	1
run-obj-nk1-7	22	0101111101	0.970859	10	1	1
run-obj-nk1-7	23	0101111101	0.970859	10	1	1
run-obj-nk1-7	24	0101111101	0.970859	10	1	1
run-obj-nk1-7	25	0101111101	0.970859	10	1	1
run-obj-nk1-7	26	0101111101	0.970859	10	1	1
run-obj-nk1-7	27	0101111101	0.970859	10	1	1
run-obj-nk1-7	28	0101111101	0.970859	10	1	1
run-obj-nk1-7	29	0101111101	0.970859	10	1	1
run-obj-nk1-7	30	0101111101	0.970859	10	1	1
run-obj-nk1-7	31	0101111101	0.970859	10	1	1
run-obj-nk1-7	32	0101111101	0.970859	10	1	1
run-obj-nk1-7	33	0101111101	0.970859	10	1	1
run-obj-nk1-7	34	0101111101	0.970859	10	1	1
run-obj-nk1-7	35	0101111101	0.970859	10	1	1
run-obj-nk1-7	36	0101111101	0.970859	10	1	1
run-obj-nk1-7	37	0101111101	0.970859	10	1	1
run-obj-nk1-7	38	0101111101	0.970859	10	1	1
run-obj-nk1-7	39	0101111101	0.970859	10	1	1
run-obj-nk1-7	40	0101111101	0.970859	10	1	1
run-obj-nk1-7	41	0101111101	0.970859	10	1	1
run-obj-nk1-7	42	0101111101	0.970859	10	1	1
run-obj-nk1-7	43	0101111101	0.970859	10	1	1
run-obj-nk1-7	44	0101111101	0.970859	10	1	1
run-obj-nk1-7	45	0101111101	0.970859	10	1	1
run-obj-nk1-7	46	0101111101	0.970859	10	1	1
run-obj-nk1-7	47	0101111101	0.970859	10	1	1
run-obj-nk1-7	48	0101111101	0.970859	10	1	1
run-obj-nk1-7	49	0101111101	0.970859	10	1	1
run-obj-nk1-7	50	0101111101	0.970859	10	1	1
run-obj-nk1-7	51	0101111101	0.970859	10	1	1
run-obj-nk1-7	52	0101111101	0.970859	10	1	1
run-obj-nk1-7	53	0101111101	0.970859	10	1	1
run-obj-nk1-7	54	0101111101	0.970859	10	1	1
run-obj-nk1-7	55	0101111101	0.970859	10	1	1
run-obj-nk1-7	56	0101111101	0.970859	10	1	1
run-obj-nk1-7	57	0101111101	0.970859	10	1	1
run-obj-nk1-7	58	0101111101	0.970859	10	1	1
run-obj-nk1-7	59	0101111101	0.970859	10	1	1
run-obj-nk1-7	60	0101111101	0.970859	10	1	1
run-obj-nk1-7	61	0101111101	0.970859	10	1	1
run-obj-nk1-7	62	0101111101	0.970859	10	1	1
run-obj-nk1-7	63	0101111101	0.970859	10	1	1
run-obj-nk1-7	64	1110111111	0.987628	10	1	1
run-obj-nk1-7	65	1110111111	0.987628	10	1	1
run-obj-nk1-7	66	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-8	0	0100011001	0.888219	10	1	1
run-obj-nk1-8	1	0100111101	0.936588	10	1	1
run-obj-nk1-8	2	0101111101	0.970859	10	1	1
run-obj-nk1-8	3	0101111101	0.970859	10	1	1
run-obj-nk1-8	4	0101111101	0.970859	10	1	1
run-obj-nk1-8	5	0101111101	0.970859	10	1	1
run-obj-nk1-8	6	0101111101	0.970859	10	1	1
run-obj-nk1-8	7	0101111101	0.970859	10	1	1
run-obj-nk1-8	8	0101111101	0.970859	10	1	1
run-obj-nk1-8	9	0101111101	0.970859	10	1	1
run-obj-nk1-8	10	0101111101	0.970859	10	1	1
run-obj-nk1-8	11	0101111101	0.970859	10	1	1
run-obj-nk1-8	12	0101111101	0.970859	10	1	1
run-obj-nk1-8	13	0101111101	0.970859	10	1	1
run-obj-nk1-8	14	0101111101	0.970859	10	1	1
run-obj-nk1-8	15	0101111101	0.970859	10	1	1
run-obj-nk1-8	16	0101111101	0.970859	10	1	1
run-obj-nk1-8	17	0101111101	0.970859	10	1	1
run-obj-nk1-8	18	0101111101	0.970859	10	1	1
run-obj-nk1-8	19	0101111101	0.970859	10	1	1
run-obj-nk1-8	20	0101111101	0.970859	10	1	1
run-obj-nk1-8	21	0101111101	0.970859	10	1	1
run-obj-nk1-8	22	0101111101	0.970859	10	1	1
run-obj-nk1-8	23	0101111101	0.970859	10	1	1
run-obj-nk1-8	24	0101111101	0.970859	10	1	1
run-obj-nk1-8	25	0101111101	0.970859	10	1	1
run-obj-nk1-8	26	0101111101	0.970859	10	1	1
run-obj-nk1-8	27	0101111101	0.970859	10	1	1
run-obj-nk1-8	28	0101111101	0.970859	10	1	1
run-obj-nk1-8	29	0101111101	0.970859	10	1	1
run-obj-nk1-8	30	0101111101	0.970859	10	1	1
run-obj-nk1-8	31	0101111101	0.970859	10	1	1
run-obj-nk1-8	32	0101111101	0.970859	10	1	1
run-obj-nk1-8	33	0101111101	0.970859	10	1	1
run-obj-nk1-8	34	0101111101	0.970859	10	1	1
run-obj-nk1-8	35	0101111101	0.970859	10	1	1
run-obj-nk1-8	36	0101111101	0.970859	10	1	1
run-obj-nk1-8	37	0101111101	0.970859	10	1	1
run-obj-nk1-8	38	0101111101	0.970859	10	1	1
run-obj-nk1-8	39	0101111101	0.970859	10	1	1
run-obj-nk1-8	40	0101111101	0.970859	10	1	1
run-obj-nk1-8	41	0101111101	0.970859	10	1	1
run-obj-nk1-8	42	0101111101	0.970859	10	1	1
run-obj-nk1-8	43	0101111101	0.970859	10	1	1
run-obj-nk1-8	44	0101111101	0.970859	10	1	1
run-obj-nk1-8	45	0101111101	0.970859	10	1	1
run-obj-nk1-8	46	0101111101	0.970859	10	1	1
run-obj-nk1-8	47	0101111101	0.970859	10	1	1
run-obj-nk1-8	48	0101111101	0.970859	10	1	1
run-obj-nk1-8	49	0101111101	0.970859	10	1	1
run-obj-nk1-8	50	0101111101	0.970859	10	1	1
run-obj-nk1-8	51	0101111101	0.970859	10	1	1
run-obj-nk1-8	52	0101111101	0.970859	10	1	1
run-obj-nk1-8	53	0101111101	0.970859	10	1	1
run-obj-nk1-8	54	0101111101	0.970859	10	1	1
run-obj-nk1-8	55	0101111101	0.970859	10	1	1
run-obj-nk1-8	56	0101111101	0.970859	10	1	1
run-obj-nk1-8	57	0101111101	0.970859	10	1	1
run-obj-nk1-8	58	0101111101	0.970859	10	1	1
run-obj-nk1-8	59	0101111101	0.970859	10	1	1
run-obj-nk1-8	60	0101111101	0.970859	10	1	1
run-obj-nk1-8	61	0101111101	0.970859	10	1	1
run-obj-nk1-8	62	0101111101	0.970859	10	1	1
run-obj-nk1-8	63	0101111101	0.970859	10	1	1
run-obj-nk1-8	64	0101111101	0.970859	10	1	1
run-obj-nk1-8	65	0101111101	0.970859	10	1	1
run-obj-nk1-8	66	0101111101	0.970859	10	1	1
run-obj-nk1-8	67	0101111101	0.970859	10	1	1
run-obj-nk1-8	68	0101111101	0.970859	10	1	1
run-obj-nk1-8	69	0101111101	0.970859	10	1	1
run-obj-nk1-8	70	0101111101	0.970859	10	1	1
run-obj-nk1-8	71	0101111101	0.970859	10	1	1
run-obj-nk1-8	72	0101111101	0.970859	10	1	1
run-obj-nk1-8	73	0101111101	0.970859	10	1	1
run-obj-nk1-8	74	0101111101	0.970859	10	1	1
run-obj-nk1-8	75	0101111101	0.970859	10	1	1
run-obj-nk1-8	76	0101111101	0.970859	10	1	1
run-obj-nk1-8	77	0101111101	0.970859	10	1	1
run-obj-nk1-8	78	0101111101	0.970859	10	1	1
run-obj-nk1-8	79	0101111101	0.970859	10	1	1
run-obj-nk1-8	80	0101111101	0.970859	10	1	1
run-obj-nk1-8	81	0101111101	0.970859	10	1	1
run-obj-nk1-8	82	0101111101	0.970859	10	1	1
run-obj-nk1-8	83	0101111101	0.970859	10	1	1
run-obj-nk1-8	84	0101111101	0.970859	10	1	1
run-obj-nk1-8	85	0101111101	0.970859	10	1	1
run-obj-nk1-8	86	0101111101	0.970859	10	1	1
run-obj-nk1-8	87	0101111101	0.970859	10	1	1
run-obj-nk1-8	88	0101111101	0.970859	10	1	1
run-obj-nk1-8	89	0101111101	0.970859	10	1	1
run-obj-nk1-8	90	0101111101	0.970859	10	1	1
run-obj-nk1-8	91	0101111101	0.970859	10	1	1
run-obj-nk1-8	92	0101111101	0.970859	10	1	1
run-obj-nk1-8	93	0101111101	0.970859	10	1	1
run-obj-nk1-8	94	0101111101	0.970859	10	1	1
run-obj-nk1-8	95	0101111101	0.970859	10	1	1
run-obj-nk1-8	96	0101111101	0.970859	10	1	1
run-obj-nk1-8	97	0101111101	0.970859	10	1	1
run-obj-nk1-8	98	0101111101	0.970859	10	1	1
run-obj-nk1-8	99	0101111101	0.970859	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-9	0	1001011010	0.700992	10	1	1
run-obj-nk1-9	1	1010011010	0.884651	10	1	1
run-obj-nk1-9	2	1010011010	0.884651	10	1	1
run-obj-nk1-9	3	1110011010	0.951631	10	1	1
run-obj-nk1-9	4	1110011010	0.951631	10	1	1
run-obj-nk1-9	5	1110011010	0.951631	10	1	1
run-obj-nk1-9	6	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-10	0	1010101101	0.731739	10	1	1
run-obj-nk1-10	1	1110101111	0.959848	10	1	1
run-obj-nk1-10	2	1110111111	0.987628	10	1	1
run-obj-nk1-10	3	1110111111	0.987628	10	1	1
run-obj-nk1-10	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-11	0	1000011110	0.550937	10	1	1
run-obj-nk1-11	1	1010101110	0.90524	10	1	1
run-obj-nk1-11	2	1110011010	0.951631	10	1	1
run-obj-nk1-11	3	1110101110	0.97222	10	1	1
run-obj-nk1-11	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-12	0	0010100001	0.280387	10	1	1
run-obj-nk1-12	1	0001100101	0.756844	10	1	1
run-obj-nk1-12	2	0001110100	0.853435	10	1	1
run-obj-nk1-12	3	1110111111	0.987628	10	1	1
run-obj-nk1-12	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-13	0	1100100000	0.24797	10	1	1
run-obj-nk1-13	1	1100101110	0.803789	10	1	1
run-obj-nk1-13	2	1010011010	0.884651	10	1	1
run-obj-nk1-13	3	1110101110	0.97222	10	1	1
run-obj-nk1-13	4	1110101110	0.97222	10	1	1
run-obj-nk1-13	5	1110101110	0.97222	10	1	1
run-obj-nk1-13	6	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-14	0	0011011110	0.489615	10	1	1
run-obj-nk1-14	1	1011110110	0.799751	10	1	1
run-obj-nk1-14	2	0001111101	0.964551	10	1	1
run-obj-nk1-14	3	1110101110	0.97222	10	1	1
run-obj-nk1-14	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-15	0	1001101011	0.321175	10	1	1
run-obj-nk1-15	1	1000101111	0.724436	10	1	1
run-obj-nk1-15	2	1010101111	0.892867	10	1	1
run-obj-nk1-15	3	1110101111	0.959848	10	1	1
run-obj-nk1-15	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-16	0	0011001010	0.419269	10	1	1
run-obj-nk1-16	1	0110101110	0.854158	10	1	1
run-obj-nk1-16	2	1110011010	0.951631	10	1	1
run-obj-nk1-16	3	1110101110	0.97222	10	1	1
run-obj-nk1-16	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-17	0	1001001110	0.399078	10	1	1
run-obj-nk1-17	1	1011111110	0.821328	10	1	1
run-obj-nk1-17	2	1010101110	0.90524	10	1	1
run-obj-nk1-17	3	1010111110	0.933019	10	1	1
run-obj-nk1-17	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-18	0	1111001101	0.254354	10	1	1
run-obj-nk1-18	1	1111101111	0.689806	10	1	1
run-obj-nk1-18	2	1010101111	0.892867	10	1	1
run-obj-nk1-18	3	1110101110	0.97222	10	1	1
run-obj-nk1-18	4	1110111111	0.987628	10	1	1
run-obj-nk1-18	5	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-19	0	0011110000	0.246104	10	1	1
run-obj-nk1-19	1	0101110100	0.859743	10	1	1
run-obj-nk1-19	2	1001110101	0.883001	10	1	1
run-obj-nk1-19	3	1110111111	0.987628	10	1	1
run-obj-nk1-19	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-20	0	0011100110	0.495559	10	1	1
run-obj-nk1-20	1	1111110110	0.866731	10	1	1
run-obj-nk1-20	2	1111111110	0.888309	10	1	1
run-obj-nk1-20	3	1110111111	0.987628	10	1	1
run-obj-nk1-20	4	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-21	0	1111000001	0.277162	10	1	1
run-obj-nk1-21	1	1010001011	0.844499	10	1	1
run-obj-nk1-21	2	1010011011	0.872278	10	1	1
run-obj-nk1-21	3	1110011010	0.951631	10	1	1
run-obj-nk1-21	4	1110011010	0.951631	10	1	1
run-obj-nk1-21	5	1110011010	0.951631	10	1	1
run-obj-nk1-21	6	1110111110	1.0	10	1	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk1-22	0	0000110101	0.720036	10	1	1
run-obj-nk1-22	1	0001111101	0.964551	10	1	1
run-obj-nk1-22	2	0001111101	0.964551	10	1	1
run-obj-nk1-22	3	0101111101	0.970859	10	1	1
run-obj-nk1-22	4	0101111101	0.970859	10	1	1
run-obj-nk1-22	5	0101111101	0.970859	10	1	1
run-obj-nk1-22	6	0101111101	0.970859	10	1	1
run-obj-nk1-22	7	0101111101	0.970859	10	1	1
run-obj-nk1-22	8	0101111101	0.970859	10	1	1
run-obj-nk1-22	9	0101111101	0.970859	10	1	1
