tag	id	haplotype	fitness	fit_norm	local_peak	global_peak	N	K
test	H0093	0001011101	0.624365	0.687710	0	0	10	9
test	H0094	0001011110	0.534285	0.532243	0	0	10	9
test	H0095	0001011111	0.461582	0.406768	0	0	10	9
test	H0096	0001100000	0.641563	0.717392	1	0	10	9
test	H0097	0001100001	0.387369	0.278687	0	0	10	9
test	H0098	0001100010	0.491071	0.457663	0	0	10	9
test	H0099	0001100011	0.472176	0.425052	0	0	10	9
test	H0100	0001100100	0.605612	0.655345	0	0	10	9
test	H0101	0001100101	0.545093	0.550897	0	0	10	9
test	H0102	0001100110	0.475499	0.430788	0	0	10	9
test	H0103	0001100111	0.483981	0.445427	0	0	10	9
test	H0104	0001101000	0.601005	0.647394	0	0	10	9
test	H0105	0001101001	0.435339	0.361476	0	0	10	9
test	H0106	0001101010	0.435605	0.361935	0	0	10	9
test	H0107	0001101011	0.623241	0.685771	0	0	10	9
test	H0108	0001101100	0.662900	0.754216	0	0	10	9
test	H0109	0001101101	0.547924	0.555783	0	0	10	9
test	H0110	0001101110	0.457981	0.400553	0	0	10	9
test	H0111	0001101111	0.572820	0.598751	0	0	10	9
test	H0112	0001110000	0.317554	0.158195	0	0	10	9
test	H0113	0001110001	0.469426	0.420306	0	0	10	9
test	H0114	0001110010	0.562919	0.581662	0	0	10	9
test	H0115	0001110011	0.517737	0.503685	0	0	10	9
test	H0116	0001110100	0.323440	0.168354	0	0	10	9
test	H0117	0001110101	0.517882	0.503935	0	0	10	9
test	H0118	0001110110	0.410420	0.318469	0	0	10	9
test	H0119	0001110111	0.498656	0.470752	0	0	10	9
test	H0120	0001111000	0.357562	0.227244	0	0	10	9
test	H0121	0001111001	0.575424	0.603244	0	0	10	9
test	H0122	0001111010	0.418959	0.333207	0	0	10	9
test	H0123	0001111011	0.422369	0.339093	0	0	10	9
test	H0124	0001111100	0.390045	0.283306	0	0	10	9
test	H0125	0001111101	0.415178	0.326682	0	0	10	9
test	H0126	0001111110	0.702532	0.822615	1	0	10	9
test	H0127	0001111111	0.509636	0.489703	0	0	10	9
test	H0128	0010000000	0.387239	0.278462	0	0	10	9
test	H0129	0010000001	0.466904	0.415953	0	0	10	9
test	H0130	0010000010	0.647747	0.728065	1	0	10	9
test	H0131	0010000011	0.549671	0.558798	0	0	10	9
test	H0132	0010000100	0.682223	0.787566	1	0	10	9
test	H0133	0010000101	0.491724	0.458790	0	0	10	9
test	H0134	0010000110	0.493875	0.462501	0	0	10	9
test	H0135	0010000111	0.805312	1.000000	1	1	10	9
test	H0136	0010001000	0.465491	0.413515	0	0	10	9
test	H0137	0010001001	0.449396	0.385737	0	0	10	9
test	H0138	0010001010	0.559666	0.576049	0	0	10	9
test	H0139	0010001011	0.328103	0.176402	0	0	10	9
test	H0140	0010001100	0.616175	0.673576	0	0	10	9
test	H0141	0010001101	0.566582	0.587984	0	0	10	9
test	H0142	0010001110	0.508393	0.487557	0	0	10	9
test	H0143	0010001111	0.652625	0.736484	0	0	10	9
test	H0144	0010010000	0.369295	0.247493	0	0	10	9
test	H0145	0010010001	0.510449	0.491107	0	0	10	9
test	H0146	0010010010	0.453957	0.393609	0	0	10	9
test	H0147	0010010011	0.458130	0.400810	0	0	10	9
test	H0148	0010010100	0.557946	0.573079	0	0	10	9
test	H0149	0010010101	0.505265	0.482160	0	0	10	9
test	H0150	0010010110	0.329521	0.178849	0	0	10	9
test	H0151	0010010111	0.414082	0.324790	0	0	10	9
test	H0152	0010011000	0.506720	0.484671	0	0	10	9
test	H0153	0010011001	0.441842	0.372700	0	0	10	9
test	H0154	0010011010	0.357079	0.226410	0	0	10	9
test	H0155	0010011011	0.579594	0.610440	0	0	10	9
test	H0156	0010011100	0.653499	0.737991	0	0	10	9
test	H0157	0010011101	0.441862	0.372735	0	0	10	9
test	H0158	0010011110	0.426253	0.345796	0	0	10	9
test	H0159	0010011111	0.420880	0.336522	0	0	10	9
test	H0160	0010100000	0.581755	0.614172	0	0	10	9
test	H0161	0010100001	0.478188	0.435429	0	0	10	9
test	H0162	0010100010	0.413432	0.323667	0	0	10	9
test	H0163	0010100011	0.459160	0.402588	0	0	10	9
test	H0164	0010100100	0.520253	0.508027	0	0	10	9
test	H0165	0010100101	0.557609	0.572498	0	0	10	9
test	H0166	0010100110	0.311486	0.147723	0	0	10	9
test	H0167	0010100111	0.451582	0.389509	0	0	10	9
test	H0168	0010101000	0.565462	0.586051	0	0	10	9
test	H0169	0010101001	0.448755	0.384631	0	0	10	9
test	H0170	0010101010	0.563357	0.582418	0	0	10	9
test	H0171	0010101011	0.401093	0.302373	0	0	10	9
test	H0172	0010101100	0.542290	0.546060	0	0	10	9
test	H0173	0010101101	0.542354	0.546170	0	0	10	9
test	H0174	0010101110	0.612714	0.667601	0	0	10	9
test	H0175	0010101111	0.537243	0.537348	0	0	10	9
test	H0176	0010110000	0.592115	0.632051	0	0	10	9
test	H0177	0010110001	0.285266	0.102471	0	0	10	9
test	H0178	0010110010	0.507741	0.486432	0	0	10	9
test	H0179	0010110011	0.654767	0.740180	1	0	10	9
test	H0180	0010110100	0.628591	0.695003	0	0	10	9
test	H0181	0010110101	0.611776	0.665983	0	0	10	9
test	H0182	0010110110	0.524188	0.514817	0	0	10	9
test	H0183	0010110111	0.526690	0.519136	0	0	10	9
test	H0184	0010111000	0.438142	0.366314	0	0	10	9
test	H0185	0010111001	0.464142	0.411186	0	0	10	9
test	H0186	0010111010	0.645292	0.723827	1	0	10	9
test	H0187	0010111011	0.531827	0.528002	0	0	10	9
test	H0188	0010111100	0.395918	0.293441	0	0	10	9
test	H0189	0010111101	0.463645	0.410329	0	0	10	9
test	H0190	0010111110	0.531083	0.526717	0	0	10	9
test	H0191	0010111111	0.552814	0.564222	0	0	10	9
test	H0192	0011000000	0.604775	0.653900	0	0	10	9
test	H0193	0011000001	0.457869	0.400361	0	0	10	9
test	H0194	0011000010	0.587380	0.623878	0	0	10	9
test	H0195	0011000011	0.559563	0.575870	0	0	10	9
test	H0196	0011000100	0.409163	0.316301	0	0	10	9
test	H0197	0011000101	0.398729	0.298293	0	0	10	9
test	H0198	0011000110	0.562099	0.580247	0	0	10	9
test	H0199	0011000111	0.588182	0.625264	0	0	10	9
test	H0200	0011001000	0.490348	0.456414	0	0	10	9
test	H0201	0011001001	0.407710	0.313793	0	0	10	9
test	H0202	0011001010	0.537461	0.537725	0	0	10	9
test	H0203	0011001011	0.546438	0.553219	0	0	10	9
test	H0204	0011001100	0.499211	0.471712	0	0	10	9
test	H0205	0011001101	0.476075	0.431782	0	0	10	9
test	H0206	0011001110	0.394073	0.290257	0	0	10	9
test	H0207	0011001111	0.559047	0.574979	0	0	10	9
test	H0208	0011010000	0.442247	0.373399	0	0	10	9
test	H0209	0011010001	0.613832	0.669531	0	0	10	9
test	H0210	0011010010	0.635396	0.706749	1	0	10	9
test	H0211	0011010011	0.411716	0.320706	0	0	10	9
test	H0212	0011010100	0.563453	0.582584	0	0	10	9
test	H0213	0011010101	0.516922	0.502278	0	0	10	9
test	H0214	0011010110	0.438633	0.367161	0	0	10	9
test	H0215	0011010111	0.398518	0.297928	0	0	10	9
test	H0216	0011011000	0.466771	0.415724	0	0	10	9
test	H0217	0011011001	0.451581	0.389508	0	0	10	9
test	H0218	0011011010	0.620176	0.680480	0	0	10	9
test	H0219	0011011011	0.542368	0.546194	0	0	10	9
test	H0220	0011011100	0.495497	0.465300	0	0	10	9
test	H0221	0011011101	0.417889	0.331359	0	0	10	9
test	H0222	0011011110	0.603192	0.651168	0	0	10	9
test	H0223	0011011111	0.666719	0.760808	1	0	10	9
test	H0224	0011100000	0.600952	0.647302	0	0	10	9
test	H0225	0011100001	0.330197	0.180015	0	0	10	9
test	H0226	0011100010	0.311630	0.147971	0	0	10	9
test	H0227	0011100011	0.619680	0.679624	0	0	10	9
test	H0228	0011100100	0.416811	0.329500	0	0	10	9
test	H0229	0011100101	0.638588	0.712257	1	0	10	9
test	H0230	0011100110	0.584185	0.618364	1	0	10	9
test	H0231	0011100111	0.465697	0.413871	0	0	10	9
test	H0232	0011101000	0.612390	0.667044	0	0	10	9
test	H0233	0011101001	0.336734	0.191298	0	0	10	9
test	H0234	0011101010	0.556535	0.570644	0	0	10	9
test	H0235	0011101011	0.642713	0.719376	1	0	10	9
test	H0236	0011101100	0.663472	0.755203	1	0	10	9
test	H0237	0011101101	0.524821	0.515911	0	0	10	9
test	H0238	0011101110	0.562859	0.581560	0	0	10	9
test	H0239	0011101111	0.547114	0.554385	0	0	10	9
test	H0240	0011110000	0.357673	0.227435	0	0	10	9
test	H0241	0011110001	0.494061	0.462822	0	0	10	9
test	H0242	0011110010	0.454488	0.394525	0	0	10	9
test	H0243	0011110011	0.500398	0.473760	0	0	10	9
test	H0244	0011110100	0.453593	0.392980	0	0	10	9
test	H0245	0011110101	0.402125	0.304153	0	0	10	9
test	H0246	0011110110	0.540100	0.542281	0	0	10	9
test	H0247	0011110111	0.444969	0.378097	0	0	10	9
test	H0248	0011111000	0.586679	0.622669	0	0	10	9
test	H0249	0011111001	0.477836	0.434820	0	0	10	9
test	H0250	0011111010	0.484979	0.447149	0	0	10	9
test	H0251	0011111011	0.559232	0.575299	0	0	10	9
test	H0252	0011111100	0.458963	0.402249	0	0	10	9
test	H0253	0011111101	0.502554	0.477481	0	0	10	9
test	H0254	0011111110	0.574215	0.601158	0	0	10	9
test	H0255	0011111111	0.506457	0.484217	0	0	10	9
test	H0256	0100000000	0.607931	0.659347	0	0	10	9
test	H0257	0100000001	0.410176	0.318048	0	0	10	9
test	H0258	0100000010	0.480647	0.439673	0	0	10	9
test	H0259	0100000011	0.440732	0.370783	0	0	10	9
test	H0260	0100000100	0.259124	0.057353	0	0	10	9
test	H0261	0100000101	0.642012	0.718166	1	0	10	9
test	H0262	0100000110	0.459117	0.402513	0	0	10	9
test	H0263	0100000111	0.580960	0.612799	0	0	10	9
test	H0264	0100001000	0.609044	0.661269	1	0	10	9
test	H0265	0100001001	0.463755	0.410519	0	0	10	9
test	H0266	0100001010	0.473561	0.427442	0	0	10	9
test	H0267	0100001011	0.503336	0.478831	0	0	10	9
test	H0268	0100001100	0.465110	0.412857	0	0	10	9
test	H0269	0100001101	0.423336	0.340762	0	0	10	9
test	H0270	0100001110	0.655538	0.741510	1	0	10	9
test	H0271	0100001111	0.484415	0.446174	0	0	10	9
test	H0272	0100010000	0.633626	0.703693	1	0	10	9
test	H0273	0100010001	0.403104	0.305843	0	0	10	9
test	H0274	0100010010	0.533033	0.530083	0	0	10	9
test	H0275	0100010011	0.408419	0.315016	0	0	10	9
test	H0276	0100010100	0.373188	0.254212	0	0	10	9
test	H0277	0100010101	0.574902	0.602344	0	0	10	9
test	H0278	0100010110	0.476823	0.433071	0	0	10	9
test	H0279	0100010111	0.492772	0.460598	0	0	10	9
test	H0280	0100011000	0.353089	0.219524	0	0	10	9
test	H0281	0100011001	0.524904	0.516053	0	0	10	9
test	H0282	0100011010	0.559742	0.576179	0	0	10	9
test	H0283	0100011011	0.659479	0.748313	1	0	10	9
test	H0284	0100011100	0.585952	0.621414	0	0	10	9
test	H0285	0100011101	0.515824	0.500383	0	0	10	9
test	H0286	0100011110	0.601970	0.649059	0	0	10	9
test	H0287	0100011111	0.613092	0.668254	0	0	10	9
test	H0288	0100100000	0.263107	0.064227	0	0	10	9
test	H0289	0100100001	0.346754	0.208591	0	0	10	9
test	H0290	0100100010	0.485965	0.448850	0	0	10	9
test	H0291	0100100011	0.661731	0.752198	1	0	10	9
test	H0292	0100100100	0.553551	0.565495	0	0	10	9
test	H0293	0100100101	0.629376	0.696358	0	0	10	9
test	H0294	0100100110	0.521221	0.509696	0	0	10	9
test	H0295	0100100111	0.367362	0.244158	0	0	10	9
test	H0296	0100101000	0.441047	0.371327	0	0	10	9
test	H0297	0100101001	0.515270	0.499427	0	0	10	9
test	H0298	0100101010	0.425438	0.344389	0	0	10	9
test	H0299	0100101011	0.393635	0.289502	0	0	10	9
test	H0300	0100101100	0.405001	0.309118	0	0	10	9
test	H0301	0100101101	0.414423	0.325378	0	0	10	9
test	H0302	0100101110	0.513772	0.496841	0	0	10	9
test	H0303	0100101111	0.576674	0.605402	0	0	10	9
test	H0304	0100110000	0.374622	0.256686	0	0	10	9
test	H0305	0100110001	0.454193	0.394017	0	0	10	9
test	H0306	0100110010	0.490494	0.456666	0	0	10	9
test	H0307	0100110011	0.575035	0.602573	0	0	10	9
test	H0308	0100110100	0.577247	0.606390	0	0	10	9
test	H0309	0100110101	0.459172	0.402608	0	0	10	9
test	H0310	0100110110	0.559391	0.575574	0	0	10	9
test	H0311	0100110111	0.497708	0.469117	0	0	10	9
test	H0312	0100111000	0.380099	0.266140	0	0	10	9
test	H0313	0100111001	0.391679	0.286125	0	0	10	9
test	H0314	0100111010	0.611290	0.665144	1	0	10	9
test	H0315	0100111011	0.554210	0.566632	0	0	10	9
test	H0316	0100111100	0.577114	0.606161	0	0	10	9
test	H0317	0100111101	0.611790	0.666007	1	0	10	9
test	H0318	0100111110	0.517365	0.503043	0	0	10	9
test	H0319	0100111111	0.583013	0.616341	0	0	10	9
test	H0320	0101000000	0.551950	0.562732	0	0	10	9
test	H0321	0101000001	0.468978	0.419532	0	0	10	9
test	H0322	0101000010	0.530750	0.526142	0	0	10	9
test	H0323	0101000011	0.523075	0.512898	0	0	10	9
test	H0324	0101000100	0.342815	0.201792	0	0	10	9
test	H0325	0101000101	0.563357	0.582418	0	0	10	9
test	H0326	0101000110	0.655573	0.741571	1	0	10	9
test	H0327	0101000111	0.445416	0.378868	0	0	10	9
test	H0328	0101001000	0.514451	0.498013	0	0	10	9
test	H0329	0101001001	0.619239	0.678864	0	0	10	9
test	H0330	0101001010	0.475502	0.430793	0	0	10	9
test	H0331	0101001011	0.550976	0.561051	0	0	10	9
test	H0332	0101001100	0.487019	0.450670	0	0	10	9
test	H0333	0101001101	0.652387	0.736072	1	0	10	9
test	H0334	0101001110	0.384097	0.273040	0	0	10	9
test	H0335	0101001111	0.461110	0.405955	0	0	10	9
test	H0336	0101010000	0.579159	0.609691	0	0	10	9
test	H0337	0101010001	0.566457	0.587769	0	0	10	9
test	H0338	0101010010	0.318453	0.159747	0	0	10	9
test	H0339	0101010011	0.579744	0.610700	1	0	10	9
test	H0340	0101010100	0.617919	0.676584	0	0	10	9
test	H0341	0101010101	0.492773	0.460600	0	0	10	9
test	H0342	0101010110	0.435285	0.361384	0	0	10	9
test	H0343	0101010111	0.435900	0.362444	0	0	10	9
test	H0344	0101011000	0.507071	0.485277	0	0	10	9
test	H0345	0101011001	0.341278	0.199140	0	0	10	9
test	H0346	0101011010	0.395242	0.292275	0	0	10	9
test	H0347	0101011011	0.430003	0.352268	0	0	10	9
test	H0348	0101011100	0.535102	0.533654	0	0	10	9
test	H0349	0101011101	0.639283	0.713457	0	0	10	9
test	H0350	0101011110	0.429133	0.350766	0	0	10	9
test	H0351	0101011111	0.432354	0.356325	0	0	10	9
test	H0352	0101100000	0.386703	0.277538	0	0	10	9
test	H0353	0101100001	0.519299	0.506380	0	0	10	9
test	H0354	0101100010	0.576087	0.604389	0	0	10	9
test	H0355	0101100011	0.478720	0.436347	0	0	10	9
test	H0356	0101100100	0.500194	0.473407	0	0	10	9
test	H0357	0101100101	0.414993	0.326362	0	0	10	9
test	H0358	0101100110	0.612908	0.667937	0	0	10	9
test	H0359	0101100111	0.552705	0.564034	0	0	10	9
test	H0360	0101101000	0.360660	0.232591	0	0	10	9
test	H0361	0101101001	0.548322	0.556470	0	0	10	9
test	H0362	0101101010	0.599212	0.644299	1	0	10	9
test	H0363	0101101011	0.555909	0.569564	0	0	10	9
test	H0364	0101101100	0.394092	0.290289	0	0	10	9
test	H0365	0101101101	0.404578	0.308388	0	0	10	9
test	H0366	0101101110	0.566244	0.587401	0	0	10	9
test	H0367	0101101111	0.513134	0.495740	0	0	10	9
test	H0368	0101110000	0.597202	0.640830	0	0	10	9
test	H0369	0101110001	0.574730	0.602046	0	0	10	9
test	H0370	0101110010	0.682235	0.787587	1	0	10	9
test	H0371	0101110011	0.573162	0.599341	0	0	10	9
test	H0372	0101110100	0.523469	0.513578	0	0	10	9
test	H0373	0101110101	0.394368	0.290766	0	0	10	9
test	H0374	0101110110	0.416866	0.329594	0	0	10	9
test	H0375	0101110111	0.391164	0.285237	0	0	10	9
test	H0376	0101111000	0.413418	0.323644	0	0	10	9
test	H0377	0101111001	0.541097	0.544000	0	0	10	9
test	H0378	0101111010	0.517876	0.503924	0	0	10	9
test	H0379	0101111011	0.501873	0.476306	0	0	10	9
test	H0380	0101111100	0.546884	0.553988	0	0	10	9
test	H0381	0101111101	0.434176	0.359470	0	0	10	9
test	H0382	0101111110	0.622550	0.684578	0	0	10	9
test	H0383	0101111111	0.612448	0.667143	0	0	10	9
test	H0384	0110000000	0.403346	0.306260	0	0	10	9
test	H0385	0110000001	0.394252	0.290566	0	0	10	9
test	H0386	0110000010	0.409225	0.316407	0	0	10	9
test	H0387	0110000011	0.620633	0.681269	1	0	10	9
test	H0388	0110000100	0.411709	0.320695	0	0	10	9
test	H0389	0110000101	0.601028	0.647434	0	0	10	9
test	H0390	0110000110	0.497354	0.468505	0	0	10	9
test	H0391	0110000111	0.589277	0.627152	0	0	10	9
test	H0392	0110001000	0.455173	0.395707	0	0	10	9
test	H0393	0110001001	0.496978	0.467857	0	0	10	9
test	H0394	0110001010	0.466802	0.415778	0	0	10	9
test	H0395	0110001011	0.522594	0.512066	0	0	10	9
test	H0396	0110001100	0.502039	0.476592	0	0	10	9
test	H0397	0110001101	0.521487	0.510157	0	0	10	9
test	H0398	0110001110	0.463341	0.409804	0	0	10	9
test	H0399	0110001111	0.425060	0.343736	0	0	10	9
test	H0400	0110010000	0.520822	0.509008	0	0	10	9
test	H0401	0110010001	0.694190	0.808218	1	0	10	9
test	H0402	0110010010	0.551362	0.561716	0	0	10	9
test	H0403	0110010011	0.553591	0.565563	0	0	10	9
test	H0404	0110010100	0.602684	0.650292	0	0	10	9
test	H0405	0110010101	0.576414	0.604953	0	0	10	9
test	H0406	0110010110	0.551169	0.561383	0	0	10	9
test	H0407	0110010111	0.485290	0.447686	0	0	10	9
test	H0408	0110011000	0.477520	0.434276	0	0	10	9
test	H0409	0110011001	0.376107	0.259250	0	0	10	9
test	H0410	0110011010	0.574570	0.601771	0	0	10	9
test	H0411	0110011011	0.446358	0.380494	0	0	10	9
test	H0412	0110011100	0.501885	0.476326	0	0	10	9
test	H0413	0110011101	0.481781	0.441629	0	0	10	9
test	H0414	0110011110	0.428154	0.349076	0	0	10	9
test	H0415	0110011111	0.363849	0.238094	0	0	10	9
test	H0416	0110100000	0.514074	0.497363	0	0	10	9
test	H0417	0110100001	0.490444	0.456581	0	0	10	9
test	H0418	0110100010	0.554251	0.566703	0	0	10	9
test	H0419	0110100011	0.444478	0.377249	0	0	10	9
test	H0420	0110100100	0.531254	0.527013	0	0	10	9
test	H0421	0110100101	0.453509	0.392835	0	0	10	9
test	H0422	0110100110	0.463569	0.410197	0	0	10	9
test	H0423	0110100111	0.491427	0.458277	0	0	10	9
test	H0424	0110101000	0.570740	0.595160	0	0	10	9
test	H0425	0110101001	0.473257	0.426918	0	0	10	9
test	H0426	0110101010	0.452783	0.391583	0	0	10	9
test	H0427	0110101011	0.614917	0.671404	1	0	10	9
test	H0428	0110101100	0.516887	0.502217	0	0	10	9
test	H0429	0110101101	0.539878	0.541897	0	0	10	9
test	H0430	0110101110	0.616893	0.674814	1	0	10	9
test	H0431	0110101111	0.491902	0.459096	0	0	10	9
test	H0432	0110110000	0.443031	0.374752	0	0	10	9
test	H0433	0110110001	0.577634	0.607058	0	0	10	9
test	H0434	0110110010	0.570743	0.595165	0	0	10	9
test	H0435	0110110011	0.562384	0.580739	0	0	10	9
test	H0436	0110110100	0.649345	0.730822	1	0	10	9
test	H0437	0110110101	0.466007	0.414406	0	0	10	9
test	H0438	0110110110	0.322903	0.167427	0	0	10	9
test	H0439	0110110111	0.597567	0.641461	1	0	10	9
test	H0440	0110111000	0.545541	0.551670	0	0	10	9
test	H0441	0110111001	0.480577	0.439551	0	0	10	9
test	H0442	0110111010	0.292319	0.114643	0	0	10	9
test	H0443	0110111011	0.509705	0.489823	0	0	10	9
test	H0444	0110111100	0.414043	0.324722	0	0	10	9
test	H0445	0110111101	0.551530	0.562006	0	0	10	9
test	H0446	0110111110	0.496169	0.466460	0	0	10	9
test	H0447	0110111111	0.463372	0.409857	0	0	10	9
test	H0448	0111000000	0.347264	0.209470	0	0	10	9
test	H0449	0111000001	0.581828	0.614297	0	0	10	9
test	H0450	0111000010	0.455173	0.395708	0	0	10	9
test	H0451	0111000011	0.494977	0.464403	0	0	10	9
test	H0452	0111000100	0.571594	0.596635	0	0	10	9
test	H0453	0111000101	0.501043	0.474872	0	0	10	9
test	H0454	0111000110	0.562929	0.581680	0	0	10	9
test	H0455	0111000111	0.569378	0.592810	0	0	10	9
test	H0456	0111001000	0.363642	0.237737	0	0	10	9
test	H0457	0111001001	0.477214	0.433747	0	0	10	9
test	H0458	0111001010	0.592926	0.633450	0	0	10	9
test	H0459	0111001011	0.608420	0.660192	1	0	10	9
test	H0460	0111001100	0.610936	0.664534	1	0	10	9
test	H0461	0111001101	0.542768	0.546885	0	0	10	9
test	H0462	0111001110	0.442191	0.373302	0	0	10	9
test	H0463	0111001111	0.396887	0.295113	0	0	10	9
test	H0464	0111010000	0.549890	0.559176	0	0	10	9
test	H0465	0111010001	0.644601	0.722635	0	0	10	9
test	H0466	0111010010	0.586073	0.621624	0	0	10	9
test	H0467	0111010011	0.494395	0.463400	0	0	10	9
test	H0468	0111010100	0.431896	0.355534	0	0	10	9
test	H0469	0111010101	0.418709	0.332776	0	0	10	9
test	H0470	0111010110	0.540669	0.543262	0	0	10	9
test	H0471	0111010111	0.409149	0.316276	0	0	10	9
test	H0472	0111011000	0.516169	0.500978	0	0	10	9
test	H0473	0111011001	0.625944	0.690435	0	0	10	9
test	H0474	0111011010	0.433824	0.358862	0	0	10	9
test	H0475	0111011011	0.606716	0.657250	0	0	10	9
test	H0476	0111011100	0.537485	0.537766	0	0	10	9
test	H0477	0111011101	0.443789	0.376059	0	0	10	9
test	H0478	0111011110	0.470379	0.421950	0	0	10	9
test	H0479	0111011111	0.601005	0.647393	0	0	10	9
