Variants	Fitness
EKGV	0.507882443215
ELGV	0.0591504632819
EMGV	0.215351191637
ENGV	0.251534184438
EPGV	0.00836895678813
EQGV	0.365444446415
ERGV	0.61891151802
ESGV	0.710704461196
ETGV	0.234168286052
EVGV	0.534879653391
EWGV	0.620970055431
EYGV	0.711228906788
FAGV	1.91858334368
FCGV	1.15017113715
FDAV	0.0194041298981
FDCV	0.099666667204
FDDV	0.0
FDEV	0.0
FDFV	0.424560459805
FDGA	1.73291398784
FDGC	0.463106324336
FDGE	0.00403063727663
FDGF	0.212318076262
FDGG	0.860054602338
FDGH	0.0156619048463
FDGI	0.044337010043
FDGK	0.0
FDGL	0.148153153952
FDGM	0.408720762438
FDGN	0.112374167273
FDGP	0.036955056379
FDGQ	0.0
FDGR	0.00375456623029
FDGS	1.52023341215
FDGT	1.16306667294
FDGW	0.0880982147607
FDGY	0.0338374487421
FDHV	0.00442069894857
FDIV	0.0
FDKV	0.0101512346226
FDLV	0.138733539843
FDMV	0.0351388890783
FDNV	0.0
FDPV	0.00288508773485
FDQV	0.00761342596698
FDRV	0.0
FDSV	0.00428255210642
FDTV	0.0
FDVV	0.00772065731862
FDWV	0.0383716668736
FDYV	0.0
FEGV	0.298446297905
FFGV	3.60057588419
FGGV	0.381512983632
FHGV	2.80379843854
FIGV	1.44659958181
FKGV	1.04661589712
FLGV	0.486987353816
FMGV	0.721343702065
FNGV	1.06941444029
FPGV	0.163405873897
FQGV	0.737284170642
FRGV	1.44206790118
FSGV	1.49008686249
FTGV	0.792733337608
FVGV	1.5873049328
FWGV	3.18091081527
FYGV	4.11276429473
GAGV	0.00554403711375
GCGV	0.0406049384905
GDAV	0.00147621185715
GDCV	0.0122358631612
GDDV	0.0
GDEV	0.000856510421285
GDFV	0.019149927323
GDGA	0.00423703705988
GDGC	0.00415277780017
GDGD	0.0274083334811
GDGE	0.0
GDGF	0.0165023997399
GDGG	0.00293137256482
GDGH	0.000465336731428
GDGI	0.000772065731862
GDGK	0.0
GDGL	0.00505043706952
GDGM	0.0252542910124
GDGN	0.0
GDGP	0.000728945039391
GDGQ	0.0
GDGR	0.000657800003547
GDGS	0.000884139789713
GDGT	0.0010695935017
GDGW	0.130667636363
GDGY	0.00549387530802
GDHV	0.00167123984641
GDIV	0.0
GDKV	0.0
GDLV	0.0
GDMV	0.0
GDNV	0.0
GDPV	0.00091057586316
GDQV	0.00309698683402
GDRV	0.00140735987066
GDSV	0.00165110442657
GDTV	0.0
GDVV	0.000981205255887
GDWV	0.000840746425801
GDYV	0.00251452600744
GEGV	0.00183027268655
GFGV	0.0680650410174
GGGV	0.00586439567726
GHGV	0.0635555558982
GIGV	0.0107415719079
GKGV	0.0126818540186
GLGV	0.00762755106153
GMGV	0.0109458200803
GNGV	0.00695642981754
GPGV	0.00174946809454
GQGV	0.0119687045769
GRGV	0.0302209790567
GSGV	0.0210608325575
GTGV	0.0101614062004
GVGV	0.0048617886441
GWGV	0.0685208337028
GYGV	0.114352649623
HAGV	0.31970448807
HCGV	0.464923265835
HDAV	0.00282560138981
HDCV	0.0332222224013
HDDV	0.00301190477814
HDEV	0.00181512142259
HDFV	0.0334247969282
HDGA	0.0984444889274
HDGC	0.121397641446
HDGE	0.00372058825535
HDGF	0.105109628398
HDGG	0.0261810946685
HDGH	0.00687356325545
HDGI	0.0158125000853
HDGK	0.00153979401579
HDGL	0.0677585500151
HDGM	0.256953126385
HDGN	0.0208303334456
HDGP	0.00325321465651
HDGQ	0.00665789477274
HDGR	0.000916666671609
HDGS	0.565418946041
HDGT	0.433641763433
HDGW	0.0533928574307
HDGY	0.00965082164828
HDHV	0.0
HDIV	0.00232274012552
HDKV	0.0
HDLV	0.00624493674253
HDMV	0.00507561731132
HDNV	0.00256152649356
HDPV	0.00475289019904
HDQV	0.0
HDRV	0.00529995398806
HDSV	0.00100030414165
HDTV	0.00307958803159
HDVV	0.00139128596351
HDWV	0.0157117835242
HDYV	0.0
HEGV	0.0523682798522
HFGV	1.34723972798
HGGV	0.0533835514861
HHGV	0.809468916282
HIGV	0.537402860496
HKGV	0.222028747967
HLGV	0.0917624049197
HMGV	0.12794885535
HNGV	0.173195517096
HPGV	0.00402525591845
HQGV	0.152573056378
HRGV	0.366963965943
HSGV	0.307335069339
HTGV	0.134197406384
HVGV	0.504203427948
HWGV	1.38395741802
HYGV	2.48716449617
IAGV	2.5112156607
ICGV	1.57049240449
IDAV	0.206356178719
IDCV	0.111114865464
IDDV	0.0
IDEV	0.00615917606317
IDFV	0.0780000004206
IDGA	1.51164738806
IDGC	1.48927934476
IDGE	0.0244990690334
IDGF	0.84012500453
IDGG	0.350155444065
IDGH	0.168900062411
IDGI	0.187313233841
IDGK	0.0039436451052
IDGL	0.218452558934
IDGM	0.499285565325
IDGN	0.236016204976
IDGP	0.00820881867987
IDGQ	0.114289575906
IDGR	0.00394770235325
IDGS	0.874598219001
IDGT	0.876808912773
IDGW	0.138072055882
IDGY	0.0264870449607
IDHV	0.0
IDIV	0.00117129630261
IDKV	0.00294713263238
IDLV	0.0105416667235
IDMV	0.0132088354126
IDNV	0.00304537038679
IDPV	0.00891327918085
IDQV	0.0
IDRV	0.00134354575888
IDSV	0.0185295775647
IDTV	0.00102652934386
IDVV	0.0119166667309
IDWV	0.0166111112007
IDYV	0.0223327161698
IEGV	0.505034033267
IFGV	3.16744549033
IGGV	0.539511406418
IHGV	2.86764802541
IIGV	1.64361643912
IKGV	1.36800429535
ILGV	0.546493281653
IMGV	0.817503972662
INGV	2.28630706938
IPGV	0.287032153779
IQGV	0.877066671396
IRGV	1.74503648453
ISGV	2.05862070169
ITGV	0.941825576973
IVGV	1.67796893094
IWGV	3.72027820633
IYGV	4.38774529032
KAGV	0.549334336812
KCGV	0.653583336857
KDAV	0.00225428376815
KDCV	0.0132620968457
KDDV	0.00319941635966
KDEV	0.0012420694931
KDFV	0.0103226191033
KDGA	0.0174813972089
KDGC	0.194204226399
KDGD	0.0
KDGE	0.00196616452519
KDGF	0.172911634042
KDGG	0.00788840297707
KDGH	0.0218532665005
KDGI	0.043512798624
KDGK	0.00159196515863
KDGL	0.145853023961
KDGM	0.33410686196
KDGN	0.00488603567999
KDGP	0.00292824075653
KDGQ	0.0269554813937
KDGR	0.00102741734502
KDGS	0.00846761522181
KDGT	0.015226851934
KDGW	0.0859157473359
KDGY	0.00381200743826
KDHV	0.00127777778467
KDIV	0.000946747270505
KDKV	0.000536366604327
KDLV	0.00343972239923
KDMV	0.00283656750128
KDNV	0.0
KDPV	0.00136813644664
KDQV	0.00325643566112
KDRV	0.00273822551429
KDSV	0.00215955352445
KDTV	0.00209910650293
KDVV	0.00187814071364
KDWV	0.00752385624972
KDYV	0.0153018610568
KEGV	0.133768238294
KFGV	1.38415205758
KGGV	0.057541657343
KHGV	1.35925639455
KIGV	0.618982459478
KKGV	0.507561731132
KLGV	0.098414378769
KMGV	0.250364584683
KNGV	0.240636390033
KPGV	0.00317226081957
KQGV	0.339048842237
KRGV	0.746292588458
KSGV	0.649118720431
KTGV	0.320410400703
KVGV	0.781976534828
KWGV	1.24921399334
KYGV	2.45451415014
LAGV	2.26023771846
LCGV	1.43427740068
LDAV	0.158142086212
LDCV	0.320602065949
LDDV	0.00399150487589
LDEV	0.00503829659579
LDFV	0.256420186568
LDGA	1.21617148777
LDGC	1.02134827595
LDGD	0.015226851934
LDGE	0.0124583334005
LDGF	0.517877136665
LDGG	0.19406571693
LDGH	0.0373057872382
LDGI	0.472257754484
LDGK	0.00264176708252
LDGL	0.282550650729
LDGM	0.560083336353
LDGN	0.0945297050697
LDGP	0.0083655957613
LDGQ	0.0758102840967
LDGR	0.00313928048682
LDGS	0.416252753528
LDGT	0.717614780247
LDGW	0.156503205972
LDGY	0.287902662617
LDHV	0.0
LDIV	0.00247665663986
LDKV	0.0
LDLV	0.280697713932
LDMV	0.128368144152
LDNV	0.00435052912399
LDPV	0.0049833333602
LDQV	0.0
LDRV	0.00347490757288
LDSV	0.0103149642133
LDTV	0.000748861570522
LDVV	0.011387787282
LDWV	0.0160439025255
LDYV	0.0292500001577
LEGV	0.501986326558
LFGV	4.02906611368
LGGV	0.731433635403
LHGV	3.35696195393
LIGV	1.72909874212
LKGV	1.28272763285
LLGV	0.633003530646
LMGV	0.875806518132
LNGV	2.08802441202
LPGV	0.713918508231
LQGV	0.906208338219
LRGV	1.71966706936
LSGV	2.26769974438
LTGV	1.13793527399
LVGV	1.76261911328
LWGV	4.04596052161
LYGV	5.07529943739
MAGV	0.88327637195
MCGV	0.806701741377
MDAV	0.0970438601724
MDCV	0.289072267184
MDDV	0.00352518758599
MDEV	0.00562222225254
MDFV	0.198611112182
MDGA	0.62843393196
MDGC	0.658013297971
MDGD	0.0
MDGE	0.00429597703466
MDGF	0.39472685398
MDGG	0.0940403230877
MDGH	0.0862854942924
MDGI	0.524061620632
MDGK	0.00276851853345
MDGL	0.231600417915
MDGM	0.391311749098
MDGN	0.136614746323
MDGP	0.00487982198477
MDGQ	0.0481149427882
MDGR	0.0024916666801
MDGS	0.374956620262
MDGT	0.412649569592
MDGW	0.0755744489369
MDGY	0.142684559593
MDHV	0.0
MDIV	0.00343678162773
MDKV	0.0074076576976
MDLV	0.0808770496164
MDMV	0.0280085159661
MDNV	0.00407558862173
MDPV	0.00234259260522
MDQV	0.00652579368598
MDRV	0.00330220885315
MDSV	0.0098092982985
MDTV	0.00650000003505
MDVV	0.0115751634611
MDWV	0.0
MDYV	0.0281490992509
MEGV	0.291305806478
MFGV	2.26650809173
MGGV	0.305436041007
MHGV	2.03729459697
MIGV	1.33684363621
MKGV	0.926559935004
MLGV	0.362832451897
MMGV	0.557579632636
MNGV	1.42186202843
MPGV	0.154735654843
MQGV	0.61434491072
MRGV	1.31147946897
MSGV	1.31353644531
MTGV	0.610308686974
MVGV	1.28844389754
MWGV	2.35080188425
MYGV	2.7993624312
NAGV	0.0787756523522
NCGV	0.139877012248
NDAV	0.000935438002768
NDCV	0.00409079604196
NDDV	0.00472557473812
NDEV	0.0
NDFV	0.0
NDGA	0.00801636494573
NDGC	0.117464286348
NDGE	0.00840102175666
NDGF	0.00965932457484
NDGG	0.00607386891548
NDGH	0.00685208337028
NDGI	0.0174946809454
NDGK	0.00417385789052
NDGL	0.0518536038832
NDGM	0.125808743848
NDGN	0.00937927761711
NDGP	0.00165859809265
NDGQ	0.0104322376572
NDGR	0.0025183767364
NDGS	0.0196293104507
NDGT	0.0199188470066
NDGW	0.0557202383957
NDGY	0.00464548025104
NDHV	0.0105416667235
NDIV	0.00435052912399
NDKV	0.00232274012552
NDLV	0.00180317983428
NDMV	0.00297916668273
NDNV	0.00215813649458
NDPV	0.00143499128173
NDQV	0.00242551623727
NDRV	0.00166447369318
NDSV	0.0
NDTV	0.0
NDVV	0.00109414504915
NDWV	0.00139128596351
NDYV	0.0067397541347
NEGV	0.0103943779669
NFGV	0.246896931156
NGGV	0.0130871987973
NHGV	0.182040423867
NIGV	0.13165238835
NKGV	0.0412598568533
NLGV	0.0218670294319
NMGV	0.0332398937962
NNGV	0.0262547171227
NPGV	0.00265584626755
NQGV	0.0416499185252
NRGV	0.0804338269853
NSGV	0.0769069655888
NTGV	0.0307221874033
NVGV	0.140938059249
NWGV	0.183304141116
NYGV	0.52996582317
PAGV	0.0202698286195
PCGV	0.0687055259769
PDAV	0.0013051587372
PDCV	0.0
PDDV	0.0024916666801
PDEV	0.00346940930141
PDFV	0.0176827957943
PDGA	0.00581388892024
PDGC	0.0307644559482
PDGE	0.00193016432966
PDGF	0.0
PDGG	0.0129743590443
PDGH	0.00332222224013
PDGI	0.0104611959852
PDGK	0.00445663959042
PDGL	0.0124583334005
PDGM	0.0108190790057
PDGN	0.0
PDGP	0.00273399835223
PDGQ	0.0018519144244
PDGR	0.00165110442657
PDGS	0.00214127605321
PDGT	0.00783095242317
PDGW	0.0148958334136
PDGY	0.0017347046507
PDHV	0.0
PDIV	0.0
PDKV	0.0
PDLV	0.00182722223207
PDMV	0.00338374487421
PDNV	0.00346940930141
PDPV	0.00315038315875
PDQV	0.0109633333924
PDRV	0.00973076928323
PDSV	0.00328243514744
PDTV	0.00195773810579
PDVV	0.00182115172632
PDWV	0.0
PDYV	0.00856510421285
PEGV	0.00959291671839
PFGV	0.0573268361177
PGGV	0.013051587372
PHGV	0.0703039037248
PIGV	0.0504104226151
PKGV	0.0160206688594
PLGV	0.00943786606166
PMGV	0.00957818105523
PNGV	0.0247841313393
PPGV	0.00355952382872
PQGV	0.0109148230677
PRGV	0.0291766130605
PSGV	0.0274707670426
PTGV	0.0143028924719
PVGV	0.0461788891379
PWGV	0.065827875173
PYGV	0.124967511687
QAGV	0.44508422859
QCGV	0.434424591008
QDAV	0.00384757778017
QDCV	0.0259487180886
QDDV	0.00180317983428
QDEV	0.00170768432904
QDFV	0.0770699880009
QDGA	0.0890140611629
QDGC	0.241442030287
QDGD	0.0
QDGE	0.00431789199627
QDGF	0.147809226987
QDGG	0.00960447766372
QDGH	0.0173864952064
QDGI	0.0389712241685
QDGK	0.00266675677114
QDGL	0.0828098533401
QDGM	0.337085295935
QDGN	0.0195620262493
QDGP	0.00330512256684
QDGQ	0.103635693774
QDGR	0.00233644810003
QDGS	0.061788779211
QDGT	0.0460610006449
QDGW	0.0532939817688
QDGY	0.00775707551352
QDHV	0.00126597383285
QDIV	0.00219266667849
QDKV	0.00300529972381
QDLV	0.0104261229877
QDMV	0.00346940930141
QDNV	0.000666869427764
QDPV	0.00261743975945
QDQV	0.00118139368453
QDRV	0.00200842697712
QDSV	0.00449316942313
QDTV	0.00121454948956
QDVV	0.00207397168367
QDWV	0.0240826361131
QDYV	0.0141072304682
QEGV	0.0925413490995
QFGV	1.07408531207
QGGV	0.069920790755
QHGV	1.03393043712
QIGV	0.497373506065
QKGV	0.31276835031
QLGV	0.0762418499214
QMGV	0.175057285563
QNGV	0.234879009705
QPGV	0.0221630728958
QQGV	0.229478766405
QRGV	0.461665191614
QSGV	0.510694049408
QTGV	0.25545357158
QVGV	0.572101211708
QWGV	1.32730244161
QYGV	1.93381019561
RAGV	0.521429688086
RCGV	0.582457703468
RDAV	0.00227770084331
RDCV	0.0118713906415
RDDV	0.00165809639934
RDEV	0.00153743839007
RDFV	0.0101931818731
RDGA	0.0175605644869
RDGC	0.157023226653
RDGD	0.00548166669622
RDGE	0.00286498259384
RDGF	0.0997162033209
RDGG	0.00714679663352
RDGH	0.0300293489779
RDGI	0.0443385888276
RDGK	0.00171839081386
RDGL	0.115550214422
RDGM	0.317500272494
RDGN	0.00695482510478
RDGP	0.00303441278507
RDGQ	0.062682735764
RDGR	0.00235124940778
RDGS	0.0100517959368
RDGT	0.0152574367155
RDGW	0.0738655227398
RDGY	0.00350853400246
RDHV	0.00126189380668
RDIV	0.00148153153952
RDKV	0.00199898704481
RDLV	0.00375456623029
RDMV	0.00259133334731
RDNV	0.000954163045469
RDPV	0.00154752196568
RDQV	0.00207813817464
RDRV	0.00149527187567
RDSV	0.00191881360131
RDTV	0.00204133566145
RDVV	0.00237404361032
RDWV	0.00402153877262
RDYV	0.0073534553242
REGV	0.115501814208
RFGV	1.3816297533
RGGV	0.0587625585768
RHGV	1.33155411166
RIGV	0.654597448438
RKGV	0.481059818545
RLGV	0.109209220447
RMGV	0.254545030362
RNGV	0.241493080143
RPGV	0.00319092117734
RQGV	0.290389975524
RRGV	0.698994161965
RSGV	0.594749688467
RTGV	0.272821108927
RVGV	0.76515305031
RWGV	1.14263348335
RYGV	1.89300223243
SAGV	0.204110229103
SCGV	0.252628670638
SDAV	0.00169886364552
SDCV	0.0154103079813
SDDV	0.000780864201741
SDEV	0.00279676872256
SDFV	0.00407862105374
SDGA	0.0365949203937
SDGC	0.119297980441
SDGE	0.00115891473493
SDGF	0.101563875336
SDGG	0.00997621333604
SDGH	0.17263992736
SDGI	0.0259447816933
SDGK	0.00382797953647
SDGL	0.0761554669844
SDGM	0.165383618086
SDGN	0.0143910104197
SDGP	0.00202691044643
SDGQ	0.0176665132935
SDGR	0.00259013460732
SDGS	0.170943191897
SDGT	0.156510686576
SDGW	0.257175596625
SDGY	0.00657800003547
SDHV	0.0
SDIV	0.00418447839406
SDKV	0.0
SDLV	0.00330220885315
SDMV	0.00267833877666
SDNV	0.00537418303551
SDPV	0.00213571429723
SDQV	0.0
SDRV	0.00109051724726
SDSV	0.00376603055466
SDTV	0.0
SDVV	0.00316859346602
SDWV	0.00285503473762
SDYV	0.00261031747439
SEGV	0.0391005311434
SFGV	0.880982147607
SGGV	0.0399173019369
SHGV	0.674874047355
SIGV	0.183030875611
SKGV	0.112555118717
SLGV	0.0466347430352
SMGV	0.0925451914949
SNGV	0.104382204613
SPGV	0.00818159208391
SQGV	0.101915463847
SRGV	0.199856361481
SSGV	0.20145871252
STGV	0.0734429351786
SVGV	0.20400327651
SWGV	0.896845002244
SYGV	1.52173737853
TAGV	1.10536905358
TCGV	0.902584774981
TDAV	0.0240423977904
TDCV	0.0137041667406
TDDV	0.0101512346226
TDEV	0.0
TDFV	0.0411125002217
TDGA	0.188931230792
TDGC	0.318290324297
TDGE	0.0293660715869
TDGF	0.113413793715
TDGG	0.00571006947523
TDGH	0.140228682927
TDGI	0.021083333447
TDGK	0.0195773810579
TDGL	0.155014345098
TDGM	0.253000001364
TDGN	0.0953333338473
TDGP	0.00577017546971
TDGQ	0.063250000341
TDGR	0.0
TDGS	0.370520063726
TDGT	0.302506791754
TDGW	0.207414415533
TDGY	0.0161225491065
TDHV	0.0
TDIV	0.00945114947625
TDKV	0.0
TDLV	0.0
TDMV	0.0
TDNV	0.0
TDPV	0.0
TDQV	0.0
TDRV	0.0
TDSV	0.0
TDTV	0.0
TDVV	0.0
TDWV	0.0
TDYV	0.0
TEGV	0.228402779009
TFGV	2.69569021061
TGGV	0.249899511151
THGV	2.07365680943
TIGV	1.35254167396
TKGV	0.698034897031
TLGV	0.249519262352
TMGV	0.471162304128
TNGV	0.880804171416
TPGV	0.0404686803077
TQGV	0.548166669622
TRGV	1.06507822212
TSGV	1.1665888776
TTGV	0.596956373201
TVGV	1.28403243234
TWGV	3.25712986252
TYGV	3.68614117634
VAAV	0.259548612511
VACV	0.18519144244
VADV	0.0225273973817
VAEV	0.0171302084257
VAFV	0.378852391121
VAGA	1.75153255202
VAGC	2.80027310747
VAGE	0.0352392859043
VAGF	1.6210071516
VAGG	0.56545120425
VAGH	0.0768770329348
VAGI	0.583695990801
VAGK	0.00334247969282
VAGL	1.21540232896
VAGM	2.48587210643
VAGN	1.18769445085
VAGP	0.0187999399329
VAGQ	0.0676952814895
VAGR	0.00519097225021
VAGS	0.834746205109
VAGT	0.97037592435
VAGW	0.558133336343
VAGY	0.104050154882
VAHV	0.0
VAIV	0.00146568628241
VAKV	0.0
VALV	0.057955947449
VAMV	0.0325183617573
VANV	0.0133699187713
VAPV	0.00435052912399
VAQV	0.0219266667849
VARV	0.0067397541347
VASV	0.0404895835516
VATV	0.00856510421285
VAVV	0.00510714288468
VAWV	0.0
VAYV	0.0953333338473
VCAV	0.27756375811
VCCV	0.216259846454
VCDV	0.0238827802118
VCEV	0.0218594070708
VCFV	0.493215976579
VCGA	1.45247248726
VCGC	1.47192902028
VCGE	0.0744075032649
VCGF	1.46113439755
VCGG	0.435451925425
VCGH	0.111959770719
VCGI	0.465941669179
VCGK	0.0269822972094
VCGL	0.927773829653
VCGM	1.62583483553
VCGN	0.858607997827
VCGP	0.0236773561486
VCGQ	0.180676825186
VCGR	0.016854319271
VCGS	0.756246262581
VCGT	0.697701085714
VCGW	0.535551955468
VCGY	0.148764995886
VCHV	0.00380671298349
VCIV	0.00326289684299
VCKV	0.0069096639028
VCLV	0.0828624035475
VCMV	0.0373219860168
VCNV	0.0293205427937
VCPV	0.0259487180886
VCQV	0.015226851934
VCRV	0.0171302084257
VCSV	0.0495150550115
VCTV	0.0143714108141
VCVV	0.0404842956342
VCWV	0.0440491073804
VCYV	0.157671595832
VDAA	4.15798312534
VDAC	1.64119780001
VDAE	0.0
VDAF	0.150182649212
VDAG	2.36785396466
VDAH	0.0
VDAI	0.154916667502
VDAK	0.0049833333602
VDAL	0.853514263157
VDAM	1.5025639962
VDAN	0.00685208337028
VDAP	0.0169886364552
VDAQ	0.0
VDAR	0.00105416667235
VDAS	0.946068353054
VDAT	0.19066666769500001
VDAW	0.00870105824797
VDAY	0.0101512346226
VDCA	3.68714212514
VDCC	1.57597917516
VDCE	0.0105416667235
VDCF	0.00978869052897
VDCG	1.91858334368
VDCH	0.0
VDCI	0.0489434526448
VDCK	0.00945114947625
VDCL	0.0485103247453
VDCM	0.105416667235
VDCN	0.015226851934
VDCP	0.0174946809454
VDCQ	0.00913611116037
VDCR	0.00326289684299
VDCS	0.241626097794
VDCT	0.158843750856
VDCW	0.0101512346226
VDCY	0.00702777781567
VDDA	0.00351388890783
VDDC	0.00583156031513
VDDE	0.0
VDDF	0.0
VDDG	0.00375456623029
VDDH	0.0
VDDI	0.00945114947625
VDDK	0.0
VDDL	0.00284024181151
VDDM	0.00571006947523
VDDN	0.0
VDDP	0.00144254386743
VDDQ	0.0
VDDR	0.00483676473196
VDDS	0.00895697172585
